date,rank,song,artist,last-week,peak-rank,weeks-on-board
7/31/21,21,Forever After All,Luke Combs,22,2,39
7/31/21,22,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,23,20,12
7/31/21,23,Motley Crew,Post Malone,13,13,2
7/31/21,24,Leave Before You Love Me,Marshmello X Jonas Brothers,28,24,9
7/31/21,25,Thot Shit,Megan Thee Stallion,25,16,6
7/31/21,26,Lil Bit,Nelly & Florida Georgia Line,29,23,18
7/31/21,27,Single Saturday Night,Cole Swindell,27,26,12
7/31/21,28,Famous Friends,Chris Young + Kane Brown,24,21,17
7/31/21,29,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,26,13,20
7/31/21,30,Whole Lotta Money,BIA Featuring Nicki Minaj,16,16,2
7/31/21,31,Ain't Shit,Doja Cat,34,24,4
7/31/21,32,Heat Waves,Glass Animals,35,19,27
7/31/21,33,Late At Night,Roddy Ricch,33,20,7
7/31/21,34,Glad You Exist,Dan + Shay,31,31,24
7/31/21,35,Beggin',Maneskin,41,35,4
7/31/21,36,Blame It On You,Jason Aldean,30,30,13
7/31/21,37,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,40,37,8
7/31/21,38,Telepatia,Kali Uchis,36,25,22
7/31/21,39,Traitor,Olivia Rodrigo,45,9,9
7/31/21,40,Best Friend,Saweetie Featuring Doja Cat,32,14,28
7/31/21,41,Mood,24kGoldn Featuring iann dior,43,1,50
7/31/21,42,My Ex's Best Friend,Machine Gun Kelly X blackbear,44,20,49
7/31/21,43,Drivers License,Olivia Rodrigo,42,1,28
7/31/21,44,Yonaguni,Bad Bunny,38,10,7
7/31/21,45,Todo de Ti,Rauw Alejandro,47,32,8
7/31/21,46,Need To Know,Doja Cat,63,38,6
7/31/21,47,Wants And Needs,Drake Featuring Lil Baby,37,2,20
7/31/21,48,Wockesha,Moneybagg Yo,46,33,13
7/31/21,49,Tell The Vision,Pop Smoke Featuring Kanye West & Pusha T,,49,1
7/31/21,50,Holy Smokes,Trippie Redd Featuring Lil Uzi Vert,,50,1
7/31/21,51,Things A Man Oughta Know,Lainey Wilson,59,51,10
7/31/21,52,pov,Ariana Grande,48,27,20
7/31/21,53,Settling Down,Miranda Lambert,54,41,19
7/31/21,54,Bout A Million,Pop Smoke Featuring 21 Savage & 42 Dugg,,54,1
7/31/21,55,One Too Many,Keith Urban Duet With P!nk,52,52,32
7/31/21,56,Ball If I Want To,DaBaby,51,39,5
7/31/21,57,Arcade,Duncan Laurence,58,57,15
7/31/21,58,Chasing After You,Ryan Hurd With Maren Morris,56,56,12
7/31/21,59,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,53,53,13
7/31/21,60,You,Regard x Troye Sivan x Tate McRae,61,60,6
7/31/21,61,Waves,Luke Bryan,73,61,5
7/31/21,62,Way Less Sad,AJR,60,54,13
7/31/21,63,Gone,Dierks Bentley,55,26,19
7/31/21,64,Woo Baby,Pop Smoke Featuring Chris Brown,,64,1
7/31/21,65,We Didn't Have Much,Justin Moore,70,65,5
7/31/21,66,Country Again,Thomas Rhett,71,66,12
7/31/21,67,Essence,Wizkid Featuring Justin Bieber & Tems,72,67,3
7/31/21,68,Favorite Crime,Olivia Rodrigo,57,16,9
7/31/21,69,my.life,"J. Cole, 21 Savage & Morray",65,2,10
7/31/21,70,Memory,Kane Brown X blackbear,50,50,2
7/31/21,71,Mr. Jones,Pop Smoke Featuring Future,,71,1
7/31/21,72,Straightenin,Migos,62,23,10
7/31/21,73,AM,Nio Garcia X J Balvin X Bad Bunny,66,41,4
7/31/21,74,Ski,Young Thug & Gunna,64,18,14
7/31/21,75,NDA,Billie Eilish,39,39,2
7/31/21,76,Happier,Olivia Rodrigo,68,15,9
7/31/21,77,Tombstone,Rod Wave,81,11,17
7/31/21,78,A-O-K,Tai Verdes,83,78,3
7/31/21,79,Red Light Green Light,DaBaby,67,50,4
7/31/21,80,More Time,Pop Smoke,,80,1
7/31/21,81,Hats Off,"Lil Baby, Lil Durk & Travis Scott",75,16,7
7/31/21,82,Manslaughter,Pop Smoke Featuring Rick Ross & The-Dream,,82,1
7/31/21,83,Minimum Wage,Blake Shelton,82,67,11
7/31/21,84,Come Through,H.E.R. Featuring Chris Brown,79,64,7
7/31/21,85,Fiel,"Los Legendarios, Wisin & Jhay Cortez",77,62,6
7/31/21,86,Demeanor,Pop Smoke Featuring Dua Lipa,,86,1
7/31/21,87,2055,Sleepy Hallow,,87,1
7/31/21,88,Brutal,Olivia Rodrigo,76,12,9
7/31/21,89,Love Again,Dua Lipa,,89,1
7/31/21,90,I Was On A Boat That Day,Old Dominion,85,85,3
7/31/21,91,WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",69,14,4
7/31/21,92,transparentsoul,Willow Featuring Travis Barker,93,76,6
7/31/21,93,Am I The Only One,Aaron Lewis,,14,2
7/31/21,94,Twerkulator,City Girls,80,51,7
7/31/21,95,My Boy,Elvie Shane,90,88,4
7/31/21,96,Build A Bitch,Bella Poarch,84,56,10
7/31/21,97,30,Pop Smoke Featuring Bizzy Banks,,97,1
7/31/21,98,You Should Probably Leave,Chris Stapleton,91,90,3
7/31/21,99,"Jealousy, Jealousy",Olivia Rodrigo,87,24,9
7/31/21,100,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,95,95,3
7/24/21,1,Permission To Dance,BTS,,1,1
7/24/21,2,Good 4 U,Olivia Rodrigo,2,1,9
7/24/21,3,Stay,The Kid LAROI & Justin Bieber,,3,1
7/24/21,4,Levitating,Dua Lipa,3,2,41
7/24/21,5,Kiss Me More,Doja Cat Featuring SZA,4,3,14
7/24/21,6,Bad Habits,Ed Sheeran,6,5,3
7/24/21,7,Butter,BTS,1,1,8
7/24/21,8,Montero (Call Me By Your Name),Lil Nas X,5,1,16
7/24/21,9,Save Your Tears,The Weeknd & Ariana Grande,9,1,31
7/24/21,10,Deja Vu,Olivia Rodrigo,10,3,15
7/24/21,11,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,8,1,17
7/24/21,12,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),7,1,19
7/24/21,13,Motley Crew,Post Malone,,13,1
7/24/21,14,Rapstar,Polo G,12,1,14
7/24/21,15,Astronaut In The Ocean,Masked Wolf,11,6,22
7/24/21,16,Whole Lotta Money,BIA Featuring Nicki Minaj,,16,1
7/24/21,17,Blinding Lights,The Weeknd,15,1,84
7/24/21,18,Heartbreak Anniversary,Giveon,19,16,22
7/24/21,19,You Right,Doja Cat & The Weeknd,13,11,3
7/24/21,20,Without You,The Kid LAROI,16,8,32
7/24/21,21,Fancy Like,Walker Hayes,20,20,4
7/24/21,22,Forever After All,Luke Combs,18,2,38
7/24/21,23,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,21,20,11
7/24/21,24,Famous Friends,Chris Young + Kane Brown,22,21,16
7/24/21,25,Thot Shit,Megan Thee Stallion,17,16,5
7/24/21,26,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,23,13,19
7/24/21,27,Single Saturday Night,Cole Swindell,26,26,11
7/24/21,28,Leave Before You Love Me,Marshmello X Jonas Brothers,28,28,8
7/24/21,29,Lil Bit,Nelly & Florida Georgia Line,25,23,17
7/24/21,30,Blame It On You,Jason Aldean,31,30,12
7/24/21,31,Glad You Exist,Dan + Shay,35,31,23
7/24/21,32,Best Friend,Saweetie Featuring Doja Cat,24,14,27
7/24/21,33,Late At Night,Roddy Ricch,32,20,6
7/24/21,34,Ain't Shit,Doja Cat,41,24,3
7/24/21,35,Heat Waves,Glass Animals,27,19,26
7/24/21,36,Telepatia,Kali Uchis,34,25,21
7/24/21,37,Wants And Needs,Drake Featuring Lil Baby,29,2,19
7/24/21,38,Yonaguni,Bad Bunny,30,10,6
7/24/21,39,NDA,Billie Eilish,,39,1
7/24/21,40,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,40,40,7
7/24/21,41,Beggin',Maneskin,46,41,3
7/24/21,42,Drivers License,Olivia Rodrigo,33,1,27
7/24/21,43,Mood,24kGoldn Featuring iann dior,36,1,49
7/24/21,44,My Ex's Best Friend,Machine Gun Kelly X blackbear,43,20,48
7/24/21,45,Traitor,Olivia Rodrigo,38,9,8
7/24/21,46,Wockesha,Moneybagg Yo,37,33,12
7/24/21,47,Todo de Ti,Rauw Alejandro,39,32,7
7/24/21,48,pov,Ariana Grande,42,27,19
7/24/21,49,Calling My Phone,Lil Tjay Featuring 6LACK,45,3,22
7/24/21,50,Memory,Kane Brown X blackbear,,50,1
7/24/21,51,Ball If I Want To,DaBaby,47,39,4
7/24/21,52,One Too Many,Keith Urban Duet With P!nk,66,52,31
7/24/21,53,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,63,53,12
7/24/21,54,Settling Down,Miranda Lambert,53,41,18
7/24/21,55,Gone,Dierks Bentley,48,26,18
7/24/21,56,Chasing After You,Ryan Hurd With Maren Morris,62,56,11
7/24/21,57,Favorite Crime,Olivia Rodrigo,52,16,8
7/24/21,58,Arcade,Duncan Laurence,58,58,14
7/24/21,59,Things A Man Oughta Know,Lainey Wilson,51,51,9
7/24/21,60,Way Less Sad,AJR,54,54,12
7/24/21,61,You,Regard x Troye Sivan x Tate McRae,60,60,5
7/24/21,62,Straightenin,Migos,55,23,9
7/24/21,63,Need To Know,Doja Cat,64,38,5
7/24/21,64,Ski,Young Thug & Gunna,56,18,13
7/24/21,65,my.life,"J. Cole, 21 Savage & Morray",61,2,9
7/24/21,66,AM,Nio Garcia X J Balvin X Bad Bunny,57,41,3
7/24/21,67,Red Light Green Light,DaBaby,50,50,3
7/24/21,68,Happier,Olivia Rodrigo,59,15,8
7/24/21,69,WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",44,14,3
7/24/21,70,We Didn't Have Much,Justin Moore,75,70,4
7/24/21,71,Country Again,Thomas Rhett,71,71,11
7/24/21,72,Essence,Wizkid Featuring Justin Bieber & Tems,82,72,2
7/24/21,73,Waves,Luke Bryan,74,73,4
7/24/21,74,Breaking Up Was Easy In The 90's,Sam Hunt,70,32,20
7/24/21,75,Hats Off,"Lil Baby, Lil Durk & Travis Scott",67,16,6
7/24/21,76,Brutal,Olivia Rodrigo,68,12,8
7/24/21,77,Fiel,"Los Legendarios, Wisin & Jhay Cortez",72,62,5
7/24/21,78,The Jackie,Bas With J. Cole & Lil TJay,,78,1
7/24/21,79,Come Through,H.E.R. Featuring Chris Brown,79,64,6
7/24/21,80,Twerkulator,City Girls,80,51,6
7/24/21,81,Tombstone,Rod Wave,85,11,16
7/24/21,82,Minimum Wage,Blake Shelton,76,67,10
7/24/21,83,A-O-K,Tai Verdes,83,83,2
7/24/21,84,Build A Bitch,Bella Poarch,69,56,9
7/24/21,85,I Was On A Boat That Day,Old Dominion,91,85,2
7/24/21,86,Follow You,Imagine Dragons,77,68,15
7/24/21,87,"Jealousy, Jealousy",Olivia Rodrigo,78,24,8
7/24/21,88,Working,Tate McRae X Khalid,93,88,4
7/24/21,89,Volando,"Mora, Bad Bunny & Sech",,89,1
7/24/21,90,My Boy,Elvie Shane,88,88,3
7/24/21,91,You Should Probably Leave,Chris Stapleton,90,90,2
7/24/21,92,4 Da Gang,42 Dugg & Roddy Ricch,84,67,14
7/24/21,93,transparentsoul,Willow Featuring Travis Barker,89,76,5
7/24/21,94,De Museo,Bad Bunny,,94,1
7/24/21,95,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,95,95,2
7/24/21,96,Wasting Time,Brent Faiyaz Featuring Drake,49,49,2
7/24/21,97,All I Know So Far,P!nk,96,74,5
7/24/21,98,Outside,MO3 X OG Bobby Billions,92,92,4
7/24/21,99,Miss The Rage,Trippie Redd & Playboi Carti,94,11,10
7/24/21,100,Next Girl,Carly Pearce,,100,1
7/17/21,1,Butter,BTS,1,1,7
7/17/21,2,Good 4 U,Olivia Rodrigo,2,1,8
7/17/21,3,Levitating,Dua Lipa Featuring DaBaby,4,2,40
7/17/21,4,Kiss Me More,Doja Cat Featuring SZA,3,3,13
7/17/21,5,Montero (Call Me By Your Name),Lil Nas X,8,1,15
7/17/21,6,Bad Habits,Ed Sheeran,5,5,2
7/17/21,7,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),6,1,18
7/17/21,8,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,7,1,16
7/17/21,9,Save Your Tears,The Weeknd & Ariana Grande,9,1,30
7/17/21,10,Deja Vu,Olivia Rodrigo,10,3,14
7/17/21,11,Astronaut In The Ocean,Masked Wolf,12,6,21
7/17/21,12,Rapstar,Polo G,13,1,13
7/17/21,13,You Right,Doja Cat & The Weeknd,11,11,2
7/17/21,14,Am I The Only One,Aaron Lewis,,14,1
7/17/21,15,Blinding Lights,The Weeknd,18,1,83
7/17/21,16,Without You,The Kid LAROI,15,8,31
7/17/21,17,Thot Shit,Megan Thee Stallion,16,16,4
7/17/21,18,Forever After All,Luke Combs,19,2,37
7/17/21,19,Heartbreak Anniversary,Giveon,20,16,21
7/17/21,20,Fancy Like,Walker Hayes,34,20,3
7/17/21,21,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,28,20,10
7/17/21,22,Famous Friends,Chris Young + Kane Brown,21,21,15
7/17/21,23,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,17,13,18
7/17/21,24,Best Friend,Saweetie Featuring Doja Cat,22,14,26
7/17/21,25,Lil Bit,Nelly & Florida Georgia Line,23,23,16
7/17/21,26,Single Saturday Night,Cole Swindell,53,26,10
7/17/21,27,Heat Waves,Glass Animals,25,19,25
7/17/21,28,Leave Before You Love Me,Marshmello X Jonas Brothers,31,28,7
7/17/21,29,Wants And Needs,Drake Featuring Lil Baby,26,2,18
7/17/21,30,Yonaguni,Bad Bunny,27,10,5
7/17/21,31,Blame It On You,Jason Aldean,35,31,11
7/17/21,32,Late At Night,Roddy Ricch,33,20,5
7/17/21,33,Drivers License,Olivia Rodrigo,29,1,26
7/17/21,34,Telepatia,Kali Uchis,30,25,20
7/17/21,35,Glad You Exist,Dan + Shay,54,35,22
7/17/21,36,Mood,24kGoldn Featuring iann dior,37,1,48
7/17/21,37,Wockesha,Moneybagg Yo,44,33,11
7/17/21,38,Traitor,Olivia Rodrigo,39,9,7
7/17/21,39,Todo de Ti,Rauw Alejandro,32,32,6
7/17/21,40,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,50,40,6
7/17/21,41,Ain't Shit,Doja Cat,24,24,2
7/17/21,42,pov,Ariana Grande,36,27,18
7/17/21,43,My Ex's Best Friend,Machine Gun Kelly X blackbear,43,20,47
7/17/21,44,WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",14,14,2
7/17/21,45,Calling My Phone,Lil Tjay Featuring 6LACK,46,3,21
7/17/21,46,Beggin',Maneskin,78,46,2
7/17/21,47,Ball If I Want To,DaBaby,56,39,3
7/17/21,48,Gone,Dierks Bentley,38,26,17
7/17/21,49,Wasting Time,Brent Faiyaz Featuring Drake,,49,1
7/17/21,50,Red Light Green Light,DaBaby,51,50,2
7/17/21,51,Things A Man Oughta Know,Lainey Wilson,70,51,8
7/17/21,52,Favorite Crime,Olivia Rodrigo,62,16,7
7/17/21,53,Settling Down,Miranda Lambert,52,41,17
7/17/21,54,Way Less Sad,AJR,64,54,11
7/17/21,55,Straightenin,Migos,61,23,8
7/17/21,56,Ski,Young Thug & Gunna,63,18,12
7/17/21,57,AM,Nio Garcia X J Balvin X Bad Bunny,41,41,2
7/17/21,58,Arcade,Duncan Laurence,69,58,13
7/17/21,59,Happier,Olivia Rodrigo,58,15,7
7/17/21,60,You,Regard x Troye Sivan x Tate McRae,75,60,4
7/17/21,61,my.life,"J. Cole, 21 Savage & Morray",65,2,8
7/17/21,62,Chasing After You,Ryan Hurd With Maren Morris,77,62,10
7/17/21,63,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,76,63,11
7/17/21,64,Need To Know,Doja Cat,49,38,4
7/17/21,65,Track Star,Mooski,71,31,20
7/17/21,66,One Too Many,Keith Urban Duet With P!nk,74,62,30
7/17/21,67,Hats Off,"Lil Baby, Lil Durk & Travis Scott",72,16,5
7/17/21,68,Brutal,Olivia Rodrigo,73,12,7
7/17/21,69,Build A Bitch,Bella Poarch,67,56,8
7/17/21,70,Breaking Up Was Easy In The 90's,Sam Hunt,79,32,19
7/17/21,71,Country Again,Thomas Rhett,86,71,10
7/17/21,72,Fiel,"Los Legendarios, Wisin & Jhay Cortez",81,62,4
7/17/21,73,Renegade,Big Red Machine Featuring Taylor Swift,,73,1
7/17/21,74,Waves,Luke Bryan,94,74,3
7/17/21,75,We Didn't Have Much,Justin Moore,87,75,3
7/17/21,76,Minimum Wage,Blake Shelton,80,67,9
7/17/21,77,Follow You,Imagine Dragons,90,68,14
7/17/21,78,"Jealousy, Jealousy",Olivia Rodrigo,89,24,7
7/17/21,79,Come Through,H.E.R. Featuring Chris Brown,91,64,5
7/17/21,80,Twerkulator,City Girls,96,51,5
7/17/21,81,Cry No More,G Herbo Featuring Polo G & Lil Tjay,,81,1
7/17/21,82,Essence,Wizkid Featuring Tems,,82,1
7/17/21,83,A-O-K,Tai Verdes,,83,1
7/17/21,84,4 Da Gang,42 Dugg & Roddy Ricch,92,67,13
7/17/21,85,Tombstone,Rod Wave,97,11,15
7/17/21,86,Made For You,Jake Owen,83,32,20
7/17/21,87,Having Our Way,Migos Featuring Drake,82,15,4
7/17/21,88,My Boy,Elvie Shane,,88,2
7/17/21,89,transparentsoul,Willow Featuring Travis Barker,85,76,4
7/17/21,90,You Should Probably Leave,Chris Stapleton,,90,1
7/17/21,91,I Was On A Boat That Day,Old Dominion,,91,1
7/17/21,92,Outside,MO3 X OG Bobby Billions,,92,3
7/17/21,93,Working,Tate McRae X Khalid,100,93,3
7/17/21,94,Miss The Rage,Trippie Redd & Playboi Carti,98,11,9
7/17/21,95,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,,95,1
7/17/21,96,All I Know So Far,P!nk,,74,4
7/17/21,97,What's Next,Drake,,1,16
7/17/21,98,Enough For You,Olivia Rodrigo,,14,6
7/17/21,99,Juggernaut,"Tyler, The Creator Featuring Lil Uzi Vert & Pharrell Williams",40,40,2
7/17/21,100,Tell Em,Cochise & $NOT,,64,4
7/10/21,1,Butter,BTS,1,1,6
7/10/21,2,Good 4 U,Olivia Rodrigo,2,1,7
7/10/21,3,Kiss Me More,Doja Cat Featuring SZA,4,3,12
7/10/21,4,Levitating,Dua Lipa Featuring DaBaby,3,2,39
7/10/21,5,Bad Habits,Ed Sheeran,,5,1
7/10/21,6,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),6,1,17
7/10/21,7,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,5,1,15
7/10/21,8,Montero (Call Me By Your Name),Lil Nas X,8,1,14
7/10/21,9,Save Your Tears,The Weeknd & Ariana Grande,7,1,29
7/10/21,10,Deja Vu,Olivia Rodrigo,9,3,13
7/10/21,11,You Right,Doja Cat & The Weeknd,,11,1
7/10/21,12,Astronaut In The Ocean,Masked Wolf,10,6,20
7/10/21,13,Rapstar,Polo G,11,1,12
7/10/21,14,WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",,14,1
7/10/21,15,Without You,The Kid LAROI,14,8,30
7/10/21,16,Thot Shit,Megan Thee Stallion,17,16,3
7/10/21,17,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,13,13,17
7/10/21,18,Blinding Lights,The Weeknd,15,1,82
7/10/21,19,Forever After All,Luke Combs,12,2,36
7/10/21,20,Heartbreak Anniversary,Giveon,16,16,20
7/10/21,21,Famous Friends,Chris Young + Kane Brown,21,21,14
7/10/21,22,Best Friend,Saweetie Featuring Doja Cat,18,14,25
7/10/21,23,Lil Bit,Nelly & Florida Georgia Line,24,23,15
7/10/21,24,Ain't Shit,Doja Cat,,24,1
7/10/21,25,Heat Waves,Glass Animals,19,19,24
7/10/21,26,Wants And Needs,Drake Featuring Lil Baby,20,2,17
7/10/21,27,Yonaguni,Bad Bunny,22,10,4
7/10/21,28,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,30,20,9
7/10/21,29,Drivers License,Olivia Rodrigo,23,1,25
7/10/21,30,Telepatia,Kali Uchis,25,25,19
7/10/21,31,Leave Before You Love Me,Marshmello X Jonas Brothers,37,31,6
7/10/21,32,Todo de Ti,Rauw Alejandro,36,32,5
7/10/21,33,Late At Night,Roddy Ricch,32,20,4
7/10/21,34,Fancy Like,Walker Hayes,51,34,2
7/10/21,35,Blame It On You,Jason Aldean,34,34,10
7/10/21,36,pov,Ariana Grande,27,27,17
7/10/21,37,Mood,24kGoldn Featuring iann dior,29,1,47
7/10/21,38,Gone,Dierks Bentley,26,26,16
7/10/21,39,Traitor,Olivia Rodrigo,28,9,6
7/10/21,40,Juggernaut,"Tyler, The Creator Featuring Lil Uzi Vert & Pharrell Williams",,40,1
7/10/21,41,AM,Nio Garcia X J Balvin X Bad Bunny,,41,1
7/10/21,42,Lemonhead,"Tyler, The Creator Featuring 42 Dugg",,42,1
7/10/21,43,My Ex's Best Friend,Machine Gun Kelly X blackbear,33,20,46
7/10/21,44,Wockesha,Moneybagg Yo,35,33,10
7/10/21,45,Lumberjack,"Tyler, The Creator",93,45,2
7/10/21,46,Calling My Phone,Lil Tjay Featuring 6LACK,31,3,20
7/10/21,47,Almost Maybes,Jordan Davis,43,43,23
7/10/21,48,Hot Wind Blows,"Tyler, The Creator Featuring Lil Wayne",,48,1
7/10/21,49,Need To Know,Doja Cat,66,38,3
7/10/21,50,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,64,50,5
7/10/21,51,Red Light Green Light,DaBaby,,51,1
7/10/21,52,Settling Down,Miranda Lambert,41,41,16
7/10/21,53,Single Saturday Night,Cole Swindell,50,50,9
7/10/21,54,Glad You Exist,Dan + Shay,48,48,21
7/10/21,55,Corso,"Tyler, The Creator",,55,1
7/10/21,56,Ball If I Want To,DaBaby,39,39,2
7/10/21,57,I Don't Do Drugs,Doja Cat Featuring Ariana Grande,,57,1
7/10/21,58,Happier,Olivia Rodrigo,42,15,6
7/10/21,59,Sir Baudelaire,"Tyler, The Creator Featuring DJ Drama",,59,1
7/10/21,60,Sweet / I Thought You Wanted To Dance,"Tyler, The Creator Featuring Brent Faiyaz & Fana Hues",,60,1
7/10/21,61,Straightenin,Migos,45,23,7
7/10/21,62,Favorite Crime,Olivia Rodrigo,47,16,6
7/10/21,63,Ski,Young Thug & Gunna,56,18,11
7/10/21,64,Way Less Sad,AJR,59,59,10
7/10/21,65,my.life,"J. Cole, 21 Savage & Morray",52,2,7
7/10/21,66,Massa,"Tyler, The Creator",,66,1
7/10/21,67,Build A Bitch,Bella Poarch,57,56,7
7/10/21,68,RunItUp,"Tyler, The Creator Featuring Teezo Touchdown",,68,1
7/10/21,69,Arcade,Duncan Laurence,61,61,12
7/10/21,70,Things A Man Oughta Know,Lainey Wilson,58,58,7
7/10/21,71,Track Star,Mooski,53,31,19
7/10/21,72,Hats Off,"Lil Baby, Lil Durk & Travis Scott",55,16,4
7/10/21,73,Brutal,Olivia Rodrigo,54,12,6
7/10/21,74,One Too Many,Keith Urban Duet With P!nk,63,62,29
7/10/21,75,You,Regard x Troye Sivan x Tate McRae,71,71,3
7/10/21,76,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,73,73,10
7/10/21,77,Chasing After You,Ryan Hurd With Maren Morris,78,77,9
7/10/21,78,Beggin',Maneskin,,78,1
7/10/21,79,Breaking Up Was Easy In The 90's,Sam Hunt,60,32,18
7/10/21,80,Minimum Wage,Blake Shelton,67,67,8
7/10/21,81,Fiel,"Los Legendarios, Wisin & Jhay Cortez",62,62,3
7/10/21,82,Having Our Way,Migos Featuring Drake,49,15,3
7/10/21,83,Made For You,Jake Owen,65,32,19
7/10/21,84,Manifesto,"Tyler, The Creator Featuring Domo Genesis",,84,1
7/10/21,85,transparentsoul,Willow Featuring Travis Barker,76,76,3
7/10/21,86,Country Again,Thomas Rhett,75,73,9
7/10/21,87,We Didn't Have Much,Justin Moore,85,85,2
7/10/21,88,Woman,Doja Cat,,88,1
7/10/21,89,"Jealousy, Jealousy",Olivia Rodrigo,68,24,6
7/10/21,90,Follow You,Imagine Dragons,81,68,13
7/10/21,91,Come Through,H.E.R. Featuring Chris Brown,70,64,4
7/10/21,92,4 Da Gang,42 Dugg & Roddy Ricch,89,67,12
7/10/21,93,Get Into It (Yuh),Doja Cat,,93,1
7/10/21,94,Waves,Luke Bryan,90,90,2
7/10/21,95,Wilshire,"Tyler, The Creator",,95,1
7/10/21,96,Twerkulator,City Girls,96,51,4
7/10/21,97,Tombstone,Rod Wave,83,11,14
7/10/21,98,Miss The Rage,Trippie Redd & Playboi Carti,82,11,8
7/10/21,99,Rise!,"Tyler, The Creator Featuring Daisy World",,99,1
7/10/21,100,Working,Tate McRae X Khalid,94,94,2
7/3/21,1,Butter,BTS,1,1,5
7/3/21,2,Good 4 U,Olivia Rodrigo,2,1,6
7/3/21,3,Levitating,Dua Lipa Featuring DaBaby,3,2,38
7/3/21,4,Kiss Me More,Doja Cat Featuring SZA,4,4,11
7/3/21,5,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,5,1,14
7/3/21,6,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),6,1,16
7/3/21,7,Save Your Tears,The Weeknd & Ariana Grande,7,1,28
7/3/21,8,Montero (Call Me By Your Name),Lil Nas X,9,1,13
7/3/21,9,Deja Vu,Olivia Rodrigo,10,3,12
7/3/21,10,Astronaut In The Ocean,Masked Wolf,8,6,19
7/3/21,11,Rapstar,Polo G,11,1,11
7/3/21,12,Forever After All,Luke Combs,12,2,35
7/3/21,13,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,14,13,16
7/3/21,14,Without You,The Kid LAROI,13,8,29
7/3/21,15,Blinding Lights,The Weeknd,17,1,81
7/3/21,16,Heartbreak Anniversary,Giveon,22,16,19
7/3/21,17,Thot Shit,Megan Thee Stallion,16,16,2
7/3/21,18,Best Friend,Saweetie Featuring Doja Cat,20,14,24
7/3/21,19,Heat Waves,Glass Animals,21,19,23
7/3/21,20,Wants And Needs,Drake Featuring Lil Baby,24,2,16
7/3/21,21,Famous Friends,Chris Young + Kane Brown,28,21,13
7/3/21,22,Yonaguni,Bad Bunny,18,10,3
7/3/21,23,Drivers License,Olivia Rodrigo,19,1,24
7/3/21,24,Lil Bit,Nelly & Florida Georgia Line,37,24,14
7/3/21,25,Telepatia,Kali Uchis,30,25,18
7/3/21,26,Gone,Dierks Bentley,32,26,15
7/3/21,27,pov,Ariana Grande,33,27,16
7/3/21,28,Traitor,Olivia Rodrigo,25,9,5
7/3/21,29,Mood,24kGoldn Featuring iann dior,31,1,46
7/3/21,30,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,34,20,8
7/3/21,31,Calling My Phone,Lil Tjay Featuring 6LACK,29,3,19
7/3/21,32,Late At Night,Roddy Ricch,35,20,3
7/3/21,33,My Ex's Best Friend,Machine Gun Kelly X blackbear,36,20,45
7/3/21,34,Blame It On You,Jason Aldean,44,34,9
7/3/21,35,Wockesha,Moneybagg Yo,39,33,9
7/3/21,36,Todo de Ti,Rauw Alejandro,45,36,4
7/3/21,37,Leave Before You Love Me,Marshmello X Jonas Brothers,58,37,5
7/3/21,38,What You Know Bout Love,Pop Smoke,41,9,42
