Number,Song Name,Artist Name
60,"

	
	
		
					Goosebumps		
	
","
	
	Travis Scott & HVME
"
61,"

	
	
		
					My Head And My Heart		
	
","
	
	Ava Max
"
62,"

	
	
		
					Tyler Herro		
	
","
	
	Jack Harlow
"
63,"

	
	
		
					Lady		
	
","
	
	Brett Young
"
64,"

	
	
		
					Heat Waves		
	
","
	
	Glass Animals
"
65,"

	
	
		
					Afterglow		
	
","
	
	Ed Sheeran
"
66,"

	
	
		
					Forever After All		
	
","
	
	Luke Combs
"
67,"

	
	
		
					Girl Like Me		
	
","
	
	Black Eyed Peas X Shakira
"
68,"

	
	
		
					Astronaut In The Ocean		
	
","
	
	Masked Wolf
"
69,"

	
	
		
					La Noche de Anoche		
	
","
	
	Bad Bunny & Rosalia
"
70,"

	
	
		
					No More Parties		
	
","
	
	Coi Leray Featuring Lil Durk
"
71,"

	
	
		
					Somebody's Problem		
	
","
	
	Morgan Wallen
"
72,"

	
	
		
					Momma's House		
	
","
	
	Dustin Lynch
"
73,"

	
	
		
					Hell Of A View		
	
","
	
	Eric Church
"
74,"

	
	
		
					Heartbreak Anniversary		
	
","
	
	Giveon
"
75,"

	
	
		
					Neighbors		
	
","
	
	Pooh Shiesty Featuring BIG30
"
76,"

	
	
		
					Lifestyle		
	
","
	
	Jason Derulo Featuring Adam Levine
"
77,"

	
	
		
					So Done		
	
","
	
	The Kid LAROI
"
78,"

	
	
		
					Somebody Like That		
	
","
	
	Tenille Arts
"
79,"

	
	
		
					Finesse Out The Gang Way		
	
","
	
	Lil Durk Featuring Lil Baby
"
80,"

	
	
		
					Masterpiece		
	
","
	
	DaBaby
"
81,"

	
	
		
					Moonwalking In Calabasas		
	
","
	
	DDG
"
82,"

	
	
		
					Bandido		
	
","
	
	Myke Towers & Juhn
"
83,"

	
	
		
					Happy Does		
	
","
	
	Kenny Chesney
"
84,"

	
	
		
					Cover Me Up		
	
","
	
	Morgan Wallen
"
85,"

	
	
		
					You Got It		
	
","
	
	VEDO
"
86,"

	
	
		
					One Too Many		
	
","
	
	Keith Urban Duet With P!nk
"
87,"

	
	
		
					Still Trappin'		
	
","
	
	Lil Durk & King Von
"
88,"

	
	
		
					Pick Up Your Feelings		
	
","
	
	Jazmine Sullivan
"
89,"

	
	
		
					Big, Big Plans		
	
","
	
	Chris Lane
"
90,"

	
	
		
					Drankin N Smokin		
	
","
	
	Future & Lil Uzi Vert
"
91,"

	
	
		
					Monster		
	
","
	
	Shawn Mendes & Justin Bieber
"
92,"

	
	
		
					Bichota		
	
","
	
	Karol G
"
93,"

	
	
		
					Glad You Exist		
	
","
	
	Dan + Shay
"
94,"

	
	
		
					Quicksand		
	
","
	
	Morray
"
95,"

	
	
		
					Like I Want You		
	
","
	
	Giveon
"
96,"

	
	
		
					Almost Maybes		
	
","
	
	Jordan Davis
"
97,"

	
	
		
					Back To The Streets		
	
","
	
	Saweetie Featuring Jhene Aiko
"
98,"

	
	
		
					Bad Boy		
	
","
	
	Juice WRLD & Young Thug
"
99,"

	
	
		
					Opp Stoppa		
	
","
	
	YBN Nahmir Featuring 21 Savage
"
100,"

	
	
		
					How They Remember You		
	
","
	
	Rascal Flatts
"
