Number,Song Name,Artist Name
41,"

	
	
		
					Whats Poppin		
	
","
	
	Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne
"
42,"

	
	
		
					Warning		
	
","
	
	Morgan Wallen
"
43,"

	
	
		
					Savage Love (Laxed - Siren Beat)		
	
","
	
	Jawsh 685 x Jason Derulo
"
44,"

	
	
		
					Good Time		
	
","
	
	Niko Moon
"
45,"

	
	
		
					Still Goin Down		
	
","
	
	Morgan Wallen
"
46,"

	
	
		
					865		
	
","
	
	Morgan Wallen
"
47,"

	
	
		
					Diamonds		
	
","
	
	Sam Smith
"
48,"

	
	
		
					WAP		
	
","
	
	Cardi B Featuring Megan Thee Stallion
"
49,"

	
	
		
					Hole In The Bottle		
	
","
	
	Kelsea Ballerini
"
50,"

	
	
		
					Hawai		
	
","
	
	Maluma & The Weeknd
"
51,"

	
	
		
					Cry Baby		
	
","
	
	Megan Thee Stallion Featuring DaBaby
"
52,"

	
	
		
					Cover Me Up		
	
","
	
	Morgan Wallen
"
53,"

	
	
		
					Champagne Night		
	
","
	
	Lady A
"
54,"

	
	
		
					You're Mines Still		
	
","
	
	Yung Bleu Featuring Drake
"
55,"

	
	
		
					Monster		
	
","
	
	Shawn Mendes & Justin Bieber
"
56,"

	
	
		
					B.S.		
	
","
	
	Jhene Aiko Featuring H.E.R.
"
57,"

	
	
		
					Without You		
	
","
	
	The Kid LAROI
"
58,"

	
	
		
					Holiday		
	
","
	
	Lil Nas X
"
59,"

	
	
		
					Big, Big Plans		
	
","
	
	Chris Lane
"
60,"

	
	
		
					Love You Like I Used To		
	
","
	
	Russell Dickerson
"
61,"

	
	
		
					Still Trappin'		
	
","
	
	Lil Durk & King Von
"
62,"

	
	
		
					Dangerous		
	
","
	
	Morgan Wallen
"
63,"

	
	
		
					Neon Eyes		
	
","
	
	Morgan Wallen
"
64,"

	
	
		
					Damage		
	
","
	
	H.E.R.
"
65,"

	
	
		
					Mr. Right Now		
	
","
	
	21 Savage & Metro Boomin Featuring Drake
"
66,"

	
	
		
					More Surprised Than Me		
	
","
	
	Morgan Wallen
"
67,"

	
	
		
					Forever After All		
	
","
	
	Luke Combs
"
68,"

	
	
		
					Back To The Streets		
	
","
	
	Saweetie Featuring Jhene Aiko
"
69,"

	
	
		
					Throat Baby (Go Baby)		
	
","
	
	BRS Kash
"
70,"

	
	
		
					Happy Does		
	
","
	
	Kenny Chesney
"
71,"

	
	
		
					Tyler Herro		
	
","
	
	Jack Harlow
"
72,"

	
	
		
					Take You Dancing		
	
","
	
	Jason Derulo
"
73,"

	
	
		
					Prisoner		
	
","
	
	Miley Cyrus Featuring Dua Lipa
"
74,"

	
	
		
					Livin' The Dream		
	
","
	
	Morgan Wallen
"
75,"

	
	
		
					Put Your Records On		
	
","
	
	Ritt Momney
"
76,"

	
	
		
					What's Your Country Song		
	
","
	
	Thomas Rhett
"
77,"

	
	
		
					Beers And Sunshine		
	
","
	
	Darius Rucker
"
78,"

	
	
		
					Back In Blood		
	
","
	
	Pooh Shiesty Featuring Lil Durk
"
79,"

	
	
		
					Long Live		
	
","
	
	Florida Georgia Line
"
80,"

	
	
		
					Hit Different		
	
","
	
	SZA Featuring Ty Dolla $ign
"
81,"

	
	
		
					Monsters		
	
","
	
	All Time Low Featuring Demi Lovato & blackbear 
"
82,"

	
	
		
					Down To One		
	
","
	
	Luke Bryan
"
83,"

	
	
		
					Whiskey'd My Way		
	
","
	
	Morgan Wallen
"
84,"

	
	
		
					Your Bartender		
	
","
	
	Morgan Wallen
"
85,"

	
	
		
					Golden		
	
","
	
	Harry Styles
"
86,"

	
	
		
					Outlaw		
	
","
	
	Morgan Wallen Featuring Ben Burgess
"
87,"

	
	
		
					Just The Way		
	
","
	
	Parmalee x Blanco Brown
"
88,"

	
	
		
					Bichota		
	
","
	
	Karol G
"
89,"

	
	
		
					The Good Ones		
	
","
	
	Gabby Barrett
"
90,"

	
	
		
					Only Thing That's Gone		
	
","
	
	Morgan Wallen Featuring Chris Stapleton
"
91,"

	
	
		
					Streets		
	
","
	
	Doja Cat
"
92,"

	
	
		
					This Bar		
	
","
	
	Morgan Wallen
"
93,"

	
	
		
					Wonderin' Bout The Wind		
	
","
	
	Morgan Wallen
"
94,"

	
	
		
					So Done		
	
","
	
	The Kid LAROI
"
95,"

	
	
		
					Pick Up Your Feelings		
	
","
	
	Jazmine Sullivan
"
96,"

	
	
		
					Adderall (Corvette Corvette)		
	
","
	
	Popp Hunna
"
97,"

	
	
		
					Girl Like Me		
	
","
	
	Jazmine Sullivan Featuring H.E.R.
"
98,"

	
	
		
					Midnight Sky		
	
","
	
	Miley Cyrus
"
99,"

	
	
		
					Moonwalking In Calabasas		
	
","
	
	DDG
"
100,"

	
	
		
					Buss It		
	
","
	
	Erica Banks
"
