Number,Song Name,Artist Name
63,"

	
	
		
					Body		
	
","
	
	Megan Thee Stallion
"
64,"

	
	
		
					Wasted On You		
	
","
	
	Morgan Wallen
"
65,"

	
	
		
					Golden		
	
","
	
	Harry Styles
"
66,"

	
	
		
					La Noche de Anoche		
	
","
	
	Bad Bunny & Rosalia
"
67,"

	
	
		
					Forever After All		
	
","
	
	Luke Combs
"
68,"

	
	
		
					Hell Of A View		
	
","
	
	Eric Church
"
69,"

	
	
		
					Beers And Sunshine		
	
","
	
	Darius Rucker
"
70,"

	
	
		
					Girl Like Me		
	
","
	
	Black Eyed Peas X Shakira
"
71,"

	
	
		
					Somebody Like That		
	
","
	
	Tenille Arts
"
72,"

	
	
		
					Sand In My Boots		
	
","
	
	Morgan Wallen
"
73,"

	
	
		
					Masterpiece		
	
","
	
	DaBaby
"
74,"

	
	
		
					Hellcats & Trackhawks		
	
","
	
	Lil Durk
"
75,"

	
	
		
					You Got It		
	
","
	
	VEDO
"
76,"

	
	
		
					One Too Many		
	
","
	
	Keith Urban Duet With P!nk
"
77,"

	
	
		
					The Business		
	
","
	
	Tiesto
"
78,"

	
	
		
					Almost Maybes		
	
","
	
	Jordan Davis
"
79,"

	
	
		
					Quicksand		
	
","
	
	Morray
"
80,"

	
	
		
					Made For You		
	
","
	
	Jake Owen
"
81,"

	
	
		
					Lifestyle		
	
","
	
	Jason Derulo Featuring Adam Levine
"
82,"

	
	
		
					Breaking Up Was Easy In The 90's		
	
","
	
	Sam Hunt
"
83,"

	
	
		
					Bandido		
	
","
	
	Myke Towers & Juhn
"
84,"

	
	
		
					Hello		
	
","
	
	Pop Smoke Featuring A Boogie Wit da Hoodie
"
85,"

	
	
		
					Pick Up Your Feelings		
	
","
	
	Jazmine Sullivan
"
86,"

	
	
		
					Opp Stoppa		
	
","
	
	YBN Nahmir Featuring 21 Savage
"
87,"

	
	
		
					Neighbors		
	
","
	
	Pooh Shiesty Featuring BIG30
"
88,"

	
	
		
					Glad You Exist		
	
","
	
	Dan + Shay
"
89,"

	
	
		
					Nobody		
	
","
	
	Dylan Scott
"
90,"

	
	
		
					Drankin N Smokin		
	
","
	
	Future & Lil Uzi Vert
"
91,"

	
	
		
					Finesse Out The Gang Way		
	
","
	
	Lil Durk Featuring Lil Baby
"
92,"

	
	
		
					Still Trappin'		
	
","
	
	Lil Durk & King Von
"
93,"

	
	
		
					Moonwalking In Calabasas		
	
","
	
	DDG
"
94,"

	
	
		
					Tyler Herro		
	
","
	
	Jack Harlow
"
95,"

	
	
		
					Somebody's Problem		
	
","
	
	Morgan Wallen
"
96,"

	
	
		
					Cover Me Up		
	
","
	
	Morgan Wallen
"
97,"

	
	
		
					Life's A Mess II		
	
","
	
	Juice WRLD, Clever & Post Malone
"
98,"

	
	
		
					Gone		
	
","
	
	Dierks Bentley
"
99,"

	
	
		
					AP		
	
","
	
	Pop Smoke
"
100,"

	
	
		
					Lil Bit		
	
","
	
	Nelly & Florida Georgia Line
"
