rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
185,"spotify:track:0JoauGkPBGhYEHixggeYO4","Riley Green","If It Wasn’t For Trucks","BMLG Records",185,-1,1,"1486311"
186,"spotify:track:1ayV64ur8VWgc6OPtPRl1q","Doja Cat, JID","Options (feat. JID)","Kemosabe Records/RCA Records",72,72,2,"1483692"
187,"spotify:track:0M7mWKqwTIaVjYyxfZmtTa","Toby Keith","Courtesy Of The Red, White And Blue (The Angry American)","DreamWorks Nashville",187,-1,1,"1482489"
188,"spotify:track:2vWBUC9djv6BtiGlmKiQaH","Yot Club","YKWIM?","yot club under exclusive license to Amuseio AB",188,-1,1,"1476591"
189,"spotify:track:40riOy7x9W7GXjyGp4pjAv","Eagles","Hotel California - 2013 Remaster","Rhino/Elektra",189,-1,1,"1463201"
190,"spotify:track:7FpBQ067pHB67deawpbbcY","Sam Hunt","Body Like A Back Road","MCA Nashville",15,-1,101,"1459206"
191,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",42,193,83,"1457500"
192,"spotify:track:6tfPsgvkgbGHWGwq2PpzCI","Bo Burnham","Goodbye","Bo Burnham",129,163,4,"1455389"
193,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",129,-1,25,"1455379"
194,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",194,-1,2,"1453097"
195,"spotify:track:4tB6ApBRk7JEBKet5mRFF3","Cico P","Tampa","DawgTies Ent.",47,-1,10,"1452020"
196,"spotify:track:6Gg1gjgKi2AK4e0qzsR7sd","Juice WRLD, YoungBoy Never Broke Again","Bandit (with YoungBoy Never Broke Again)","Grade A Productions/Interscope Records",2,197,91,"1451721"
197,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",3,173,202,"1445985"
198,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,196,144,"1445166"
199,"spotify:track:3JKgcAa7r07ocVWcV8bS0H","Polo G","21","Columbia",42,184,59,"1443523"
200,"spotify:track:4obHzpwGrjoTuZh2DItEMZ","Morgan Wallen","7 Summers","Big Loud / Republic",3,-1,45,"1440641"
