title; rank; date; artist; chart
ROLLIN N CONTROLLIN FREESTYLE;9;22/02/2021;DUSTY LOCANE;viral50
Broken;10;22/02/2021;Jonah Kagen;viral50
Heartbreak Anniversary;11;22/02/2021;Giveon;viral50
Do A Bitch;12;22/02/2021;Kali;viral50
Gravity (feat. Tyler The Creator);13;22/02/2021;Brent Faiyaz, DJ Dahi;viral50
Pierre;14;22/02/2021;Ryn Weaver;viral50
Fake Woke;15;22/02/2021;Tom MacDonald;viral50
Best Friend (feat. Doja Cat);16;22/02/2021;Saweetie;viral50
Your Love (9PM);17;22/02/2021;ATB, Topic, A7S;viral50
No More Parties;18;22/02/2021;Coi Leray;viral50
Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix;19;22/02/2021;BRS Kash;viral50
I'm not Pretty;20;22/02/2021;JESSIA;viral50
Violent;21;22/02/2021;carolesdaughter;viral50
Back In Blood (feat. Lil Durk);22;22/02/2021;Pooh Shiesty;viral50
I Am (feat. Flo Milli);23;22/02/2021;Yung Baby Tate, Slade Da Monsta;viral50
drivers license;24;22/02/2021;Olivia Rodrigo;viral50
Jealous;25;22/02/2021;Eyedress;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;26;22/02/2021;Riton, Nightcrawlers;viral50
help herself;27;22/02/2021;bbno$, Diamond Pistols;viral50
At My Worst (feat. Kehlani);28;22/02/2021;Pink Sweat$;viral50
Knock Knock;29;22/02/2021;SoFaygo;viral50
Breakups;30;22/02/2021;Seaforth;viral50
Good Days;31;22/02/2021;SZA;viral50
Streets;32;22/02/2021;Doja Cat;viral50
You've Done Enough;33;22/02/2021;Gorgon City, DRAMA;viral50
Mmmh;34;22/02/2021;KAI;viral50
F.U.C.K.;35;22/02/2021;Victoria Monét;viral50
Heat Waves;36;22/02/2021;Glass Animals;viral50
agoraphobic;37;22/02/2021;CORPSE;viral50
Hadal Ahbek;38;22/02/2021;Issam Alnajjar;viral50
Dicked Down in Dallas;39;22/02/2021;Trey Lewis;viral50
Go Bestfriend;40;22/02/2021;$hyfromdatre;viral50
Opp Stoppa (feat. 21 Savage);41;22/02/2021;YBN Nahmir;viral50
Paparazzi;42;22/02/2021;Kim Dracula;viral50
Lost Umbrella;43;22/02/2021;稲葉曇;viral50
Beat Box;44;22/02/2021;SpotemGottem;viral50
Your New Boyfriend;45;22/02/2021;Wilbur Soot;viral50
Boku no Sensou - TV Size;46;22/02/2021;Shinsei Kamattechan;viral50
Beat Box 2 (feat. Pooh Shiesty);47;22/02/2021;SpotemGottem;viral50
Baila Conmigo (with Rauw Alejandro);48;22/02/2021;Selena Gomez;viral50
DRUGS;49;22/02/2021;Tai Verdes;viral50
Mi Trokita Cumbia;50;22/02/2021;Obzesion;viral50
SugarCrash!;1;23/02/2021;ElyOtto;viral50
Wellerman - Sea Shanty / 220 KID x Billen Ted Remix;2;23/02/2021;Nathan Evans;viral50
telepatía;3;23/02/2021;Kali Uchis;viral50
Astronaut In The Ocean;4;23/02/2021;Masked Wolf;viral50
Tokyo;5;23/02/2021;Leat'eq;viral50
Wellerman - Sea Shanty;6;23/02/2021;Nathan Evans;viral50
Track Star;7;23/02/2021;Mooski;viral50
So Pretty;8;23/02/2021;Reyanna Maria;viral50
ROLLIN N CONTROLLIN FREESTYLE;9;23/02/2021;DUSTY LOCANE;viral50
Heartbreak Anniversary;10;23/02/2021;Giveon;viral50
Broken;11;23/02/2021;Jonah Kagen;viral50
Welcome to My House;12;23/02/2021;Nu Breed, Jesse Howard;viral50
Do A Bitch;13;23/02/2021;Kali;viral50
Fake Woke;14;23/02/2021;Tom MacDonald;viral50
Pierre;15;23/02/2021;Ryn Weaver;viral50
Gravity (feat. Tyler The Creator);16;23/02/2021;Brent Faiyaz, DJ Dahi;viral50
Best Friend (feat. Doja Cat);17;23/02/2021;Saweetie;viral50
Your Love (9PM);18;23/02/2021;ATB, Topic, A7S;viral50
I'm not Pretty;19;23/02/2021;JESSIA;viral50
Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix;20;23/02/2021;BRS Kash;viral50
No More Parties;21;23/02/2021;Coi Leray;viral50
Back In Blood (feat. Lil Durk);22;23/02/2021;Pooh Shiesty;viral50
drivers license;23;23/02/2021;Olivia Rodrigo;viral50
Violent;24;23/02/2021;carolesdaughter;viral50
I Am (feat. Flo Milli);25;23/02/2021;Yung Baby Tate, Slade Da Monsta;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;26;23/02/2021;Riton, Nightcrawlers;viral50
Jealous;27;23/02/2021;Eyedress;viral50
At My Worst (feat. Kehlani);28;23/02/2021;Pink Sweat$;viral50
Something About Us;29;23/02/2021;Daft Punk;viral50
help herself;30;23/02/2021;bbno$, Diamond Pistols;viral50
One More Time;31;23/02/2021;Daft Punk;viral50
Knock Knock;32;23/02/2021;SoFaygo;viral50
Instant Crush (feat. Julian Casablancas);33;23/02/2021;Daft Punk;viral50
Breakups;34;23/02/2021;Seaforth;viral50
Good Days;35;23/02/2021;SZA;viral50
Streets;36;23/02/2021;Doja Cat;viral50
You've Done Enough;37;23/02/2021;Gorgon City, DRAMA;viral50
Heat Waves;38;23/02/2021;Glass Animals;viral50
Hot N*gga;39;23/02/2021;Bobby Shmurda;viral50
Digital Love;40;23/02/2021;Daft Punk;viral50
F.U.C.K.;41;23/02/2021;Victoria Monét;viral50
Bobby Bitch;42;23/02/2021;Bobby Shmurda;viral50
Mmmh;43;23/02/2021;KAI;viral50
Dicked Down in Dallas;44;23/02/2021;Trey Lewis;viral50
agoraphobic;45;23/02/2021;CORPSE;viral50
Opp Stoppa (feat. 21 Savage);46;23/02/2021;YBN Nahmir;viral50
Hadal Ahbek;47;23/02/2021;Issam Alnajjar;viral50
Go Bestfriend;48;23/02/2021;$hyfromdatre;viral50
Beat Box;49;23/02/2021;SpotemGottem;viral50
Lost Umbrella;50;23/02/2021;稲葉曇;viral50
Wellerman - Sea Shanty / 220 KID x Billen Ted Remix;1;24/02/2021;Nathan Evans;viral50
SugarCrash!;2;24/02/2021;ElyOtto;viral50
telepatía;3;24/02/2021;Kali Uchis;viral50
Astronaut In The Ocean;4;24/02/2021;Masked Wolf;viral50
Tokyo;5;24/02/2021;Leat'eq;viral50
Wellerman - Sea Shanty;6;24/02/2021;Nathan Evans;viral50
Track Star;7;24/02/2021;Mooski;viral50
So Pretty;8;24/02/2021;Reyanna Maria;viral50
ROLLIN N CONTROLLIN FREESTYLE;9;24/02/2021;DUSTY LOCANE;viral50
Heartbreak Anniversary;10;24/02/2021;Giveon;viral50
Broken;11;24/02/2021;Jonah Kagen;viral50
Welcome to My House;12;24/02/2021;Nu Breed, Jesse Howard;viral50
Do A Bitch;13;24/02/2021;Kali;viral50
Fake Woke;14;24/02/2021;Tom MacDonald;viral50
Pierre;15;24/02/2021;Ryn Weaver;viral50
Best Friend (feat. Doja Cat);16;24/02/2021;Saweetie;viral50
Gravity (feat. Tyler The Creator);17;24/02/2021;Brent Faiyaz, DJ Dahi;viral50
Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix;18;24/02/2021;BRS Kash;viral50
Your Love (9PM);19;24/02/2021;ATB, Topic, A7S;viral50
I'm not Pretty;20;24/02/2021;JESSIA;viral50
Back In Blood (feat. Lil Durk);21;24/02/2021;Pooh Shiesty;viral50
One More Time;22;24/02/2021;Daft Punk;viral50
drivers license;23;24/02/2021;Olivia Rodrigo;viral50
Something About Us;24;24/02/2021;Daft Punk;viral50
No More Parties;25;24/02/2021;Coi Leray;viral50
Violent;26;24/02/2021;carolesdaughter;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;27;24/02/2021;Riton, Nightcrawlers;viral50
Hot N*gga;28;24/02/2021;Bobby Shmurda;viral50
Instant Crush (feat. Julian Casablancas);29;24/02/2021;Daft Punk;viral50
Bobby Bitch;30;24/02/2021;Bobby Shmurda;viral50
I Am (feat. Flo Milli);31;24/02/2021;Yung Baby Tate, Slade Da Monsta;viral50
At My Worst (feat. Kehlani);32;24/02/2021;Pink Sweat$;viral50
Digital Love;33;24/02/2021;Daft Punk;viral50
Jealous;34;24/02/2021;Eyedress;viral50
Knock Knock;35;24/02/2021;SoFaygo;viral50
help herself;36;24/02/2021;bbno$, Diamond Pistols;viral50
Touch (feat. Paul Williams);37;24/02/2021;Daft Punk;viral50
Breakups;38;24/02/2021;Seaforth;viral50
Good Days;39;24/02/2021;SZA;viral50
Streets;40;24/02/2021;Doja Cat;viral50
You've Done Enough;41;24/02/2021;Gorgon City, DRAMA;viral50
Heat Waves;42;24/02/2021;Glass Animals;viral50
F.U.C.K.;43;24/02/2021;Victoria Monét;viral50
Dicked Down in Dallas;44;24/02/2021;Trey Lewis;viral50
Opp Stoppa (feat. 21 Savage);45;24/02/2021;YBN Nahmir;viral50
Computers (feat. Bobby Shmurda);46;24/02/2021;Rowdy Rebel;viral50
Mmmh;47;24/02/2021;KAI;viral50
Lost Umbrella;48;24/02/2021;稲葉曇;viral50
Go Bestfriend;49;24/02/2021;$hyfromdatre;viral50
agoraphobic;50;24/02/2021;CORPSE;viral50
Wellerman - Sea Shanty / 220 KID x Billen Ted Remix;1;25/02/2021;Nathan Evans;viral50
SugarCrash!;2;25/02/2021;ElyOtto;viral50
telepatía;3;25/02/2021;Kali Uchis;viral50
Astronaut In The Ocean;4;25/02/2021;Masked Wolf;viral50
Tokyo;5;25/02/2021;Leat'eq;viral50
Wellerman - Sea Shanty;6;25/02/2021;Nathan Evans;viral50
Track Star;7;25/02/2021;Mooski;viral50
ROLLIN N CONTROLLIN FREESTYLE;8;25/02/2021;DUSTY LOCANE;viral50
So Pretty;9;25/02/2021;Reyanna Maria;viral50
Heartbreak Anniversary;10;25/02/2021;Giveon;viral50
Broken;11;25/02/2021;Jonah Kagen;viral50
Welcome to My House;12;25/02/2021;Nu Breed, Jesse Howard;viral50
Fake Woke;13;25/02/2021;Tom MacDonald;viral50
Do A Bitch;14;25/02/2021;Kali;viral50
Pierre;15;25/02/2021;Ryn Weaver;viral50
Best Friend (feat. Doja Cat);16;25/02/2021;Saweetie;viral50
Gravity (feat. Tyler The Creator);17;25/02/2021;Brent Faiyaz, DJ Dahi;viral50
Hot N*gga;18;25/02/2021;Bobby Shmurda;viral50
One More Time;19;25/02/2021;Daft Punk;viral50
Bobby Bitch;20;25/02/2021;Bobby Shmurda;viral50
Something About Us;21;25/02/2021;Daft Punk;viral50
I'm not Pretty;22;25/02/2021;JESSIA;viral50
Instant Crush (feat. Julian Casablancas);23;25/02/2021;Daft Punk;viral50
Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix;24;25/02/2021;BRS Kash;viral50
Your Love (9PM);25;25/02/2021;ATB, Topic, A7S;viral50
Back In Blood (feat. Lil Durk);26;25/02/2021;Pooh Shiesty;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;27;25/02/2021;Riton, Nightcrawlers;viral50
drivers license;28;25/02/2021;Olivia Rodrigo;viral50
Violent;29;25/02/2021;carolesdaughter;viral50
Digital Love;30;25/02/2021;Daft Punk;viral50
No More Parties;31;25/02/2021;Coi Leray;viral50
I Am (feat. Flo Milli);32;25/02/2021;Yung Baby Tate, Slade Da Monsta;viral50
Touch (feat. Paul Williams);33;25/02/2021;Daft Punk;viral50
At My Worst (feat. Kehlani);34;25/02/2021;Pink Sweat$;viral50
Jealous;35;25/02/2021;Eyedress;viral50
Knock Knock;36;25/02/2021;SoFaygo;viral50
help herself;37;25/02/2021;bbno$, Diamond Pistols;viral50
Streets;38;25/02/2021;Doja Cat;viral50
Computers (feat. Bobby Shmurda);39;25/02/2021;Rowdy Rebel;viral50
Breakups;40;25/02/2021;Seaforth;viral50
You've Done Enough;41;25/02/2021;Gorgon City, DRAMA;viral50
Good Days;42;25/02/2021;SZA;viral50
Heat Waves;43;25/02/2021;Glass Animals;viral50
Around the World;44;25/02/2021;Daft Punk;viral50
F.U.C.K.;45;25/02/2021;Victoria Monét;viral50
Dicked Down in Dallas;46;25/02/2021;Trey Lewis;viral50
Opp Stoppa (feat. 21 Savage);47;25/02/2021;YBN Nahmir;viral50
Slumber Party (feat. Princess Nokia);48;25/02/2021;Ashnikko;viral50
Giorgio by Moroder;49;25/02/2021;Daft Punk;viral50
Lost Umbrella;50;25/02/2021;稲葉曇;viral50
Wellerman - Sea Shanty / 220 KID x Billen Ted Remix;1;26/02/2021;Nathan Evans;viral50
SugarCrash!;2;26/02/2021;ElyOtto;viral50
telepatía;3;26/02/2021;Kali Uchis;viral50
Astronaut In The Ocean;4;26/02/2021;Masked Wolf;viral50
Tokyo;5;26/02/2021;Leat'eq;viral50
Track Star;6;26/02/2021;Mooski;viral50
Wellerman - Sea Shanty;7;26/02/2021;Nathan Evans;viral50
ROLLIN N CONTROLLIN FREESTYLE;8;26/02/2021;DUSTY LOCANE;viral50
So Pretty;9;26/02/2021;Reyanna Maria;viral50
Heartbreak Anniversary;10;26/02/2021;Giveon;viral50
Broken;11;26/02/2021;Jonah Kagen;viral50
Do A Bitch;12;26/02/2021;Kali;viral50
Best Friend (feat. Doja Cat);13;26/02/2021;Saweetie;viral50
Fake Woke;14;26/02/2021;Tom MacDonald;viral50
Hot N*gga;15;26/02/2021;Bobby Shmurda;viral50
One More Time;16;26/02/2021;Daft Punk;viral50
Pierre;17;26/02/2021;Ryn Weaver;viral50
Welcome to My House;18;26/02/2021;Nu Breed, Jesse Howard;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;19;26/02/2021;Riton, Nightcrawlers;viral50
Bobby Bitch;20;26/02/2021;Bobby Shmurda;viral50
Something About Us;21;26/02/2021;Daft Punk;viral50
Instant Crush (feat. Julian Casablancas);22;26/02/2021;Daft Punk;viral50
Gravity (feat. Tyler The Creator);23;26/02/2021;Brent Faiyaz, DJ Dahi;viral50
I'm not Pretty;24;26/02/2021;JESSIA;viral50
Back In Blood (feat. Lil Durk);25;26/02/2021;Pooh Shiesty;viral50
Digital Love;26;26/02/2021;Daft Punk;viral50
Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix;27;26/02/2021;BRS Kash;viral50
Your Love (9PM);28;26/02/2021;ATB, Topic, A7S;viral50
drivers license;29;26/02/2021;Olivia Rodrigo;viral50
Touch (feat. Paul Williams);30;26/02/2021;Daft Punk;viral50
Violent;31;26/02/2021;carolesdaughter;viral50
I Am (feat. Flo Milli);32;26/02/2021;Yung Baby Tate, Slade Da Monsta;viral50
No More Parties;33;26/02/2021;Coi Leray;viral50
At My Worst (feat. Kehlani);34;26/02/2021;Pink Sweat$;viral50
Jealous;35;26/02/2021;Eyedress;viral50
Knock Knock;36;26/02/2021;SoFaygo;viral50
Computers (feat. Bobby Shmurda);37;26/02/2021;Rowdy Rebel;viral50
Around the World;38;26/02/2021;Daft Punk;viral50
help herself;39;26/02/2021;bbno$, Diamond Pistols;viral50
Slumber Party (feat. Princess Nokia);40;26/02/2021;Ashnikko;viral50
Streets;41;26/02/2021;Doja Cat;viral50
Giorgio by Moroder;42;26/02/2021;Daft Punk;viral50
Heat Waves;43;26/02/2021;Glass Animals;viral50
Good Days;44;26/02/2021;SZA;viral50
You've Done Enough;45;26/02/2021;Gorgon City, DRAMA;viral50
Dicked Down in Dallas;46;26/02/2021;Trey Lewis;viral50
F.U.C.K.;47;26/02/2021;Victoria Monét;viral50
Breakups;48;26/02/2021;Seaforth;viral50
Da Funk;49;26/02/2021;Daft Punk;viral50
Harder Better Faster Stronger;50;26/02/2021;Daft Punk;viral50
Wellerman - Sea Shanty / 220 KID x Billen Ted Remix;1;27/02/2021;Nathan Evans;viral50
SugarCrash!;2;27/02/2021;ElyOtto;viral50
telepatía;3;27/02/2021;Kali Uchis;viral50
Astronaut In The Ocean;4;27/02/2021;Masked Wolf;viral50
Track Star;5;27/02/2021;Mooski;viral50
Tokyo;6;27/02/2021;Leat'eq;viral50
Wellerman - Sea Shanty;7;27/02/2021;Nathan Evans;viral50
ROLLIN N CONTROLLIN FREESTYLE;8;27/02/2021;DUSTY LOCANE;viral50
So Pretty;9;27/02/2021;Reyanna Maria;viral50
Heartbreak Anniversary;10;27/02/2021;Giveon;viral50
Hot N*gga;11;27/02/2021;Bobby Shmurda;viral50
One More Time;12;27/02/2021;Daft Punk;viral50
Bobby Bitch;13;27/02/2021;Bobby Shmurda;viral50
Do A Bitch;14;27/02/2021;Kali;viral50
Broken;15;27/02/2021;Jonah Kagen;viral50
Best Friend (feat. Doja Cat);16;27/02/2021;Saweetie;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;17;27/02/2021;Riton, Nightcrawlers;viral50
Pierre;18;27/02/2021;Ryn Weaver;viral50
Welcome to My House;19;27/02/2021;Nu Breed, Jesse Howard;viral50
Fake Woke;20;27/02/2021;Tom MacDonald;viral50
Instant Crush (feat. Julian Casablancas);21;27/02/2021;Daft Punk;viral50
Something About Us;22;27/02/2021;Daft Punk;viral50
Digital Love;23;27/02/2021;Daft Punk;viral50
Back In Blood (feat. Lil Durk);24;27/02/2021;Pooh Shiesty;viral50
Gravity (feat. Tyler The Creator);25;27/02/2021;Brent Faiyaz, DJ Dahi;viral50
Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix;26;27/02/2021;BRS Kash;viral50
I'm not Pretty;27;27/02/2021;JESSIA;viral50
Your Love (9PM);28;27/02/2021;ATB, Topic, A7S;viral50
Touch (feat. Paul Williams);29;27/02/2021;Daft Punk;viral50
drivers license;30;27/02/2021;Olivia Rodrigo;viral50
I Am (feat. Flo Milli);31;27/02/2021;Yung Baby Tate, Slade Da Monsta;viral50
Violent;32;27/02/2021;carolesdaughter;viral50
No More Parties;33;27/02/2021;Coi Leray;viral50
At My Worst (feat. Kehlani);34;27/02/2021;Pink Sweat$;viral50
Computers (feat. Bobby Shmurda);35;27/02/2021;Rowdy Rebel;viral50
Slumber Party (feat. Princess Nokia);36;27/02/2021;Ashnikko;viral50
Around the World;37;27/02/2021;Daft Punk;viral50
Knock Knock;38;27/02/2021;SoFaygo;viral50
Jealous;39;27/02/2021;Eyedress;viral50
Giorgio by Moroder;40;27/02/2021;Daft Punk;viral50
Streets;41;27/02/2021;Doja Cat;viral50
help herself;42;27/02/2021;bbno$, Diamond Pistols;viral50
Heat Waves;43;27/02/2021;Glass Animals;viral50
Da Funk;44;27/02/2021;Daft Punk;viral50
Harder Better Faster Stronger;45;27/02/2021;Daft Punk;viral50
Dicked Down in Dallas;46;27/02/2021;Trey Lewis;viral50
Good Days;47;27/02/2021;SZA;viral50
Breakups;48;27/02/2021;Seaforth;viral50
Doin' it Right (feat. Panda Bear);49;27/02/2021;Daft Punk;viral50
You've Done Enough;50;27/02/2021;Gorgon City, DRAMA;viral50
Wellerman - Sea Shanty / 220 KID x Billen Ted Remix;1;28/02/2021;Nathan Evans;viral50
SugarCrash!;2;28/02/2021;ElyOtto;viral50
telepatía;3;28/02/2021;Kali Uchis;viral50
Astronaut In The Ocean;4;28/02/2021;Masked Wolf;viral50
Wellerman - Sea Shanty;5;28/02/2021;Nathan Evans;viral50
Track Star;6;28/02/2021;Mooski;viral50
Tokyo;7;28/02/2021;Leat'eq;viral50
ROLLIN N CONTROLLIN FREESTYLE;8;28/02/2021;DUSTY LOCANE;viral50
So Pretty;9;28/02/2021;Reyanna Maria;viral50
Heartbreak Anniversary;10;28/02/2021;Giveon;viral50
Hot N*gga;11;28/02/2021;Bobby Shmurda;viral50
One More Time;12;28/02/2021;Daft Punk;viral50
Bobby Bitch;13;28/02/2021;Bobby Shmurda;viral50
Do A Bitch;14;28/02/2021;Kali;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;15;28/02/2021;Riton, Nightcrawlers;viral50
Broken;16;28/02/2021;Jonah Kagen;viral50
Instant Crush (feat. Julian Casablancas);17;28/02/2021;Daft Punk;viral50
Best Friend (feat. Doja Cat);18;28/02/2021;Saweetie;viral50
Something About Us;19;28/02/2021;Daft Punk;viral50
Welcome to My House;20;28/02/2021;Nu Breed, Jesse Howard;viral50
Fake Woke;21;28/02/2021;Tom MacDonald;viral50
Pierre;22;28/02/2021;Ryn Weaver;viral50
Digital Love;23;28/02/2021;Daft Punk;viral50
Back In Blood (feat. Lil Durk);24;28/02/2021;Pooh Shiesty;viral50
Touch (feat. Paul Williams);25;28/02/2021;Daft Punk;viral50
Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix;26;28/02/2021;BRS Kash;viral50
Gravity (feat. Tyler The Creator);27;28/02/2021;Brent Faiyaz, DJ Dahi;viral50
Your Love (9PM);28;28/02/2021;ATB, Topic, A7S;viral50
I'm not Pretty;29;28/02/2021;JESSIA;viral50
drivers license;30;28/02/2021;Olivia Rodrigo;viral50
Computers (feat. Bobby Shmurda);31;28/02/2021;Rowdy Rebel;viral50
I Am (feat. Flo Milli);32;28/02/2021;Yung Baby Tate, Slade Da Monsta;viral50
Violent;33;28/02/2021;carolesdaughter;viral50
No More Parties;34;28/02/2021;Coi Leray;viral50
Slumber Party (feat. Princess Nokia);35;28/02/2021;Ashnikko;viral50
Around the World;36;28/02/2021;Daft Punk;viral50
At My Worst (feat. Kehlani);37;28/02/2021;Pink Sweat$;viral50
Giorgio by Moroder;38;28/02/2021;Daft Punk;viral50
Knock Knock;39;28/02/2021;SoFaygo;viral50
Jealous;40;28/02/2021;Eyedress;viral50
Da Funk;41;28/02/2021;Daft Punk;viral50
Harder Better Faster Stronger;42;28/02/2021;Daft Punk;viral50
Streets;43;28/02/2021;Doja Cat;viral50
Heat Waves;44;28/02/2021;Glass Animals;viral50
help herself;45;28/02/2021;bbno$, Diamond Pistols;viral50
Dicked Down in Dallas;46;28/02/2021;Trey Lewis;viral50
Breakups;47;28/02/2021;Seaforth;viral50
Doin' it Right (feat. Panda Bear);48;28/02/2021;Daft Punk;viral50
Good Days;49;28/02/2021;SZA;viral50
Arcade;50;28/02/2021;Duncan Laurence;viral50
