title; rank; date; artist; chart
Castaways;1;01/06/2021;The Backyardigans;viral50
Fine Apple;2;01/06/2021;Nic D;viral50
PHONKY TOWN;3;01/06/2021;PlayaPhonk;viral50
I WANNA BE YOUR SLAVE;4;01/06/2021;Måneskin;viral50
ZITTI E BUONI;5;01/06/2021;Måneskin;viral50
S.I.M.P;6;01/06/2021;Kylesimps;viral50
Into The Thick Of It!;7;01/06/2021;The Backyardigans;viral50
Bundles (feat. Taylor Girlz);8;01/06/2021;Kayla Nicole;viral50
One Day;9;01/06/2021;Lovejoy;viral50
Dick (feat. Doja Cat);10;01/06/2021;StarBoi3;viral50
#BrooklynBloodPop!;11;01/06/2021;SyKo;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;12;01/06/2021;WILLOW;viral50
Sex Sells;13;01/06/2021;Lovejoy;viral50
Pain;14;01/06/2021;PinkPantheress;viral50
A-O-K;15;01/06/2021;Tai Verdes;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";16;01/06/2021;Tion Wayne, Russ Millions;viral50
Taunt;17;01/06/2021;Lovejoy;viral50
Never Forget You;18;01/06/2021;Noisettes;viral50
deja vu;19;01/06/2021;Olivia Rodrigo;viral50
La Mamá de la Mamá;20;01/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Tampa;21;01/06/2021;Cico P;viral50
Poblado;22;01/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
ASAP;23;01/06/2021;STAYC;viral50
Jalebi Baby;24;01/06/2021;Tesher;viral50
WHOLE LOTTA MONEY;25;01/06/2021;BIA;viral50
Miss The Rage (feat. Playboi Carti);26;01/06/2021;Trippie Redd;viral50
Ramen & OJ;27;01/06/2021;Joyner Lucas, Lil Baby;viral50
MY STORY (DLOG);28;01/06/2021;Mike Dimes;viral50
FEVER;29;01/06/2021;ENHYPEN;viral50
Meet Me At Our Spot;30;01/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Who I Smoke;31;01/06/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Hex;32;01/06/2021;80purppp;viral50
Kiss Me More (feat. SZA);33;01/06/2021;Doja Cat;viral50
Reparations!;34;01/06/2021;KA$HDAMI;viral50
Rasputin;35;01/06/2021;Majestic, Boney M.;viral50
Fever Dream;36;01/06/2021;Jillian Rossi;viral50
Prom Night;37;01/06/2021;Riovaz;viral50
After Dark;38;01/06/2021;Mr.Kitty;viral50
Drunk-Dazed;39;01/06/2021;ENHYPEN;viral50
Freaks;40;01/06/2021;Surf Curse;viral50
Black Out Days - Future Islands Remix;41;01/06/2021;Phantogram;viral50
Break it off;42;01/06/2021;PinkPantheress;viral50
Sicko Drop;43;01/06/2021;KVSH, Schillist;viral50
If I Could;44;01/06/2021;Brynn Cartelli;viral50
Cause for Concern;45;01/06/2021;Lovejoy;viral50
As the World Caves In;46;01/06/2021;Matt Maltese;viral50
Wockesha;47;01/06/2021;Moneybagg Yo;viral50
Venom;48;01/06/2021;Little Simz;viral50
After School;49;01/06/2021;Weeekly;viral50
Cancun (SEGA EDITION);50;01/06/2021;ScrewStache;viral50
Castaways;1;02/06/2021;The Backyardigans;viral50
I WANNA BE YOUR SLAVE;2;02/06/2021;Måneskin;viral50
PHONKY TOWN;3;02/06/2021;PlayaPhonk;viral50
ZITTI E BUONI;4;02/06/2021;Måneskin;viral50
Fine Apple;5;02/06/2021;Nic D;viral50
S.I.M.P;6;02/06/2021;Kylesimps;viral50
Into The Thick Of It!;7;02/06/2021;The Backyardigans;viral50
Bundles (feat. Taylor Girlz);8;02/06/2021;Kayla Nicole;viral50
One Day;9;02/06/2021;Lovejoy;viral50
Dick (feat. Doja Cat);10;02/06/2021;StarBoi3;viral50
#BrooklynBloodPop!;11;02/06/2021;SyKo;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;12;02/06/2021;WILLOW;viral50
Sex Sells;13;02/06/2021;Lovejoy;viral50
spy?;14;02/06/2021;WHOKILLEDXIX;viral50
Pain;15;02/06/2021;PinkPantheress;viral50
A-O-K;16;02/06/2021;Tai Verdes;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";17;02/06/2021;Tion Wayne, Russ Millions;viral50
Taunt;18;02/06/2021;Lovejoy;viral50
Never Forget You;19;02/06/2021;Noisettes;viral50
La Mamá de la Mamá;20;02/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
deja vu;21;02/06/2021;Olivia Rodrigo;viral50
WHOLE LOTTA MONEY;22;02/06/2021;BIA;viral50
ASAP;23;02/06/2021;STAYC;viral50
MY STORY (DLOG);24;02/06/2021;Mike Dimes;viral50
Poblado;25;02/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Tampa;26;02/06/2021;Cico P;viral50
Miss The Rage (feat. Playboi Carti);27;02/06/2021;Trippie Redd;viral50
Jalebi Baby;28;02/06/2021;Tesher;viral50
Ramen & OJ;29;02/06/2021;Joyner Lucas, Lil Baby;viral50
Hex;30;02/06/2021;80purppp;viral50
Meet Me At Our Spot;31;02/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
FEVER;32;02/06/2021;ENHYPEN;viral50
Who I Smoke;33;02/06/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Kiss Me More (feat. SZA);34;02/06/2021;Doja Cat;viral50
Fever Dream;35;02/06/2021;Jillian Rossi;viral50
Rasputin;36;02/06/2021;Majestic, Boney M.;viral50
Reparations!;37;02/06/2021;KA$HDAMI;viral50
Black Out Days - Future Islands Remix;38;02/06/2021;Phantogram;viral50
As the World Caves In;39;02/06/2021;Matt Maltese;viral50
Drunk-Dazed;40;02/06/2021;ENHYPEN;viral50
Break it off;41;02/06/2021;PinkPantheress;viral50
If I Could;42;02/06/2021;Brynn Cartelli;viral50
Freaks;43;02/06/2021;Surf Curse;viral50
After Dark;44;02/06/2021;Mr.Kitty;viral50
Sicko Drop;45;02/06/2021;KVSH, Schillist;viral50
Prom Night;46;02/06/2021;Riovaz;viral50
Cause for Concern;47;02/06/2021;Lovejoy;viral50
After School;48;02/06/2021;Weeekly;viral50
Wockesha;49;02/06/2021;Moneybagg Yo;viral50
Cancun (SEGA EDITION);50;02/06/2021;ScrewStache;viral50
Castaways;1;03/06/2021;The Backyardigans;viral50
I WANNA BE YOUR SLAVE;2;03/06/2021;Måneskin;viral50
PHONKY TOWN;3;03/06/2021;PlayaPhonk;viral50
ZITTI E BUONI;4;03/06/2021;Måneskin;viral50
Fine Apple;5;03/06/2021;Nic D;viral50
S.I.M.P;6;03/06/2021;Kylesimps;viral50
Into The Thick Of It!;7;03/06/2021;The Backyardigans;viral50
Bundles (feat. Taylor Girlz);8;03/06/2021;Kayla Nicole;viral50
Gordon R Freestyle;9;03/06/2021;Remble;viral50
Dick (feat. Doja Cat);10;03/06/2021;StarBoi3;viral50
One Day;11;03/06/2021;Lovejoy;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;12;03/06/2021;WILLOW;viral50
#BrooklynBloodPop!;13;03/06/2021;SyKo;viral50
spy?;14;03/06/2021;WHOKILLEDXIX;viral50
Sex Sells;15;03/06/2021;Lovejoy;viral50
Pain;16;03/06/2021;PinkPantheress;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";17;03/06/2021;Tion Wayne, Russ Millions;viral50
Taunt;18;03/06/2021;Lovejoy;viral50
A-O-K;19;03/06/2021;Tai Verdes;viral50
La Mamá de la Mamá;20;03/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
deja vu;21;03/06/2021;Olivia Rodrigo;viral50
Never Forget You;22;03/06/2021;Noisettes;viral50
MY STORY (DLOG);23;03/06/2021;Mike Dimes;viral50
WHOLE LOTTA MONEY;24;03/06/2021;BIA;viral50
Hex;25;03/06/2021;80purppp;viral50
ASAP;26;03/06/2021;STAYC;viral50
Miss The Rage (feat. Playboi Carti);27;03/06/2021;Trippie Redd;viral50
Meet Me At Our Spot;28;03/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
FEVER;29;03/06/2021;ENHYPEN;viral50
Poblado;30;03/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Tampa;31;03/06/2021;Cico P;viral50
Jalebi Baby;32;03/06/2021;Tesher;viral50
Ramen & OJ;33;03/06/2021;Joyner Lucas, Lil Baby;viral50
Who I Smoke;34;03/06/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Kiss Me More (feat. SZA);35;03/06/2021;Doja Cat;viral50
As the World Caves In;36;03/06/2021;Matt Maltese;viral50
Rasputin;37;03/06/2021;Majestic, Boney M.;viral50
Reparations!;38;03/06/2021;KA$HDAMI;viral50
Fever Dream;39;03/06/2021;Jillian Rossi;viral50
Break it off;40;03/06/2021;PinkPantheress;viral50
Black Out Days - Future Islands Remix;41;03/06/2021;Phantogram;viral50
Drunk-Dazed;42;03/06/2021;ENHYPEN;viral50
Freaks;43;03/06/2021;Surf Curse;viral50
If I Could;44;03/06/2021;Brynn Cartelli;viral50
Sicko Drop;45;03/06/2021;KVSH, Schillist;viral50
After Dark;46;03/06/2021;Mr.Kitty;viral50
Cancun (SEGA EDITION);47;03/06/2021;ScrewStache;viral50
Wockesha;48;03/06/2021;Moneybagg Yo;viral50
Cause for Concern;49;03/06/2021;Lovejoy;viral50
After School;50;03/06/2021;Weeekly;viral50
Castaways;1;04/06/2021;The Backyardigans;viral50
I WANNA BE YOUR SLAVE;2;04/06/2021;Måneskin;viral50
PHONKY TOWN;3;04/06/2021;PlayaPhonk;viral50
ZITTI E BUONI;4;04/06/2021;Måneskin;viral50
Fine Apple;5;04/06/2021;Nic D;viral50
S.I.M.P;6;04/06/2021;Kylesimps;viral50
Into The Thick Of It!;7;04/06/2021;The Backyardigans;viral50
Bundles (feat. Taylor Girlz);8;04/06/2021;Kayla Nicole;viral50
Gordon R Freestyle;9;04/06/2021;Remble;viral50
Dick (feat. Doja Cat);10;04/06/2021;StarBoi3;viral50
One Day;11;04/06/2021;Lovejoy;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;12;04/06/2021;WILLOW;viral50
spy?;13;04/06/2021;WHOKILLEDXIX;viral50
#BrooklynBloodPop!;14;04/06/2021;SyKo;viral50
Pain;15;04/06/2021;PinkPantheress;viral50
Sex Sells;16;04/06/2021;Lovejoy;viral50
Taunt;17;04/06/2021;Lovejoy;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";18;04/06/2021;Tion Wayne, Russ Millions;viral50
A-O-K;19;04/06/2021;Tai Verdes;viral50
La Mamá de la Mamá;20;04/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
MY STORY (DLOG);21;04/06/2021;Mike Dimes;viral50
Hex;22;04/06/2021;80purppp;viral50
deja vu;23;04/06/2021;Olivia Rodrigo;viral50
Poblado;24;04/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Meet Me At Our Spot;25;04/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
FEVER;26;04/06/2021;ENHYPEN;viral50
WHOLE LOTTA MONEY;27;04/06/2021;BIA;viral50
Never Forget You;28;04/06/2021;Noisettes;viral50
ASAP;29;04/06/2021;STAYC;viral50
As the World Caves In;30;04/06/2021;Matt Maltese;viral50
Who I Smoke;31;04/06/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Miss The Rage (feat. Playboi Carti);32;04/06/2021;Trippie Redd;viral50
Tampa;33;04/06/2021;Cico P;viral50
Kiss Me More (feat. SZA);34;04/06/2021;Doja Cat;viral50
Jalebi Baby;35;04/06/2021;Tesher;viral50
Rasputin;36;04/06/2021;Majestic, Boney M.;viral50
Ramen & OJ;37;04/06/2021;Joyner Lucas, Lil Baby;viral50
Break It Off;38;04/06/2021;PinkPantheress;viral50
Reparations!;39;04/06/2021;KA$HDAMI;viral50
Sicko Drop;40;04/06/2021;KVSH, Schillist;viral50
Black Out Days - Future Islands Remix;41;04/06/2021;Phantogram;viral50
Drunk-Dazed;42;04/06/2021;ENHYPEN;viral50
Fever Dream;43;04/06/2021;Jillian Rossi;viral50
Freaks;44;04/06/2021;Surf Curse;viral50
After Dark;45;04/06/2021;Mr.Kitty;viral50
Cancun (SEGA EDITION);46;04/06/2021;ScrewStache;viral50
Wockesha;47;04/06/2021;Moneybagg Yo;viral50
Cause for Concern;48;04/06/2021;Lovejoy;viral50
If I Could;49;04/06/2021;Brynn Cartelli;viral50
After School;50;04/06/2021;Weeekly;viral50
I WANNA BE YOUR SLAVE;1;05/06/2021;Måneskin;viral50
Castaways;2;05/06/2021;The Backyardigans;viral50
PHONKY TOWN;3;05/06/2021;PlayaPhonk;viral50
ZITTI E BUONI;4;05/06/2021;Måneskin;viral50
Fine Apple;5;05/06/2021;Nic D;viral50
S.I.M.P;6;05/06/2021;Kylesimps;viral50
Into The Thick Of It!;7;05/06/2021;The Backyardigans;viral50
Bundles (feat. Taylor Girlz);8;05/06/2021;Kayla Nicole;viral50
spy?;9;05/06/2021;WHOKILLEDXIX;viral50
Gordon R Freestyle;10;05/06/2021;Remble;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;11;05/06/2021;WILLOW;viral50
One Day;12;05/06/2021;Lovejoy;viral50
Dick (feat. Doja Cat);13;05/06/2021;StarBoi3;viral50
#BrooklynBloodPop!;14;05/06/2021;SyKo;viral50
Pain;15;05/06/2021;PinkPantheress;viral50
Sex Sells;16;05/06/2021;Lovejoy;viral50
Taunt;17;05/06/2021;Lovejoy;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";18;05/06/2021;Tion Wayne, Russ Millions;viral50
A-O-K;19;05/06/2021;Tai Verdes;viral50
La Mamá de la Mamá;20;05/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Hex;21;05/06/2021;80purppp;viral50
As the World Caves In;22;05/06/2021;Matt Maltese;viral50
MY STORY (DLOG);23;05/06/2021;Mike Dimes;viral50
FEVER;24;05/06/2021;ENHYPEN;viral50
Meet Me At Our Spot;25;05/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Poblado;26;05/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
WHOLE LOTTA MONEY;27;05/06/2021;BIA;viral50
deja vu;28;05/06/2021;Olivia Rodrigo;viral50
ASAP;29;05/06/2021;STAYC;viral50
Who I Smoke;30;05/06/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Never Forget You;31;05/06/2021;Noisettes;viral50
Miss The Rage (feat. Playboi Carti);32;05/06/2021;Trippie Redd;viral50
Kiss Me More (feat. SZA);33;05/06/2021;Doja Cat;viral50
Rasputin;34;05/06/2021;Majestic, Boney M.;viral50
Jalebi Baby;35;05/06/2021;Tesher;viral50
Tampa;36;05/06/2021;Cico P;viral50
Reparations!;37;05/06/2021;KA$HDAMI;viral50
Break It Off;38;05/06/2021;PinkPantheress;viral50
Sicko Drop;39;05/06/2021;KVSH, Schillist;viral50
Ramen & OJ;40;05/06/2021;Joyner Lucas, Lil Baby;viral50
Drunk-Dazed;41;05/06/2021;ENHYPEN;viral50
Black Out Days - Future Islands Remix;42;05/06/2021;Phantogram;viral50
Freaks;43;05/06/2021;Surf Curse;viral50
After Dark;44;05/06/2021;Mr.Kitty;viral50
Cancun (SEGA EDITION);45;05/06/2021;ScrewStache;viral50
Fever Dream;46;05/06/2021;Jillian Rossi;viral50
Wockesha;47;05/06/2021;Moneybagg Yo;viral50
Fairytale;48;05/06/2021;Alexander Rybak;viral50
Bed on Fire;49;05/06/2021;Teddy Swims;viral50
Cause for Concern;50;05/06/2021;Lovejoy;viral50
I WANNA BE YOUR SLAVE;1;06/06/2021;Måneskin;viral50
Castaways;2;06/06/2021;The Backyardigans;viral50
PHONKY TOWN;3;06/06/2021;PlayaPhonk;viral50
ZITTI E BUONI;4;06/06/2021;Måneskin;viral50
Fine Apple;5;06/06/2021;Nic D;viral50
S.I.M.P;6;06/06/2021;Kylesimps;viral50
Into The Thick Of It!;7;06/06/2021;The Backyardigans;viral50
Bundles (feat. Taylor Girlz);8;06/06/2021;Kayla Nicole;viral50
spy?;9;06/06/2021;WHOKILLEDXIX;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;10;06/06/2021;WILLOW;viral50
Gordon R Freestyle;11;06/06/2021;Remble;viral50
One Day;12;06/06/2021;Lovejoy;viral50
Dick (feat. Doja Cat);13;06/06/2021;StarBoi3;viral50
#BrooklynBloodPop!;14;06/06/2021;SyKo;viral50
Pain;15;06/06/2021;PinkPantheress;viral50
Sex Sells;16;06/06/2021;Lovejoy;viral50
Taunt;17;06/06/2021;Lovejoy;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";18;06/06/2021;Tion Wayne, Russ Millions;viral50
A-O-K;19;06/06/2021;Tai Verdes;viral50
La Mamá de la Mamá;20;06/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
As the World Caves In;21;06/06/2021;Matt Maltese;viral50
Hex;22;06/06/2021;80purppp;viral50
FEVER;23;06/06/2021;ENHYPEN;viral50
Poblado;24;06/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
MY STORY (DLOG);25;06/06/2021;Mike Dimes;viral50
Meet Me At Our Spot;26;06/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
WHOLE LOTTA MONEY;27;06/06/2021;BIA;viral50
ASAP;28;06/06/2021;STAYC;viral50
deja vu;29;06/06/2021;Olivia Rodrigo;viral50
Never Forget You;30;06/06/2021;Noisettes;viral50
Rasputin;31;06/06/2021;Majestic, Boney M.;viral50
Who I Smoke;32;06/06/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Kiss Me More (feat. SZA);33;06/06/2021;Doja Cat;viral50
Miss The Rage (feat. Playboi Carti);34;06/06/2021;Trippie Redd;viral50
Break It Off;35;06/06/2021;PinkPantheress;viral50
Jalebi Baby;36;06/06/2021;Tesher;viral50
Tampa;37;06/06/2021;Cico P;viral50
Reparations!;38;06/06/2021;KA$HDAMI;viral50
Sicko Drop;39;06/06/2021;KVSH, Schillist;viral50
Drunk-Dazed;40;06/06/2021;ENHYPEN;viral50
Black Out Days - Future Islands Remix;41;06/06/2021;Phantogram;viral50
Freaks;42;06/06/2021;Surf Curse;viral50
Ramen & OJ;43;06/06/2021;Joyner Lucas, Lil Baby;viral50
Cancun (SEGA EDITION);44;06/06/2021;ScrewStache;viral50
After Dark;45;06/06/2021;Mr.Kitty;viral50
Fever Dream;46;06/06/2021;Jillian Rossi;viral50
Fairytale;47;06/06/2021;Alexander Rybak;viral50
Bed on Fire;48;06/06/2021;Teddy Swims;viral50
Wockesha;49;06/06/2021;Moneybagg Yo;viral50
Cause for Concern;50;06/06/2021;Lovejoy;viral50
I WANNA BE YOUR SLAVE;1;07/06/2021;Måneskin;viral50
ZITTI E BUONI;2;07/06/2021;Måneskin;viral50
PHONKY TOWN;3;07/06/2021;PlayaPhonk;viral50
Castaways;4;07/06/2021;The Backyardigans;viral50
Build a Bitch;5;07/06/2021;Bella Poarch;viral50
Fine Apple;6;07/06/2021;Nic D;viral50
good 4 u;7;07/06/2021;Olivia Rodrigo;viral50
seaside_demo;8;07/06/2021;SEB;viral50
spy?;9;07/06/2021;WHOKILLEDXIX;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;10;07/06/2021;WILLOW;viral50
Gordon R Freestyle;11;07/06/2021;Remble;viral50
Bundles (feat. Taylor Girlz);12;07/06/2021;Kayla Nicole;viral50
Into The Thick Of It!;13;07/06/2021;The Backyardigans;viral50
Pain;14;07/06/2021;PinkPantheress;viral50
#BrooklynBloodPop!;15;07/06/2021;SyKo;viral50
S.I.M.P;16;07/06/2021;Kylesimps;viral50
Dick (feat. Doja Cat);17;07/06/2021;StarBoi3;viral50
A-O-K;18;07/06/2021;Tai Verdes;viral50
One Day;19;07/06/2021;Lovejoy;viral50
As the World Caves In;20;07/06/2021;Matt Maltese;viral50
Sex Sells;21;07/06/2021;Lovejoy;viral50
Hex;22;07/06/2021;80purppp;viral50
FEVER;23;07/06/2021;ENHYPEN;viral50
MY STORY (DLOG);24;07/06/2021;Mike Dimes;viral50
Meet Me At Our Spot;25;07/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
La Mamá de la Mamá;26;07/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Taunt;27;07/06/2021;Lovejoy;viral50
Next Level;28;07/06/2021;aespa;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";29;07/06/2021;Tion Wayne, Russ Millions;viral50
Poblado;30;07/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Sicko Drop;31;07/06/2021;KVSH, Schillist;viral50
deja vu;32;07/06/2021;Olivia Rodrigo;viral50
ASAP;33;07/06/2021;STAYC;viral50
Reparations!;34;07/06/2021;KA$HDAMI;viral50
WHOLE LOTTA MONEY;35;07/06/2021;BIA;viral50
Kiss Me More (feat. SZA);36;07/06/2021;Doja Cat;viral50
Black Out Days - Future Islands Remix;37;07/06/2021;Phantogram;viral50
Break It Off;38;07/06/2021;PinkPantheress;viral50
Outside (Better Days);39;07/06/2021;Blueface, Og Bobby Billions;viral50
Rasputin;40;07/06/2021;Majestic, Boney M.;viral50
Who I Smoke;41;07/06/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Wockesha;42;07/06/2021;Moneybagg Yo;viral50
Freaks;43;07/06/2021;Surf Curse;viral50
Drunk-Dazed;44;07/06/2021;ENHYPEN;viral50
After Dark;45;07/06/2021;Mr.Kitty;viral50
Tampa;46;07/06/2021;Cico P;viral50
Never Forget You;47;07/06/2021;Noisettes;viral50
Fairytale;48;07/06/2021;Alexander Rybak;viral50
Jalebi Baby;49;07/06/2021;Tesher;viral50
Cancun (SEGA EDITION);50;07/06/2021;ScrewStache;viral50
I WANNA BE YOUR SLAVE;1;08/06/2021;Måneskin;viral50
ZITTI E BUONI;2;08/06/2021;Måneskin;viral50
PHONKY TOWN;3;08/06/2021;PlayaPhonk;viral50
Castaways;4;08/06/2021;The Backyardigans;viral50
Build a Bitch;5;08/06/2021;Bella Poarch;viral50
Fine Apple;6;08/06/2021;Nic D;viral50
good 4 u;7;08/06/2021;Olivia Rodrigo;viral50
seaside_demo;8;08/06/2021;SEB;viral50
spy?;9;08/06/2021;WHOKILLEDXIX;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;10;08/06/2021;WILLOW;viral50
Gordon R Freestyle;11;08/06/2021;Remble;viral50
Bundles (feat. Taylor Girlz);12;08/06/2021;Kayla Nicole;viral50
Into The Thick Of It!;13;08/06/2021;The Backyardigans;viral50
Pain;14;08/06/2021;PinkPantheress;viral50
#BrooklynBloodPop!;15;08/06/2021;SyKo;viral50
S.I.M.P;16;08/06/2021;Kylesimps;viral50
A-O-K;17;08/06/2021;Tai Verdes;viral50
Dick (feat. Doja Cat);18;08/06/2021;StarBoi3;viral50
One Day;19;08/06/2021;Lovejoy;viral50
As the World Caves In;20;08/06/2021;Matt Maltese;viral50
Sex Sells;21;08/06/2021;Lovejoy;viral50
Hex;22;08/06/2021;80purppp;viral50
FEVER;23;08/06/2021;ENHYPEN;viral50
Sicko Drop;24;08/06/2021;KVSH, Schillist;viral50
Meet Me At Our Spot;25;08/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
La Mamá de la Mamá;26;08/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Next Level;27;08/06/2021;aespa;viral50
Taunt;28;08/06/2021;Lovejoy;viral50
Poblado;29;08/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
MY STORY (DLOG);30;08/06/2021;Mike Dimes;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";31;08/06/2021;Tion Wayne, Russ Millions;viral50
Dinero;32;08/06/2021;Trinidad Cardona;viral50
deja vu;33;08/06/2021;Olivia Rodrigo;viral50
Outside (Better Days);34;08/06/2021;Blueface, Og Bobby Billions;viral50
WHOLE LOTTA MONEY;35;08/06/2021;BIA;viral50
ASAP;36;08/06/2021;STAYC;viral50
Reparations!;37;08/06/2021;KA$HDAMI;viral50
Kiss Me More (feat. SZA);38;08/06/2021;Doja Cat;viral50
Rasputin;39;08/06/2021;Majestic, Boney M.;viral50
Black Out Days - Future Islands Remix;40;08/06/2021;Phantogram;viral50
Break It Off;41;08/06/2021;PinkPantheress;viral50
Wockesha;42;08/06/2021;Moneybagg Yo;viral50
Freaks;43;08/06/2021;Surf Curse;viral50
Fairytale;44;08/06/2021;Alexander Rybak;viral50
Drunk-Dazed;45;08/06/2021;ENHYPEN;viral50
Who I Smoke;46;08/06/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
After Dark;47;08/06/2021;Mr.Kitty;viral50
Bed on Fire;48;08/06/2021;Teddy Swims;viral50
Never Forget You;49;08/06/2021;Noisettes;viral50
Tampa;50;08/06/2021;Cico P;viral50
I WANNA BE YOUR SLAVE;1;09/06/2021;Måneskin;viral50
ZITTI E BUONI;2;09/06/2021;Måneskin;viral50
PHONKY TOWN;3;09/06/2021;PlayaPhonk;viral50
Castaways;4;09/06/2021;The Backyardigans;viral50
Build a Bitch;5;09/06/2021;Bella Poarch;viral50
Fine Apple;6;09/06/2021;Nic D;viral50
seaside_demo;7;09/06/2021;SEB;viral50
good 4 u;8;09/06/2021;Olivia Rodrigo;viral50
spy?;9;09/06/2021;WHOKILLEDXIX;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;10;09/06/2021;WILLOW;viral50
Gordon R Freestyle;11;09/06/2021;Remble;viral50
Bundles (feat. Taylor Girlz);12;09/06/2021;Kayla Nicole;viral50
Into The Thick Of It!;13;09/06/2021;The Backyardigans;viral50
Pain;14;09/06/2021;PinkPantheress;viral50
#BrooklynBloodPop!;15;09/06/2021;SyKo;viral50
S.I.M.P;16;09/06/2021;Kylesimps;viral50
A-O-K;17;09/06/2021;Tai Verdes;viral50
Dick (feat. Doja Cat);18;09/06/2021;StarBoi3;viral50
One Day;19;09/06/2021;Lovejoy;viral50
As the World Caves In;20;09/06/2021;Matt Maltese;viral50
Team;21;09/06/2021;Mag.Lo;viral50
Dinero;22;09/06/2021;Trinidad Cardona;viral50
Hex;23;09/06/2021;80purppp;viral50
Sex Sells;24;09/06/2021;Lovejoy;viral50
Sicko Drop;25;09/06/2021;KVSH, Schillist;viral50
FEVER;26;09/06/2021;ENHYPEN;viral50
Meet Me At Our Spot;27;09/06/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
La Mamá de la Mamá;28;09/06/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Taunt;29;09/06/2021;Lovejoy;viral50
Next Level;30;09/06/2021;aespa;viral50
Poblado;31;09/06/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Outside (Better Days);32;09/06/2021;Blueface, Og Bobby Billions;viral50
