title; rank; date; artist; chart
Heartbreak Anniversary;25;19/04/2021;Giveon;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;26;19/04/2021;Riton, Nightcrawlers;viral50
Good Without;27;19/04/2021;Mimi Webb;viral50
Slumber Party (feat. Princess Nokia);28;19/04/2021;Ashnikko;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);29;19/04/2021;Coi Leray;viral50
Track Star;30;19/04/2021;Mooski;viral50
Keep Moving;31;19/04/2021;Jungle;viral50
Whoa!;32;19/04/2021;Black Rob;viral50
telepatía;33;19/04/2021;Kali Uchis;viral50
Best Friend (feat. Doja Cat);34;19/04/2021;Saweetie;viral50
GFU (feat. Yung Kayo);35;19/04/2021;Young Stoner Life, Yak Gotti, Sheck Wes;viral50
EL MAKINON;36;19/04/2021;KAROL G, Mariah Angeliq;viral50
All Your Exes;37;19/04/2021;Julia Michaels;viral50
If You Love Her;38;19/04/2021;Forest Blakk;viral50
Temptation;39;19/04/2021;SIDEPIECE;viral50
Till Forever Falls Apart;40;19/04/2021;Ashe, FINNEAS;viral50
Heat Waves;41;19/04/2021;Glass Animals;viral50
Broken Bells;42;19/04/2021;Greta Van Fleet;viral50
Dancing With The Devil;43;19/04/2021;Demi Lovato;viral50
Black Hole;44;19/04/2021;Griff;viral50
Drunk (And I Don't Wanna Go Home);45;19/04/2021;Elle King, Miranda Lambert;viral50
Kaikai Kitan;46;19/04/2021;Eve;viral50
Freaks;47;19/04/2021;Surf Curse;viral50
The Adults Are Talking;48;19/04/2021;The Strokes;viral50
Heat Above;49;19/04/2021;Greta Van Fleet;viral50
Cupid's Chokehold / Breakfast in America;50;19/04/2021;Gym Class Heroes;viral50
Yucky Blucky Fruitcake;1;20/04/2021;Iamdoechii;viral50
Tampa;2;20/04/2021;Cico P;viral50
Chug Jug With You (Number One Victory Royale);3;20/04/2021;LeviathanJPTV;viral50
After School;4;20/04/2021;Weeekly;viral50
Break it off;5;20/04/2021;PinkPantheress;viral50
Body;6;20/04/2021;Russ Millions, Tion Wayne;viral50
YKWIM?;7;20/04/2021;Yot Club;viral50
I Hear a Symphony;8;20/04/2021;Cody Fry;viral50
Prom Night;9;20/04/2021;Riovaz;viral50
Cloud 9;10;20/04/2021;Beach Bunny;viral50
Rasputin;11;20/04/2021;Majestic, Boney M.;viral50
Sneaky Link;12;20/04/2021;HXLLYWOOD, Glizzy G;viral50
MONTERO (Call Me By Your Name);13;20/04/2021;Lil Nas X;viral50
Fiel;14;20/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
Jireh (feat. Chandler Moore & Naomi Raine);15;20/04/2021;Elevation Worship, Maverick City Music;viral50
Astronaut In The Ocean;16;20/04/2021;Our Last Night;viral50
90s Kids;17;20/04/2021;Jax;viral50
Runaway;18;20/04/2021;AURORA;viral50
Astronaut In The Ocean;19;20/04/2021;Masked Wolf;viral50
Peaches (feat. Daniel Caesar & Giveon);20;20/04/2021;Justin Bieber;viral50
Leave The Door Open;21;20/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
en el Refuego;22;20/04/2021;Grupo Diez 4tro;viral50
Heartbreak Anniversary;23;20/04/2021;Giveon;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;24;20/04/2021;Riton, Nightcrawlers;viral50
Baby My Phone;25;20/04/2021;Yameii Online;viral50
la di die (feat. jxdn);26;20/04/2021;Nessa Barrett;viral50
Slumber Party (feat. Princess Nokia);27;20/04/2021;Ashnikko;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);28;20/04/2021;Coi Leray;viral50
Good Without;29;20/04/2021;Mimi Webb;viral50
Whoa!;30;20/04/2021;Black Rob;viral50
Track Star;31;20/04/2021;Mooski;viral50
Keep Moving;32;20/04/2021;Jungle;viral50
telepatía;33;20/04/2021;Kali Uchis;viral50
Best Friend (feat. Doja Cat);34;20/04/2021;Saweetie;viral50
GFU (feat. Yung Kayo);35;20/04/2021;Young Stoner Life, Yak Gotti, Sheck Wes;viral50
EL MAKINON;36;20/04/2021;KAROL G, Mariah Angeliq;viral50
If You Love Her;37;20/04/2021;Forest Blakk;viral50
Temptation;38;20/04/2021;SIDEPIECE;viral50
All Your Exes;39;20/04/2021;Julia Michaels;viral50
Broken Bells;40;20/04/2021;Greta Van Fleet;viral50
Drunk (And I Don't Wanna Go Home);41;20/04/2021;Elle King, Miranda Lambert;viral50
Till Forever Falls Apart;42;20/04/2021;Ashe, FINNEAS;viral50
Heat Above;43;20/04/2021;Greta Van Fleet;viral50
Kaikai Kitan;44;20/04/2021;Eve;viral50
Heat Waves;45;20/04/2021;Glass Animals;viral50
Black Hole;46;20/04/2021;Griff;viral50
Freaks;47;20/04/2021;Surf Curse;viral50
Chasing After You (with Maren Morris);48;20/04/2021;Ryan Hurd;viral50
Dancing With The Devil;49;20/04/2021;Demi Lovato;viral50
The Adults Are Talking;50;20/04/2021;The Strokes;viral50
Yucky Blucky Fruitcake;1;21/04/2021;Iamdoechii;viral50
Tampa;2;21/04/2021;Cico P;viral50
Chug Jug With You (Number One Victory Royale);3;21/04/2021;LeviathanJPTV;viral50
After School;4;21/04/2021;Weeekly;viral50
Break it off;5;21/04/2021;PinkPantheress;viral50
Body;6;21/04/2021;Russ Millions, Tion Wayne;viral50
I Hear a Symphony;7;21/04/2021;Cody Fry;viral50
YKWIM?;8;21/04/2021;Yot Club;viral50
Prom Night;9;21/04/2021;Riovaz;viral50
Rasputin;10;21/04/2021;Majestic, Boney M.;viral50
Sneaky Link;11;21/04/2021;HXLLYWOOD, Glizzy G;viral50
Fiel;12;21/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
Jireh (feat. Chandler Moore & Naomi Raine);13;21/04/2021;Elevation Worship, Maverick City Music;viral50
MONTERO (Call Me By Your Name);14;21/04/2021;Lil Nas X;viral50
Astronaut In The Ocean;15;21/04/2021;Our Last Night;viral50
Runaway;16;21/04/2021;AURORA;viral50
90s Kids;17;21/04/2021;Jax;viral50
Astronaut In The Ocean;18;21/04/2021;Masked Wolf;viral50
I Think I Like When It Rains;19;21/04/2021;WILLIS;viral50
Peaches (feat. Daniel Caesar & Giveon);20;21/04/2021;Justin Bieber;viral50
Leave The Door Open;21;21/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
en el Refuego;22;21/04/2021;Grupo Diez 4tro;viral50
Cloud 9;23;21/04/2021;Beach Bunny;viral50
Heartbreak Anniversary;24;21/04/2021;Giveon;viral50
Iko Iko (My Bestie);25;21/04/2021;Justin Wellington, Small Jam;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;26;21/04/2021;Riton, Nightcrawlers;viral50
Baby My Phone;27;21/04/2021;Yameii Online;viral50
Slumber Party (feat. Princess Nokia);28;21/04/2021;Ashnikko;viral50
Good Without;29;21/04/2021;Mimi Webb;viral50
Whoa!;30;21/04/2021;Black Rob;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);31;21/04/2021;Coi Leray;viral50
la di die (feat. jxdn);32;21/04/2021;Nessa Barrett;viral50
Track Star;33;21/04/2021;Mooski;viral50
Keep Moving;34;21/04/2021;Jungle;viral50
telepatía;35;21/04/2021;Kali Uchis;viral50
Best Friend (feat. Doja Cat);36;21/04/2021;Saweetie;viral50
GFU (feat. Yung Kayo);37;21/04/2021;Young Stoner Life, Yak Gotti, Sheck Wes;viral50
If You Love Her;38;21/04/2021;Forest Blakk;viral50
EL MAKINON;39;21/04/2021;KAROL G, Mariah Angeliq;viral50
Broken Bells;40;21/04/2021;Greta Van Fleet;viral50
Temptation;41;21/04/2021;SIDEPIECE;viral50
Drunk (And I Don't Wanna Go Home);42;21/04/2021;Elle King, Miranda Lambert;viral50
Heat Above;43;21/04/2021;Greta Van Fleet;viral50
All Your Exes;44;21/04/2021;Julia Michaels;viral50
Chasing After You (with Maren Morris);45;21/04/2021;Ryan Hurd;viral50
Kaikai Kitan;46;21/04/2021;Eve;viral50
Till Forever Falls Apart;47;21/04/2021;Ashe, FINNEAS;viral50
WHOLE LOTTA MONEY;48;21/04/2021;BIA;viral50
Heat Waves;49;21/04/2021;Glass Animals;viral50
Freaks;50;21/04/2021;Surf Curse;viral50
Yucky Blucky Fruitcake;1;22/04/2021;Iamdoechii;viral50
Tampa;2;22/04/2021;Cico P;viral50
Chug Jug With You (Number One Victory Royale);3;22/04/2021;LeviathanJPTV;viral50
Break it off;4;22/04/2021;PinkPantheress;viral50
After School;5;22/04/2021;Weeekly;viral50
Body;6;22/04/2021;Russ Millions, Tion Wayne;viral50
I Hear a Symphony;7;22/04/2021;Cody Fry;viral50
YKWIM?;8;22/04/2021;Yot Club;viral50
Prom Night;9;22/04/2021;Riovaz;viral50
Rasputin;10;22/04/2021;Majestic, Boney M.;viral50
Sneaky Link;11;22/04/2021;HXLLYWOOD, Glizzy G;viral50
I Think I Like When It Rains;12;22/04/2021;WILLIS;viral50
Jireh (feat. Chandler Moore & Naomi Raine);13;22/04/2021;Elevation Worship, Maverick City Music;viral50
Fiel;14;22/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
MONTERO (Call Me By Your Name);15;22/04/2021;Lil Nas X;viral50
Astronaut In The Ocean;16;22/04/2021;Our Last Night;viral50
Runaway;17;22/04/2021;AURORA;viral50
90s Kids;18;22/04/2021;Jax;viral50
Astronaut In The Ocean;19;22/04/2021;Masked Wolf;viral50
Peaches (feat. Daniel Caesar & Giveon);20;22/04/2021;Justin Bieber;viral50
Leave The Door Open;21;22/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
en el Refuego;22;22/04/2021;Grupo Diez 4tro;viral50
Iko Iko (My Bestie);23;22/04/2021;Justin Wellington, Small Jam;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;24;22/04/2021;Riton, Nightcrawlers;viral50
Cloud 9;25;22/04/2021;Beach Bunny;viral50
Heartbreak Anniversary;26;22/04/2021;Giveon;viral50
Baby My Phone;27;22/04/2021;Yameii Online;viral50
Whoa!;28;22/04/2021;Black Rob;viral50
Slumber Party (feat. Princess Nokia);29;22/04/2021;Ashnikko;viral50
Good Without;30;22/04/2021;Mimi Webb;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);31;22/04/2021;Coi Leray;viral50
Track Star;32;22/04/2021;Mooski;viral50
GFU (feat. Yung Kayo);33;22/04/2021;Young Stoner Life, Yak Gotti, Sheck Wes;viral50
If You Love Her;34;22/04/2021;Forest Blakk;viral50
telepatía;35;22/04/2021;Kali Uchis;viral50
Keep Moving;36;22/04/2021;Jungle;viral50
Best Friend (feat. Doja Cat);37;22/04/2021;Saweetie;viral50
la di die (feat. jxdn);38;22/04/2021;Nessa Barrett;viral50
Broken Bells;39;22/04/2021;Greta Van Fleet;viral50
WHOLE LOTTA MONEY;40;22/04/2021;BIA;viral50
Drunk (And I Don't Wanna Go Home);41;22/04/2021;Elle King, Miranda Lambert;viral50
Temptation;42;22/04/2021;SIDEPIECE;viral50
Heat Above;43;22/04/2021;Greta Van Fleet;viral50
Chasing After You (with Maren Morris);44;22/04/2021;Ryan Hurd;viral50
EL MAKINON;45;22/04/2021;KAROL G, Mariah Angeliq;viral50
Kaikai Kitan;46;22/04/2021;Eve;viral50
Freaks;47;22/04/2021;Surf Curse;viral50
All Your Exes;48;22/04/2021;Julia Michaels;viral50
Heat Waves;49;22/04/2021;Glass Animals;viral50
Black Hole;50;22/04/2021;Griff;viral50
Yucky Blucky Fruitcake;1;23/04/2021;Iamdoechii;viral50
Tampa;2;23/04/2021;Cico P;viral50
Chug Jug With You (Number One Victory Royale);3;23/04/2021;LeviathanJPTV;viral50
After School;4;23/04/2021;Weeekly;viral50
Break it off;5;23/04/2021;PinkPantheress;viral50
Body;6;23/04/2021;Russ Millions, Tion Wayne;viral50
I Hear a Symphony;7;23/04/2021;Cody Fry;viral50
YKWIM?;8;23/04/2021;Yot Club;viral50
Prom Night;9;23/04/2021;Riovaz;viral50
Rasputin;10;23/04/2021;Majestic, Boney M.;viral50
Sneaky Link;11;23/04/2021;HXLLYWOOD, Glizzy G;viral50
I Think I Like When It Rains;12;23/04/2021;WILLIS;viral50
Jireh (feat. Chandler Moore & Naomi Raine);13;23/04/2021;Elevation Worship, Maverick City Music;viral50
Fiel;14;23/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
MONTERO (Call Me By Your Name);15;23/04/2021;Lil Nas X;viral50
Runaway;16;23/04/2021;AURORA;viral50
Astronaut In The Ocean;17;23/04/2021;Our Last Night;viral50
90s Kids;18;23/04/2021;Jax;viral50
Astronaut In The Ocean;19;23/04/2021;Masked Wolf;viral50
en el Refuego;20;23/04/2021;Grupo Diez 4tro;viral50
Peaches (feat. Daniel Caesar & Giveon);21;23/04/2021;Justin Bieber;viral50
Leave The Door Open;22;23/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;23;23/04/2021;Riton, Nightcrawlers;viral50
Iko Iko (My Bestie);24;23/04/2021;Justin Wellington, Small Jam;viral50
Whoa!;25;23/04/2021;Black Rob;viral50
Heartbreak Anniversary;26;23/04/2021;Giveon;viral50
Cloud 9;27;23/04/2021;Beach Bunny;viral50
Baby My Phone;28;23/04/2021;Yameii Online;viral50
Slumber Party (feat. Princess Nokia);29;23/04/2021;Ashnikko;viral50
Good Without;30;23/04/2021;Mimi Webb;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);31;23/04/2021;Coi Leray;viral50
WHOLE LOTTA MONEY;32;23/04/2021;BIA;viral50
If You Love Her;33;23/04/2021;Forest Blakk;viral50
Track Star;34;23/04/2021;Mooski;viral50
Keep Moving;35;23/04/2021;Jungle;viral50
Best Friend (feat. Doja Cat);36;23/04/2021;Saweetie;viral50
telepatía;37;23/04/2021;Kali Uchis;viral50
Drunk (And I Don't Wanna Go Home);38;23/04/2021;Elle King, Miranda Lambert;viral50
Chasing After You (with Maren Morris);39;23/04/2021;Ryan Hurd;viral50
la di die (feat. jxdn);40;23/04/2021;Nessa Barrett;viral50
Freaks;41;23/04/2021;Surf Curse;viral50
Temptation;42;23/04/2021;SIDEPIECE;viral50
Kaikai Kitan;43;23/04/2021;Eve;viral50
EL MAKINON;44;23/04/2021;KAROL G, Mariah Angeliq;viral50
All Your Exes;45;23/04/2021;Julia Michaels;viral50
Heat Waves;46;23/04/2021;Glass Animals;viral50
Black Hole;47;23/04/2021;Griff;viral50
Till Forever Falls Apart;48;23/04/2021;Ashe, FINNEAS;viral50
The Humpty Dance;49;23/04/2021;Digital Underground;viral50
Better Than You’re Used To;50;23/04/2021;Tyler Rich;viral50
Tampa;1;24/04/2021;Cico P;viral50
Yucky Blucky Fruitcake;2;24/04/2021;Iamdoechii;viral50
Chug Jug With You (Number One Victory Royale);3;24/04/2021;LeviathanJPTV;viral50
After School;4;24/04/2021;Weeekly;viral50
Break it off;5;24/04/2021;PinkPantheress;viral50
Body;6;24/04/2021;Russ Millions, Tion Wayne;viral50
I Hear a Symphony;7;24/04/2021;Cody Fry;viral50
YKWIM?;8;24/04/2021;Yot Club;viral50
I Think I Like When It Rains;9;24/04/2021;WILLIS;viral50
Rasputin;10;24/04/2021;Majestic, Boney M.;viral50
Sneaky Link;11;24/04/2021;HXLLYWOOD, Glizzy G;viral50
Prom Night;12;24/04/2021;Riovaz;viral50
Jireh (feat. Chandler Moore & Naomi Raine);13;24/04/2021;Elevation Worship, Maverick City Music;viral50
Fiel;14;24/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
Runaway;15;24/04/2021;AURORA;viral50
MONTERO (Call Me By Your Name);16;24/04/2021;Lil Nas X;viral50
Astronaut In The Ocean;17;24/04/2021;Our Last Night;viral50
90s Kids;18;24/04/2021;Jax;viral50
Astronaut In The Ocean;19;24/04/2021;Masked Wolf;viral50
en el Refuego;20;24/04/2021;Grupo Diez 4tro;viral50
Peaches (feat. Daniel Caesar & Giveon);21;24/04/2021;Justin Bieber;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;22;24/04/2021;Riton, Nightcrawlers;viral50
Leave The Door Open;23;24/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
Iko Iko (My Bestie);24;24/04/2021;Justin Wellington, Small Jam;viral50
Heartbreak Anniversary;25;24/04/2021;Giveon;viral50
Cloud 9;26;24/04/2021;Beach Bunny;viral50
WHOLE LOTTA MONEY;27;24/04/2021;BIA;viral50
Good Without;28;24/04/2021;Mimi Webb;viral50
Baby My Phone;29;24/04/2021;Yameii Online;viral50
Slumber Party (feat. Princess Nokia);30;24/04/2021;Ashnikko;viral50
If You Love Her;31;24/04/2021;Forest Blakk;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);32;24/04/2021;Coi Leray;viral50
Keep Moving;33;24/04/2021;Jungle;viral50
Track Star;34;24/04/2021;Mooski;viral50
telepatía;35;24/04/2021;Kali Uchis;viral50
Best Friend (feat. Doja Cat);36;24/04/2021;Saweetie;viral50
Drunk (And I Don't Wanna Go Home);37;24/04/2021;Elle King, Miranda Lambert;viral50
Whoa!;38;24/04/2021;Black Rob;viral50
Freaks;39;24/04/2021;Surf Curse;viral50
The Humpty Dance;40;24/04/2021;Digital Underground;viral50
Chasing After You (with Maren Morris);41;24/04/2021;Ryan Hurd;viral50
la di die (feat. jxdn);42;24/04/2021;Nessa Barrett;viral50
Temptation;43;24/04/2021;SIDEPIECE;viral50
Kaikai Kitan;44;24/04/2021;Eve;viral50
All Your Exes;45;24/04/2021;Julia Michaels;viral50
Heat Waves;46;24/04/2021;Glass Animals;viral50
Till Forever Falls Apart;47;24/04/2021;Ashe, FINNEAS;viral50
Black Hole;48;24/04/2021;Griff;viral50
EL MAKINON;49;24/04/2021;KAROL G, Mariah Angeliq;viral50
Hellcats & Trackhawks;50;24/04/2021;Only The Family, Lil Durk;viral50
Tampa;1;25/04/2021;Cico P;viral50
Yucky Blucky Fruitcake;2;25/04/2021;Iamdoechii;viral50
Chug Jug With You (Number One Victory Royale);3;25/04/2021;LeviathanJPTV;viral50
Break it off;4;25/04/2021;PinkPantheress;viral50
After School;5;25/04/2021;Weeekly;viral50
Body;6;25/04/2021;Russ Millions, Tion Wayne;viral50
I Hear a Symphony;7;25/04/2021;Cody Fry;viral50
YKWIM?;8;25/04/2021;Yot Club;viral50
I Think I Like When It Rains;9;25/04/2021;WILLIS;viral50
Rasputin;10;25/04/2021;Majestic, Boney M.;viral50
Sneaky Link;11;25/04/2021;HXLLYWOOD, Glizzy G;viral50
Prom Night;12;25/04/2021;Riovaz;viral50
Jireh (feat. Chandler Moore & Naomi Raine);13;25/04/2021;Elevation Worship, Maverick City Music;viral50
Fiel;14;25/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
Runaway;15;25/04/2021;AURORA;viral50
MONTERO (Call Me By Your Name);16;25/04/2021;Lil Nas X;viral50
Astronaut In The Ocean;17;25/04/2021;Our Last Night;viral50
90s Kids;18;25/04/2021;Jax;viral50
Astronaut In The Ocean;19;25/04/2021;Masked Wolf;viral50
en el Refuego;20;25/04/2021;Grupo Diez 4tro;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;21;25/04/2021;Riton, Nightcrawlers;viral50
Leave The Door Open;22;25/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
Peaches (feat. Daniel Caesar & Giveon);23;25/04/2021;Justin Bieber;viral50
WHOLE LOTTA MONEY;24;25/04/2021;BIA;viral50
Heartbreak Anniversary;25;25/04/2021;Giveon;viral50
Iko Iko (My Bestie);26;25/04/2021;Justin Wellington, Small Jam;viral50
Good Without;27;25/04/2021;Mimi Webb;viral50
Cloud 9;28;25/04/2021;Beach Bunny;viral50
Baby My Phone;29;25/04/2021;Yameii Online;viral50
Slumber Party (feat. Princess Nokia);30;25/04/2021;Ashnikko;viral50
If You Love Her;31;25/04/2021;Forest Blakk;viral50
Keep Moving;32;25/04/2021;Jungle;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);33;25/04/2021;Coi Leray;viral50
Track Star;34;25/04/2021;Mooski;viral50
Best Friend (feat. Doja Cat);35;25/04/2021;Saweetie;viral50
telepatía;36;25/04/2021;Kali Uchis;viral50
The Humpty Dance;37;25/04/2021;Digital Underground;viral50
Drunk (And I Don't Wanna Go Home);38;25/04/2021;Elle King, Miranda Lambert;viral50
Freaks;39;25/04/2021;Surf Curse;viral50
Chasing After You (with Maren Morris);40;25/04/2021;Ryan Hurd;viral50
All Your Exes;41;25/04/2021;Julia Michaels;viral50
Temptation;42;25/04/2021;SIDEPIECE;viral50
la di die (feat. jxdn);43;25/04/2021;Nessa Barrett;viral50
Kaikai Kitan;44;25/04/2021;Eve;viral50
Hellcats & Trackhawks;45;25/04/2021;Only The Family, Lil Durk;viral50
Heat Waves;46;25/04/2021;Glass Animals;viral50
Till Forever Falls Apart;47;25/04/2021;Ashe, FINNEAS;viral50
Black Hole;48;25/04/2021;Griff;viral50
Beautiful Mistakes (feat. Megan Thee Stallion);49;25/04/2021;Maroon 5;viral50
Musician;50;25/04/2021;Porter Robinson;viral50
Tampa;1;26/04/2021;Cico P;viral50
Yucky Blucky Fruitcake;2;26/04/2021;Iamdoechii;viral50
I Think I Like When It Rains;3;26/04/2021;WILLIS;viral50
After School;4;26/04/2021;Weeekly;viral50
Break it off;5;26/04/2021;PinkPantheress;viral50
Chug Jug With You (Number One Victory Royale);6;26/04/2021;LeviathanJPTV;viral50
Body;7;26/04/2021;Russ Millions, Tion Wayne;viral50
I Hear a Symphony;8;26/04/2021;Cody Fry;viral50
Rasputin;9;26/04/2021;Majestic, Boney M.;viral50
YKWIM?;10;26/04/2021;Yot Club;viral50
Sneaky Link;11;26/04/2021;HXLLYWOOD, Glizzy G;viral50
ghost town (voice memo);12;26/04/2021;Chloe George;viral50
deja vu;13;26/04/2021;Olivia Rodrigo;viral50
4 Da Gang (with Roddy Ricch);14;26/04/2021;42 Dugg;viral50
Runaway;15;26/04/2021;AURORA;viral50
Prom Night;16;26/04/2021;Riovaz;viral50
Salt Lime & Tequila;17;26/04/2021;Ryan Griffin;viral50
Astronaut In The Ocean;18;26/04/2021;Our Last Night;viral50
Fiel;19;26/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
Look N The Mirror!;20;26/04/2021;KA$HDAMI;viral50
Jireh (feat. Chandler Moore & Naomi Raine);21;26/04/2021;Elevation Worship, Maverick City Music;viral50
MONTERO (Call Me By Your Name);22;26/04/2021;Lil Nas X;viral50
WHOLE LOTTA MONEY;23;26/04/2021;BIA;viral50
Astronaut In The Ocean;24;26/04/2021;Masked Wolf;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;25;26/04/2021;Riton, Nightcrawlers;viral50
Leave The Door Open;26;26/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
en el Refuego;27;26/04/2021;Grupo Diez 4tro;viral50
90s Kids;28;26/04/2021;Jax;viral50
Good Without;29;26/04/2021;Mimi Webb;viral50
In the Water (with Quinn XCII);30;26/04/2021;CAL;viral50
The Humpty Dance;31;26/04/2021;Digital Underground;viral50
Heartbreak Anniversary;32;26/04/2021;Giveon;viral50
If You Love Her;33;26/04/2021;Forest Blakk;viral50
Peaches (feat. Daniel Caesar & Giveon);34;26/04/2021;Justin Bieber;viral50
Freaks;35;26/04/2021;Surf Curse;viral50
Iko Iko (My Bestie);36;26/04/2021;Justin Wellington, Small Jam;viral50
Cloud 9;37;26/04/2021;Beach Bunny;viral50
Slumber Party (feat. Princess Nokia);38;26/04/2021;Ashnikko;viral50
Best Friend (feat. Doja Cat);39;26/04/2021;Saweetie;viral50
Baby My Phone;40;26/04/2021;Yameii Online;viral50
Met Him Last Night (feat. Ariana Grande);41;26/04/2021;Demi Lovato;viral50
telepatía;42;26/04/2021;Kali Uchis;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);43;26/04/2021;Coi Leray;viral50
Track Star;44;26/04/2021;Mooski;viral50
Musician;45;26/04/2021;Porter Robinson;viral50
Kaikai Kitan;46;26/04/2021;Eve;viral50
Chasing After You (with Maren Morris);47;26/04/2021;Ryan Hurd;viral50
Heat Waves;48;26/04/2021;Glass Animals;viral50
la di die (feat. jxdn);49;26/04/2021;Nessa Barrett;viral50
Look at the Sky;50;26/04/2021;Porter Robinson;viral50
Tampa;1;27/04/2021;Cico P;viral50
Yucky Blucky Fruitcake;2;27/04/2021;Iamdoechii;viral50
After School;3;27/04/2021;Weeekly;viral50
Break it off;4;27/04/2021;PinkPantheress;viral50
I Think I Like When It Rains;5;27/04/2021;WILLIS;viral50
Chug Jug With You (Number One Victory Royale);6;27/04/2021;LeviathanJPTV;viral50
Body;7;27/04/2021;Russ Millions, Tion Wayne;viral50
I Hear a Symphony;8;27/04/2021;Cody Fry;viral50
Rasputin;9;27/04/2021;Majestic, Boney M.;viral50
YKWIM?;10;27/04/2021;Yot Club;viral50
Sneaky Link;11;27/04/2021;HXLLYWOOD, Glizzy G;viral50
ghost town (voice memo);12;27/04/2021;Chloe George;viral50
deja vu;13;27/04/2021;Olivia Rodrigo;viral50
4 Da Gang (with Roddy Ricch);14;27/04/2021;42 Dugg;viral50
Runaway;15;27/04/2021;AURORA;viral50
Prom Night;16;27/04/2021;Riovaz;viral50
Fiel;17;27/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
Astronaut In The Ocean;18;27/04/2021;Our Last Night;viral50
Salt Lime & Tequila;19;27/04/2021;Ryan Griffin;viral50
WHOLE LOTTA MONEY;20;27/04/2021;BIA;viral50
Look N The Mirror!;21;27/04/2021;KA$HDAMI;viral50
Jireh (feat. Chandler Moore & Naomi Raine);22;27/04/2021;Elevation Worship, Maverick City Music;viral50
MONTERO (Call Me By Your Name);23;27/04/2021;Lil Nas X;viral50
Astronaut In The Ocean;24;27/04/2021;Masked Wolf;viral50
drivers license;25;27/04/2021;Our Last Night;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;26;27/04/2021;Riton, Nightcrawlers;viral50
Leave The Door Open;27;27/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
en el Refuego;28;27/04/2021;Grupo Diez 4tro;viral50
90s Kids;29;27/04/2021;Jax;viral50
Freaks;30;27/04/2021;Surf Curse;viral50
The Humpty Dance;31;27/04/2021;Digital Underground;viral50
Good Without;32;27/04/2021;Mimi Webb;viral50
Heartbreak Anniversary;33;27/04/2021;Giveon;viral50
In the Water (with Quinn XCII);34;27/04/2021;CAL;viral50
If You Love Her;35;27/04/2021;Forest Blakk;viral50
supposed to;36;27/04/2021;BLÜ EYES;viral50
Peaches (feat. Daniel Caesar & Giveon);37;27/04/2021;Justin Bieber;viral50
Cloud 9;38;27/04/2021;Beach Bunny;viral50
Best Friend (feat. Doja Cat);39;27/04/2021;Saweetie;viral50
Slumber Party (feat. Princess Nokia);40;27/04/2021;Ashnikko;viral50
Baby My Phone;41;27/04/2021;Yameii Online;viral50
Musician;42;27/04/2021;Porter Robinson;viral50
telepatía;43;27/04/2021;Kali Uchis;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);44;27/04/2021;Coi Leray;viral50
Met Him Last Night (feat. Ariana Grande);45;27/04/2021;Demi Lovato;viral50
Look at the Sky;46;27/04/2021;Porter Robinson;viral50
Track Star;47;27/04/2021;Mooski;viral50
Dear August;48;27/04/2021;PJ Harding, Noah Cyrus;viral50
Kaikai Kitan;49;27/04/2021;Eve;viral50
Heat Waves;50;27/04/2021;Glass Animals;viral50
Tampa;1;28/04/2021;Cico P;viral50
Go Down on You;2;28/04/2021;The Memories;viral50
