title; rank; date; artist; chart
Solid (feat. Drake);129;13/08/2021;Young Stoner Life, Young Thug, Gunna;top200
Save Your Tears;130;13/08/2021;The Weeknd;top200
ROCKSTAR (feat. Roddy Ricch);131;13/08/2021;DaBaby;top200
Essence (feat. Justin Bieber & Tems);132;13/08/2021;WizKid;top200
20 Min;133;13/08/2021;Lil Uzi Vert;top200
goosebumps;134;13/08/2021;Travis Scott;top200
positions;135;13/08/2021;Ariana Grande;top200
Electric Love;136;13/08/2021;BØRNS;top200
Holy Smokes;137;13/08/2021;Trippie Redd, Lil Uzi Vert;top200
Bezos I;138;13/08/2021;Bo Burnham;top200
Cigarette Daydreams;139;13/08/2021;Cage The Elephant;top200
On Go (feat. Polo G);140;13/08/2021;Sheff G;top200
NEVER LEFT;141;13/08/2021;Lil Tecca;top200
Wockesha;142;13/08/2021;Moneybagg Yo;top200
Forget It;143;13/08/2021;$uicideboy$;top200
The Number You Have Dialed Is Not in Service;144;13/08/2021;$uicideboy$;top200
Daddy Issues;145;13/08/2021;The Neighbourhood;top200
Robbery;146;13/08/2021;Juice WRLD;top200
Don't Start Now;147;13/08/2021;Dua Lipa;top200
Lost Cause;148;13/08/2021;Billie Eilish;top200
What You Know Bout Love;149;13/08/2021;Pop Smoke;top200
Tongue Tied;150;13/08/2021;Grouplove;top200
Someone You Loved;151;13/08/2021;Lewis Capaldi;top200
Everybody Talks;152;13/08/2021;Neon Trees;top200
Billie Bossa Nova;153;13/08/2021;Billie Eilish;top200
What’s Next;154;13/08/2021;Drake;top200
Tennessee Whiskey;155;13/08/2021;Chris Stapleton;top200
Smells Like Teen Spirit;156;13/08/2021;Nirvana;top200
Back In Blood (feat. Lil Durk);157;13/08/2021;Pooh Shiesty;top200
Ramen & OJ;158;13/08/2021;Joyner Lucas, Lil Baby;top200
Therefore I Am;159;13/08/2021;Billie Eilish;top200
She Knows (feat. Amber Coffman & Cults);160;13/08/2021;J. Cole;top200
Don't Stop Believin';161;13/08/2021;Journey;top200
Wasted On You;162;13/08/2021;Morgan Wallen;top200
Work Out;163;13/08/2021;J. Cole;top200
Space Song;164;13/08/2021;Beach House;top200
Wishful Drinking (with Sam Hunt);165;13/08/2021;Ingrid Andress;top200
Blueberry Faygo;166;13/08/2021;Lil Mosey;top200
If I Didn't Love You;167;13/08/2021;Jason Aldean, Carrie Underwood;top200
Drunk (And I Don't Wanna Go Home);168;13/08/2021;Elle King, Miranda Lambert;top200
hot girl bummer;169;13/08/2021;blackbear;top200
Oxytocin;170;13/08/2021;Billie Eilish;top200
Love Again;171;13/08/2021;Dua Lipa;top200
Qué Más Pues?;172;13/08/2021;J Balvin, Maria Becerra;top200
SLOW DANCING IN THE DARK;173;13/08/2021;Joji;top200
Wild Side (feat. Cardi B);174;13/08/2021;Normani;top200
10000 Hours (with Justin Bieber);175;13/08/2021;Dan + Shay;top200
Heather;176;13/08/2021;Conan Gray;top200
XO Tour Llif3;177;13/08/2021;Lil Uzi Vert;top200
you broke me first;178;13/08/2021;Tate McRae;top200
More Than My Hometown;179;13/08/2021;Morgan Wallen;top200
Chicken Fried;180;13/08/2021;Zac Brown Band;top200
Buy Dirt;181;13/08/2021;Jordan Davis, Luke Bryan;top200
The Box;182;13/08/2021;Roddy Ricch;top200
Jocelyn Flores;183;13/08/2021;XXXTENTACION;top200
Heartless;184;13/08/2021;Kanye West;top200
Run It Up (feat. Offset & Moneybagg Yo);185;13/08/2021;Lil Tjay;top200
Life Is Good (feat. Drake);186;13/08/2021;Future;top200
1 step forward 3 steps back;187;13/08/2021;Olivia Rodrigo;top200
Beautiful Crazy;188;13/08/2021;Luke Combs;top200
The Hills;189;13/08/2021;The Weeknd;top200
Money Trees;190;13/08/2021;Kendrick Lamar, Jay Rock;top200
Getting Older;191;13/08/2021;Billie Eilish;top200
Chosen (feat. Ty Dolla $ign);192;13/08/2021;Blxst, Tyga;top200
Build a Bitch;193;13/08/2021;Bella Poarch;top200
Before You Go;194;13/08/2021;Lewis Capaldi;top200
34+35;195;13/08/2021;Ariana Grande;top200
Goosebumps - Remix;196;13/08/2021;Travis Scott, HVME;top200
"...And to Those I Love;  Thanks for Sticking Around";197;13/08/2021;$uicideboy$;top200
505;198;13/08/2021;Arctic Monkeys;top200
Dior;199;13/08/2021;Pop Smoke;top200
Talking to the Moon;200;13/08/2021;Bruno Mars;top200
STAY (with Justin Bieber);1;14/08/2021;The Kid LAROI;top200
INDUSTRY BABY (feat. Jack Harlow);2;14/08/2021;Lil Nas X;top200
good 4 u;3;14/08/2021;Olivia Rodrigo;top200
Rumors (feat. Cardi B);4;14/08/2021;Lizzo;top200
Need To Know;5;14/08/2021;Doja Cat;top200
Happier Than Ever;6;14/08/2021;Billie Eilish;top200
Kiss Me More (feat. SZA);7;14/08/2021;Doja Cat;top200
MONTERO (Call Me By Your Name);8;14/08/2021;Lil Nas X;top200
Bad Habits;9;14/08/2021;Ed Sheeran;top200
2055;10;14/08/2021;Sleepy Hallow;top200
Heat Waves;11;14/08/2021;Glass Animals;top200
Take My Breath;12;14/08/2021;The Weeknd;top200
Levitating (feat. DaBaby);13;14/08/2021;Dua Lipa;top200
Beggin';14;14/08/2021;Måneskin;top200
Ain't Shit;15;14/08/2021;Doja Cat;top200
RAPSTAR;16;14/08/2021;Polo G;top200
traitor;17;14/08/2021;Olivia Rodrigo;top200
deja vu;18;14/08/2021;Olivia Rodrigo;top200
Peaches (feat. Daniel Caesar & Giveon);19;14/08/2021;Justin Bieber;top200
Fancy Like;20;14/08/2021;Walker Hayes;top200
Pepas;21;14/08/2021;Farruko;top200
Thot Shit;22;14/08/2021;Megan Thee Stallion;top200
Woman;23;14/08/2021;Doja Cat;top200
Motley Crew;24;14/08/2021;Post Malone;top200
Volví;25;14/08/2021;Aventura, Bad Bunny;top200
Wants and Needs (feat. Lil Baby);26;14/08/2021;Drake;top200
Leave The Door Open;27;14/08/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Save Your Tears (with Ariana Grande) (Remix);28;14/08/2021;The Weeknd;top200
Get Into It (Yuh);29;14/08/2021;Doja Cat;top200
drivers license;30;14/08/2021;Olivia Rodrigo;top200
Todo De Ti;31;14/08/2021;Rauw Alejandro;top200
Yonaguni;32;14/08/2021;Bad Bunny;top200
Freaks;33;14/08/2021;Surf Curse;top200
papercuts;34;14/08/2021;Machine Gun Kelly;top200
REPEAT IT (with Gunna);35;14/08/2021;Lil Tecca;top200
Paralyzed;36;14/08/2021;Sueco;top200
favorite crime;37;14/08/2021;Olivia Rodrigo;top200
NOT SOBER (feat. Polo G & Stunna Gambino);38;14/08/2021;The Kid LAROI;top200
Blinding Lights;39;14/08/2021;The Weeknd;top200
jealousy jealousy;40;14/08/2021;Olivia Rodrigo;top200
You Right;41;14/08/2021;Doja Cat, The Weeknd;top200
Over The Top (feat. Drake);42;14/08/2021;Smiley;top200
Astronaut In The Ocean;43;14/08/2021;Masked Wolf;top200
SUVs (Black on Black);44;14/08/2021;Jack Harlow, Pooh Shiesty;top200
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);45;14/08/2021;DJ Khaled;top200
brutal;46;14/08/2021;Olivia Rodrigo;top200
Miss The Rage (feat. Playboi Carti);47;14/08/2021;Trippie Redd;top200
Mind of Melvin (feat. Lil Uzi Vert);48;14/08/2021;YNW Melly;top200
happier;49;14/08/2021;Olivia Rodrigo;top200
Dark Red;50;14/08/2021;Steve Lacy;top200
Heartbreak Anniversary;51;14/08/2021;Giveon;top200
Tell Em;52;14/08/2021;Cochise, $NOT;top200
Come & Go (with Marshmello);53;14/08/2021;Juice WRLD;top200
Sweater Weather;54;14/08/2021;The Neighbourhood;top200
Pain;55;14/08/2021;PinkPantheress;top200
my ex's best friend (with blackbear);56;14/08/2021;Machine Gun Kelly;top200
A-O-K;57;14/08/2021;Tai Verdes;top200
Ball If I Want To;58;14/08/2021;DaBaby;top200
I WANNA BE YOUR SLAVE;59;14/08/2021;Måneskin;top200
Lil Bit;60;14/08/2021;Nelly, Florida Georgia Line;top200
Butter;61;14/08/2021;BTS;top200
Leave Before You Love Me (with Jonas Brothers);62;14/08/2021;Marshmello;top200
Mood (feat. iann dior);63;14/08/2021;24kGoldn;top200
telepatía;64;14/08/2021;Kali Uchis;top200
t r a n s p a r e n t s o u l feat. Travis Barker;65;14/08/2021;WILLOW;top200
Loverboy;66;14/08/2021;A-Wall;top200
DÁKITI;67;14/08/2021;Bad Bunny, Jhay Cortez;top200
Sunflower - Spider-Man: Into the Spider-Verse;68;14/08/2021;Post Malone, Swae Lee;top200
Watermelon Sugar;69;14/08/2021;Harry Styles;top200
Skate;70;14/08/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Circles;71;14/08/2021;Post Malone;top200
Glad You Exist;72;14/08/2021;Dan + Shay;top200
Beautiful Mistakes (feat. Megan Thee Stallion);73;14/08/2021;Maroon 5;top200
Best Friend (feat. Doja Cat);74;14/08/2021;Saweetie;top200
Just for me;75;14/08/2021;PinkPantheress;top200
No Role Modelz;76;14/08/2021;J. Cole;top200
Good Days;77;14/08/2021;SZA;top200
Dreams - 2004 Remaster;78;14/08/2021;Fleetwood Mac;top200
Martin & Gina;79;14/08/2021;Polo G;top200
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign);80;14/08/2021;Tyler, The Creator;top200
Streets;81;14/08/2021;Doja Cat;top200
Red Light Green Light;82;14/08/2021;DaBaby;top200
Up;83;14/08/2021;Cardi B;top200
WITHOUT YOU;84;14/08/2021;The Kid LAROI;top200
Mr. Brightside;85;14/08/2021;The Killers;top200
Don't Go Yet;86;14/08/2021;Camila Cabello;top200
AM Remix;87;14/08/2021;Nio Garcia, J Balvin, Bad Bunny;top200
WAP (feat. Megan Thee Stallion);88;14/08/2021;Cardi B;top200
NDA;89;14/08/2021;Billie Eilish;top200
The Spins;90;14/08/2021;Mac Miller;top200
m y . l i f e (with 21 Savage & Morray);91;14/08/2021;J. Cole;top200
All Girls Are The Same;92;14/08/2021;Juice WRLD;top200
Hats Off (feat. Travis Scott);93;14/08/2021;Lil Baby, Lil Durk;top200
Wishing Well;94;14/08/2021;Juice WRLD;top200
Lemonade (feat. Gunna & Don Toliver & NAV);95;14/08/2021;Internet Money;top200
Forever After All;96;14/08/2021;Luke Combs;top200
Late At Night;97;14/08/2021;Roddy Ricch;top200
WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix;98;14/08/2021;BIA;top200
Whiskey Glasses;99;14/08/2021;Morgan Wallen;top200
Lucid Dreams;100;14/08/2021;Juice WRLD;top200
His & Hers (feat. Don Toliver & Lil Uzi Vert & Gunna);101;14/08/2021;Internet Money;top200
Calling My Phone;102;14/08/2021;Lil Tjay, 6LACK;top200
"If Self-Destruction Was an Olympic Event; I'd be Tonya Harding";103;14/08/2021;$uicideboy$;top200
i hope ur miserable until ur dead;104;14/08/2021;Nessa Barrett;top200
Cold Heart - PNAU Remix;105;14/08/2021;Elton John, Dua Lipa;top200
Life Is but a Stream~;106;14/08/2021;$uicideboy$;top200
Materialism as a Means to an End;107;14/08/2021;$uicideboy$;top200
Whats Poppin (feat. DaBaby & Tory Lanez & Lil Wayne) [Remix] - Bonus Track;108;14/08/2021;Jack Harlow;top200
For The Night (feat. Lil Baby & DaBaby);109;14/08/2021;Pop Smoke;top200
Laugh Now Cry Later (feat. Lil Durk);110;14/08/2021;Drake;top200
YKWIM?;111;14/08/2021;Yot Club;top200
5 Grand at 8 to 1;112;14/08/2021;$uicideboy$;top200
ROCKSTAR (feat. Roddy Ricch);113;14/08/2021;DaBaby;top200
Permission to Dance;114;14/08/2021;BTS;top200
p r i d e . i s . t h e . d e v i l (with Lil Baby);115;14/08/2021;J. Cole;top200
Solid (feat. Drake);116;14/08/2021;Young Stoner Life, Young Thug, Gunna;top200
goosebumps;117;14/08/2021;Travis Scott;top200
20 Min;118;14/08/2021;Lil Uzi Vert;top200
Save Your Tears;119;14/08/2021;The Weeknd;top200
@ my worst;120;14/08/2021;blackbear;top200
Tennessee Whiskey;121;14/08/2021;Chris Stapleton;top200
Love Me Now (feat. Zoe Wees);122;14/08/2021;Kygo;top200
positions;123;14/08/2021;Ariana Grande;top200
Wockesha;124;14/08/2021;Moneybagg Yo;top200
Electric Love;125;14/08/2021;BØRNS;top200
Don't Stop Believin';126;14/08/2021;Journey;top200
What You Know Bout Love;127;14/08/2021;Pop Smoke;top200
Chicken Fried;128;14/08/2021;Zac Brown Band;top200
NEVER LEFT;129;14/08/2021;Lil Tecca;top200
enough for you;130;14/08/2021;Olivia Rodrigo;top200
Cigarette Daydreams;131;14/08/2021;Cage The Elephant;top200
Holy Smokes;132;14/08/2021;Trippie Redd, Lil Uzi Vert;top200
Avalon;133;14/08/2021;$uicideboy$;top200
Bezos I;134;14/08/2021;Bo Burnham;top200
Robbery;135;14/08/2021;Juice WRLD;top200
Don't Start Now;136;14/08/2021;Dua Lipa;top200
Degeneration in the Key of A Minor;137;14/08/2021;$uicideboy$;top200
Drunk (And I Don't Wanna Go Home);138;14/08/2021;Elle King, Miranda Lambert;top200
Ugliest;139;14/08/2021;$uicideboy$;top200
Daddy Issues;140;14/08/2021;The Neighbourhood;top200
On Go (feat. Polo G);141;14/08/2021;Sheff G;top200
Everybody Talks;142;14/08/2021;Neon Trees;top200
Tongue Tied;143;14/08/2021;Grouplove;top200
Blueberry Faygo;144;14/08/2021;Lil Mosey;top200
Wasted On You;145;14/08/2021;Morgan Wallen;top200
Smells Like Teen Spirit;146;14/08/2021;Nirvana;top200
Back In Blood (feat. Lil Durk);147;14/08/2021;Pooh Shiesty;top200
Love Again;148;14/08/2021;Dua Lipa;top200
Steal My Love;149;14/08/2021;Dan + Shay;top200
What’s Next;150;14/08/2021;Drake;top200
Ni**as In Paris;151;14/08/2021;JAY-Z, Kanye West;top200
Space Song;152;14/08/2021;Beach House;top200
Ramen & OJ;153;14/08/2021;Joyner Lucas, Lil Baby;top200
Work Out;154;14/08/2021;J. Cole;top200
Buy Dirt;155;14/08/2021;Jordan Davis, Luke Bryan;top200
Goosebumps - Remix;156;14/08/2021;Travis Scott, HVME;top200
She Knows (feat. Amber Coffman & Cults);157;14/08/2021;J. Cole;top200
Wild Side (feat. Cardi B);158;14/08/2021;Normani;top200
hot girl bummer;159;14/08/2021;blackbear;top200
The Box;160;14/08/2021;Roddy Ricch;top200
More Than My Hometown;161;14/08/2021;Morgan Wallen;top200
Qué Más Pues?;162;14/08/2021;J Balvin, Maria Becerra;top200
alone in a room full of people;163;14/08/2021;blackbear;top200
Someone You Loved;164;14/08/2021;Lewis Capaldi;top200
WE ENVY NOTHING IN THE WORLD.;165;14/08/2021;$uicideboy$;top200
Build a Bitch;166;14/08/2021;Bella Poarch;top200
XO Tour Llif3;167;14/08/2021;Lil Uzi Vert;top200
If I Didn't Love You;168;14/08/2021;Jason Aldean, Carrie Underwood;top200
Heather;169;14/08/2021;Conan Gray;top200
SLOW DANCING IN THE DARK;170;14/08/2021;Joji;top200
Jocelyn Flores;171;14/08/2021;XXXTENTACION;top200
Beautiful Crazy;172;14/08/2021;Luke Combs;top200
Chosen (feat. Ty Dolla $ign);173;14/08/2021;Blxst, Tyga;top200
Bleach;174;14/08/2021;$uicideboy$;top200
Lost Cause;175;14/08/2021;Billie Eilish;top200
Life Is Good (feat. Drake);176;14/08/2021;Future;top200
New Profile Pic;177;14/08/2021;$uicideboy$;top200
Collard Greens;178;14/08/2021;ScHoolboy Q, Kendrick Lamar;top200
Don't Be Shy;179;14/08/2021;Tiësto, KAROL G;top200
Wagon Wheel;180;14/08/2021;Darius Rucker;top200
Run It Up (feat. Offset & Moneybagg Yo);181;14/08/2021;Lil Tjay;top200
Therefore I Am;182;14/08/2021;Billie Eilish;top200
34+35;183;14/08/2021;Ariana Grande;top200
Talking to the Moon;184;14/08/2021;Bruno Mars;top200
The Less I Know The Better;185;14/08/2021;Tame Impala;top200
The Hills;186;14/08/2021;The Weeknd;top200
Dior;187;14/08/2021;Pop Smoke;top200
7 rings;188;14/08/2021;Ariana Grande;top200
Ric Flair Drip (& Metro Boomin);189;14/08/2021;Offset;top200
When It Rains It Pours;190;14/08/2021;Luke Combs;top200
Heartless;191;14/08/2021;Kanye West;top200
10000 Hours (with Justin Bieber);192;14/08/2021;Dan + Shay;top200
Riptide;193;14/08/2021;Vance Joy;top200
Beer Never Broke My Heart;194;14/08/2021;Luke Combs;top200
you broke me first;195;14/08/2021;Tate McRae;top200
505;196;14/08/2021;Arctic Monkeys;top200
GANG GANG (with Lil Wayne);197;14/08/2021;Polo G;top200
Lighting the Flames of My Own Personal Hell;198;14/08/2021;$uicideboy$;top200
1 step forward 3 steps back;199;14/08/2021;Olivia Rodrigo;top200
"...And to Those I Love;  Thanks for Sticking Around";200;14/08/2021;$uicideboy$;top200
STAY (with Justin Bieber);1;15/08/2021;The Kid LAROI;top200
INDUSTRY BABY (feat. Jack Harlow);2;15/08/2021;Lil Nas X;top200
good 4 u;3;15/08/2021;Olivia Rodrigo;top200
Need To Know;4;15/08/2021;Doja Cat;top200
Happier Than Ever;5;15/08/2021;Billie Eilish;top200
Kiss Me More (feat. SZA);6;15/08/2021;Doja Cat;top200
Rumors (feat. Cardi B);7;15/08/2021;Lizzo;top200
2055;8;15/08/2021;Sleepy Hallow;top200
MONTERO (Call Me By Your Name);9;15/08/2021;Lil Nas X;top200
Bad Habits;10;15/08/2021;Ed Sheeran;top200
Heat Waves;11;15/08/2021;Glass Animals;top200
Levitating (feat. DaBaby);12;15/08/2021;Dua Lipa;top200
Beggin';13;15/08/2021;Måneskin;top200
Ain't Shit;14;15/08/2021;Doja Cat;top200
Take My Breath;15;15/08/2021;The Weeknd;top200
RAPSTAR;16;15/08/2021;Polo G;top200
traitor;17;15/08/2021;Olivia Rodrigo;top200
deja vu;18;15/08/2021;Olivia Rodrigo;top200
Woman;19;15/08/2021;Doja Cat;top200
Peaches (feat. Daniel Caesar & Giveon);20;15/08/2021;Justin Bieber;top200
Pepas;21;15/08/2021;Farruko;top200
Fancy Like;22;15/08/2021;Walker Hayes;top200
Thot Shit;23;15/08/2021;Megan Thee Stallion;top200
Motley Crew;24;15/08/2021;Post Malone;top200
Wants and Needs (feat. Lil Baby);25;15/08/2021;Drake;top200
Volví;26;15/08/2021;Aventura, Bad Bunny;top200
Get Into It (Yuh);27;15/08/2021;Doja Cat;top200
drivers license;28;15/08/2021;Olivia Rodrigo;top200
Leave The Door Open;29;15/08/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Freaks;30;15/08/2021;Surf Curse;top200
Save Your Tears (with Ariana Grande) (Remix);31;15/08/2021;The Weeknd;top200
favorite crime;32;15/08/2021;Olivia Rodrigo;top200
Todo De Ti;33;15/08/2021;Rauw Alejandro;top200
Yonaguni;34;15/08/2021;Bad Bunny;top200
jealousy jealousy;35;15/08/2021;Olivia Rodrigo;top200
REPEAT IT (with Gunna);36;15/08/2021;Lil Tecca;top200
Dark Red;37;15/08/2021;Steve Lacy;top200
You Right;38;15/08/2021;Doja Cat, The Weeknd;top200
NOT SOBER (feat. Polo G & Stunna Gambino);39;15/08/2021;The Kid LAROI;top200
Blinding Lights;40;15/08/2021;The Weeknd;top200
Miss The Rage (feat. Playboi Carti);41;15/08/2021;Trippie Redd;top200
brutal;42;15/08/2021;Olivia Rodrigo;top200
happier;43;15/08/2021;Olivia Rodrigo;top200
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);44;15/08/2021;DJ Khaled;top200
Over The Top (feat. Drake);45;15/08/2021;Smiley;top200
Astronaut In The Ocean;46;15/08/2021;Masked Wolf;top200
Pain;47;15/08/2021;PinkPantheress;top200
Tell Em;48;15/08/2021;Cochise, $NOT;top200
Heartbreak Anniversary;49;15/08/2021;Giveon;top200
Sweater Weather;50;15/08/2021;The Neighbourhood;top200
SUVs (Black on Black);51;15/08/2021;Jack Harlow, Pooh Shiesty;top200
Paralyzed;52;15/08/2021;Sueco;top200
Come & Go (with Marshmello);53;15/08/2021;Juice WRLD;top200
papercuts;54;15/08/2021;Machine Gun Kelly;top200
I WANNA BE YOUR SLAVE;55;15/08/2021;Måneskin;top200
Mind of Melvin (feat. Lil Uzi Vert);56;15/08/2021;YNW Melly;top200
A-O-K;57;15/08/2021;Tai Verdes;top200
my ex's best friend (with blackbear);58;15/08/2021;Machine Gun Kelly;top200
Ball If I Want To;59;15/08/2021;DaBaby;top200
Loverboy;60;15/08/2021;A-Wall;top200
Butter;61;15/08/2021;BTS;top200
telepatía;62;15/08/2021;Kali Uchis;top200
t r a n s p a r e n t s o u l feat. Travis Barker;63;15/08/2021;WILLOW;top200
Lil Bit;64;15/08/2021;Nelly, Florida Georgia Line;top200
Mood (feat. iann dior);65;15/08/2021;24kGoldn;top200
Leave Before You Love Me (with Jonas Brothers);66;15/08/2021;Marshmello;top200
Sunflower - Spider-Man: Into the Spider-Verse;67;15/08/2021;Post Malone, Swae Lee;top200
No Role Modelz;68;15/08/2021;J. Cole;top200
Circles;69;15/08/2021;Post Malone;top200
Good Days;70;15/08/2021;SZA;top200
DÁKITI;71;15/08/2021;Bad Bunny, Jhay Cortez;top200
Martin & Gina;72;15/08/2021;Polo G;top200
Beautiful Mistakes (feat. Megan Thee Stallion);73;15/08/2021;Maroon 5;top200
Skate;74;15/08/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Dreams - 2004 Remaster;75;15/08/2021;Fleetwood Mac;top200
Watermelon Sugar;76;15/08/2021;Harry Styles;top200
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign);77;15/08/2021;Tyler, The Creator;top200
Just for me;78;15/08/2021;PinkPantheress;top200
Best Friend (feat. Doja Cat);79;15/08/2021;Saweetie;top200
Streets;80;15/08/2021;Doja Cat;top200
Mr. Brightside;81;15/08/2021;The Killers;top200
Glad You Exist;82;15/08/2021;Dan + Shay;top200
WITHOUT YOU;83;15/08/2021;The Kid LAROI;top200
Red Light Green Light;84;15/08/2021;DaBaby;top200
All Girls Are The Same;85;15/08/2021;Juice WRLD;top200
Lucid Dreams;86;15/08/2021;Juice WRLD;top200
Wishing Well;87;15/08/2021;Juice WRLD;top200
The Spins;88;15/08/2021;Mac Miller;top200
Up;89;15/08/2021;Cardi B;top200
Calling My Phone;90;15/08/2021;Lil Tjay, 6LACK;top200
YKWIM?;91;15/08/2021;Yot Club;top200
NDA;92;15/08/2021;Billie Eilish;top200
Lemonade (feat. Gunna & Don Toliver & NAV);93;15/08/2021;Internet Money;top200
m y . l i f e (with 21 Savage & Morray);94;15/08/2021;J. Cole;top200
Forever After All;95;15/08/2021;Luke Combs;top200
WAP (feat. Megan Thee Stallion);96;15/08/2021;Cardi B;top200
Hats Off (feat. Travis Scott);97;15/08/2021;Lil Baby, Lil Durk;top200
Late At Night;98;15/08/2021;Roddy Ricch;top200
Don't Go Yet;99;15/08/2021;Camila Cabello;top200
Whiskey Glasses;100;15/08/2021;Morgan Wallen;top200
His & Hers (feat. Don Toliver & Lil Uzi Vert & Gunna);101;15/08/2021;Internet Money;top200
AM Remix;102;15/08/2021;Nio Garcia, J Balvin, Bad Bunny;top200
goosebumps;103;15/08/2021;Travis Scott;top200
20 Min;104;15/08/2021;Lil Uzi Vert;top200
For The Night (feat. Lil Baby & DaBaby);105;15/08/2021;Pop Smoke;top200
i hope ur miserable until ur dead;106;15/08/2021;Nessa Barrett;top200
WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix;107;15/08/2021;BIA;top200
Laugh Now Cry Later (feat. Lil Durk);108;15/08/2021;Drake;top200
Permission to Dance;109;15/08/2021;BTS;top200
Whats Poppin (feat. DaBaby & Tory Lanez & Lil Wayne) [Remix] - Bonus Track;110;15/08/2021;Jack Harlow;top200
Daddy Issues;111;15/08/2021;The Neighbourhood;top200
Cigarette Daydreams;112;15/08/2021;Cage The Elephant;top200
ROCKSTAR (feat. Roddy Ricch);113;15/08/2021;DaBaby;top200
p r i d e . i s . t h e . d e v i l (with Lil Baby);114;15/08/2021;J. Cole;top200
Save Your Tears;115;15/08/2021;The Weeknd;top200
Electric Love;116;15/08/2021;BØRNS;top200
Robbery;117;15/08/2021;Juice WRLD;top200
Solid (feat. Drake);118;15/08/2021;Young Stoner Life, Young Thug, Gunna;top200
enough for you;119;15/08/2021;Olivia Rodrigo;top200
NEVER LEFT;120;15/08/2021;Lil Tecca;top200
Tennessee Whiskey;121;15/08/2021;Chris Stapleton;top200
What You Know Bout Love;122;15/08/2021;Pop Smoke;top200
positions;123;15/08/2021;Ariana Grande;top200
Space Song;124;15/08/2021;Beach House;top200
Bezos I;125;15/08/2021;Bo Burnham;top200
Everybody Talks;126;15/08/2021;Neon Trees;top200
Wockesha;127;15/08/2021;Moneybagg Yo;top200
Tongue Tied;128;15/08/2021;Grouplove;top200
Holy Smokes;129;15/08/2021;Trippie Redd, Lil Uzi Vert;top200
Essence (feat. Justin Bieber & Tems);130;15/08/2021;WizKid;top200
Materialism as a Means to an End;131;15/08/2021;$uicideboy$;top200
Chicken Fried;132;15/08/2021;Zac Brown Band;top200
Smells Like Teen Spirit;133;15/08/2021;Nirvana;top200
Don't Stop Believin';134;15/08/2021;Journey;top200
SLOW DANCING IN THE DARK;135;15/08/2021;Joji;top200
Collard Greens;136;15/08/2021;ScHoolboy Q, Kendrick Lamar;top200
Blueberry Faygo;137;15/08/2021;Lil Mosey;top200
Heather;138;15/08/2021;Conan Gray;top200
Back In Blood (feat. Lil Durk);139;15/08/2021;Pooh Shiesty;top200
She Knows (feat. Amber Coffman & Cults);140;15/08/2021;J. Cole;top200
Ni**as In Paris;141;15/08/2021;JAY-Z, Kanye West;top200
On Go (feat. Polo G);142;15/08/2021;Sheff G;top200
Jocelyn Flores;143;15/08/2021;XXXTENTACION;top200
Wasted On You;144;15/08/2021;Morgan Wallen;top200
Don't Start Now;145;15/08/2021;Dua Lipa;top200
Someone You Loved;146;15/08/2021;Lewis Capaldi;top200
hot girl bummer;147;15/08/2021;blackbear;top200
Love Again;148;15/08/2021;Dua Lipa;top200
Work Out;149;15/08/2021;J. Cole;top200
Drunk (And I Don't Wanna Go Home);150;15/08/2021;Elle King, Miranda Lambert;top200
XO Tour Llif3;151;15/08/2021;Lil Uzi Vert;top200
The Box;152;15/08/2021;Roddy Ricch;top200
What’s Next;153;15/08/2021;Drake;top200
Outside (Better Days);154;15/08/2021;Blueface, Og Bobby Billions;top200
@ my worst;155;15/08/2021;blackbear;top200
Build a Bitch;156;15/08/2021;Bella Poarch;top200
Buy Dirt;157;15/08/2021;Jordan Davis, Luke Bryan;top200
Talking to the Moon;158;15/08/2021;Bruno Mars;top200
Cold Heart - PNAU Remix;159;15/08/2021;Elton John, Dua Lipa;top200
More Than My Hometown;160;15/08/2021;Morgan Wallen;top200
Beautiful Crazy;161;15/08/2021;Luke Combs;top200
Ramen & OJ;162;15/08/2021;Joyner Lucas, Lil Baby;top200
Goosebumps - Remix;163;15/08/2021;Travis Scott, HVME;top200
505;164;15/08/2021;Arctic Monkeys;top200
Wild Side (feat. Cardi B);165;15/08/2021;Normani;top200
The Less I Know The Better;166;15/08/2021;Tame Impala;top200
The Hills;167;15/08/2021;The Weeknd;top200
Run It Up (feat. Offset & Moneybagg Yo);168;15/08/2021;Lil Tjay;top200
you broke me first;169;15/08/2021;Tate McRae;top200
Riptide;170;15/08/2021;Vance Joy;top200
Lost Cause;171;15/08/2021;Billie Eilish;top200
Heartless;172;15/08/2021;Kanye West;top200
Chosen (feat. Ty Dolla $ign);173;15/08/2021;Blxst, Tyga;top200
Dior;174;15/08/2021;Pop Smoke;top200
