title; rank; date; artist; chart
Streets;12;28/01/2021;Doja Cat;viral50
Beat Box 2;13;28/01/2021;SpotemGottem, Pooh Shiesty;viral50
oops!;14;28/01/2021;Yung Gravy;viral50
Dicked Down in Dallas;15;28/01/2021;Trey Lewis;viral50
Buss It;16;28/01/2021;Erica Banks;viral50
play w/ me;17;28/01/2021;Bailey Bryan;viral50
Bones in the Ocean;18;28/01/2021;The Longest Johns;viral50
Anyone;19;28/01/2021;Justin Bieber;viral50
Mmmh;20;28/01/2021;KAI;viral50
Hecha Pa' Mi;21;28/01/2021;Boza;viral50
Beat Box;22;28/01/2021;SpotemGottem;viral50
Faygo Dreams;23;28/01/2021;6 Dogs;viral50
Astronaut In The Ocean;24;28/01/2021;Masked Wolf;viral50
Your New Boyfriend;25;28/01/2021;Wilbur Soot;viral50
Villain;26;28/01/2021;Lily Rose;viral50
Can You Feel My Heart;27;28/01/2021;Bring Me The Horizon;viral50
Back In Blood (feat. Lil Durk);28;28/01/2021;Pooh Shiesty;viral50
Strange (feat. Hillary Smith);29;28/01/2021;Kris Bowers;viral50
Leave Some Day;30;28/01/2021;Kevo Muney;viral50
Save Your Tears;31;28/01/2021;The Weeknd;viral50
Boku no Sensou - TV Size;32;28/01/2021;Shinsei Kamattechan;viral50
Quicksand;33;28/01/2021;Morray;viral50
thank u next;34;28/01/2021;Vitamin String Quartet;viral50
Touch You;35;28/01/2021;遠野高志, 加島優, 矢口恭介, ジミー, 百合絢斗, 田村唯, 明美圭一, 糸目幸士郎, 鹿谷樹;viral50
Colors;36;28/01/2021;Black Pumas;viral50
Better Days;37;28/01/2021;Ant Clemons, Justin Timberlake;viral50
Nathy Peluso: Bzrp Music Sessions  Vol. 36;38;28/01/2021;Bizarrap, Nathy Peluso;viral50
With My Hoe!;39;28/01/2021;C2d;viral50
Vete Pal Carajo;40;28/01/2021;Yan Block, Jay Wheeler, DJ Nelson;viral50
Heat Waves;41;28/01/2021;Glass Animals;viral50
Bandido;42;28/01/2021;Myke Towers, Juhn;viral50
Mayonaka no Door / Stay With Me;43;28/01/2021;Miki Matsubara;viral50
What A Shame;44;28/01/2021;Leyla Blue;viral50
Bang Bang Bang Bang;45;28/01/2021;Sohodolls;viral50
Somebody’s Problem;46;28/01/2021;Morgan Wallen;viral50
Remember That Night?;47;28/01/2021;Sara Kays;viral50
Fire for You;48;28/01/2021;Cannons;viral50
Rät;49;28/01/2021;Penelope Scott;viral50
Violence - REZZ Remix;50;28/01/2021;Grimes, i_o;viral50
Hadal Ahbek;1;29/01/2021;Issam Alnajjar;viral50
I Am (feat. Flo Milli);2;29/01/2021;Yung Baby Tate, Slade Da Monsta;viral50
Wellerman;3;29/01/2021;The Longest Johns;viral50
Violent;4;29/01/2021;carolesdaughter;viral50
Wildest Dreams;5;29/01/2021;Duomo;viral50
ROLLIN N CONTROLLIN FREESTYLE;6;29/01/2021;DUSTY LOCANE;viral50
Paparazzi;7;29/01/2021;Kim Dracula;viral50
Good Days;8;29/01/2021;SZA;viral50
Pierre;9;29/01/2021;Ryn Weaver;viral50
Mi Trokita Cumbia;10;29/01/2021;Obzesion;viral50
Rolando (Caught In The Rain);11;29/01/2021;DUSTY LOCANE;viral50
Streets;12;29/01/2021;Doja Cat;viral50
Beat Box 2;13;29/01/2021;SpotemGottem, Pooh Shiesty;viral50
play w/ me;14;29/01/2021;Bailey Bryan;viral50
oops!;15;29/01/2021;Yung Gravy;viral50
Dicked Down in Dallas;16;29/01/2021;Trey Lewis;viral50
Buss It;17;29/01/2021;Erica Banks;viral50
Anyone;18;29/01/2021;Justin Bieber;viral50
Mmmh;19;29/01/2021;KAI;viral50
agoraphobic;20;29/01/2021;CORPSE;viral50
Bones in the Ocean;21;29/01/2021;The Longest Johns;viral50
Beat Box;22;29/01/2021;SpotemGottem;viral50
Astronaut In The Ocean;23;29/01/2021;Masked Wolf;viral50
Faygo Dreams;24;29/01/2021;6 Dogs;viral50
Hecha Pa' Mi;25;29/01/2021;Boza;viral50
Back In Blood (feat. Lil Durk);26;29/01/2021;Pooh Shiesty;viral50
Your New Boyfriend;27;29/01/2021;Wilbur Soot;viral50
Can You Feel My Heart;28;29/01/2021;Bring Me The Horizon;viral50
Villain;29;29/01/2021;Lily Rose;viral50
Strange (feat. Hillary Smith);30;29/01/2021;Kris Bowers;viral50
Boku no Sensou - TV Size;31;29/01/2021;Shinsei Kamattechan;viral50
Leave Some Day;32;29/01/2021;Kevo Muney;viral50
Save Your Tears;33;29/01/2021;The Weeknd;viral50
Quicksand;34;29/01/2021;Morray;viral50
Touch You;35;29/01/2021;遠野高志, 加島優, 矢口恭介, ジミー, 百合絢斗, 田村唯, 明美圭一, 糸目幸士郎, 鹿谷樹;viral50
thank u next;36;29/01/2021;Vitamin String Quartet;viral50
Heat Waves;37;29/01/2021;Glass Animals;viral50
Road Of The Lonely Ones;38;29/01/2021;Madlib;viral50
With My Hoe!;39;29/01/2021;C2d;viral50
Nathy Peluso: Bzrp Music Sessions  Vol. 36;40;29/01/2021;Bizarrap, Nathy Peluso;viral50
Vete Pal Carajo;41;29/01/2021;Yan Block, Jay Wheeler, DJ Nelson;viral50
Bandido;42;29/01/2021;Myke Towers, Juhn;viral50
What A Shame;43;29/01/2021;Leyla Blue;viral50
Zanzibar;44;29/01/2021;Billy Joel;viral50
Mayonaka no Door / Stay With Me;45;29/01/2021;Miki Matsubara;viral50
Somebody’s Problem;46;29/01/2021;Morgan Wallen;viral50
Remember That Night?;47;29/01/2021;Sara Kays;viral50
Colors;48;29/01/2021;Black Pumas;viral50
Bang Bang Bang Bang;49;29/01/2021;Sohodolls;viral50
Rät;50;29/01/2021;Penelope Scott;viral50
Hadal Ahbek;1;30/01/2021;Issam Alnajjar;viral50
I Am (feat. Flo Milli);2;30/01/2021;Yung Baby Tate, Slade Da Monsta;viral50
Wellerman;3;30/01/2021;The Longest Johns;viral50
ROLLIN N CONTROLLIN FREESTYLE;4;30/01/2021;DUSTY LOCANE;viral50
Violent;5;30/01/2021;carolesdaughter;viral50
Wildest Dreams;6;30/01/2021;Duomo;viral50
Paparazzi;7;30/01/2021;Kim Dracula;viral50
Good Days;8;30/01/2021;SZA;viral50
Pierre;9;30/01/2021;Ryn Weaver;viral50
Immaterial;10;30/01/2021;SOPHIE;viral50
Mi Trokita Cumbia;11;30/01/2021;Obzesion;viral50
Rolando (Caught In The Rain);12;30/01/2021;DUSTY LOCANE;viral50
Streets;13;30/01/2021;Doja Cat;viral50
agoraphobic;14;30/01/2021;CORPSE;viral50
Beat Box 2;15;30/01/2021;SpotemGottem, Pooh Shiesty;viral50
play w/ me;16;30/01/2021;Bailey Bryan;viral50
oops!;17;30/01/2021;Yung Gravy;viral50
Dicked Down in Dallas;18;30/01/2021;Trey Lewis;viral50
Buss It;19;30/01/2021;Erica Banks;viral50
Anyone;20;30/01/2021;Justin Bieber;viral50
Mmmh;21;30/01/2021;KAI;viral50
Astronaut In The Ocean;22;30/01/2021;Masked Wolf;viral50
Faygo Dreams;23;30/01/2021;6 Dogs;viral50
Beat Box;24;30/01/2021;SpotemGottem;viral50
Bones in the Ocean;25;30/01/2021;The Longest Johns;viral50
Hecha Pa' Mi;26;30/01/2021;Boza;viral50
Back In Blood (feat. Lil Durk);27;30/01/2021;Pooh Shiesty;viral50
Villain;28;30/01/2021;Lily Rose;viral50
Your New Boyfriend;29;30/01/2021;Wilbur Soot;viral50
Can You Feel My Heart;30;30/01/2021;Bring Me The Horizon;viral50
Strange (feat. Hillary Smith);31;30/01/2021;Kris Bowers;viral50
Boku no Sensou - TV Size;32;30/01/2021;Shinsei Kamattechan;viral50
Save Your Tears;33;30/01/2021;The Weeknd;viral50
Leave Some Day;34;30/01/2021;Kevo Muney;viral50
Road Of The Lonely Ones;35;30/01/2021;Madlib;viral50
Quicksand;36;30/01/2021;Morray;viral50
Touch You;37;30/01/2021;遠野高志, 加島優, 矢口恭介, ジミー, 百合絢斗, 田村唯, 明美圭一, 糸目幸士郎, 鹿谷樹;viral50
thank u next;38;30/01/2021;Vitamin String Quartet;viral50
Heat Waves;39;30/01/2021;Glass Animals;viral50
With My Hoe!;40;30/01/2021;C2d;viral50
Zanzibar;41;30/01/2021;Billy Joel;viral50
Bandido;42;30/01/2021;Myke Towers, Juhn;viral50
Vete Pal Carajo;43;30/01/2021;Yan Block, Jay Wheeler, DJ Nelson;viral50
What A Shame;44;30/01/2021;Leyla Blue;viral50
Nathy Peluso: Bzrp Music Sessions  Vol. 36;45;30/01/2021;Bizarrap, Nathy Peluso;viral50
Remember That Night?;46;30/01/2021;Sara Kays;viral50
Mayonaka no Door / Stay With Me;47;30/01/2021;Miki Matsubara;viral50
Rät;48;30/01/2021;Penelope Scott;viral50
Somebody’s Problem;49;30/01/2021;Morgan Wallen;viral50
Fire for You;50;30/01/2021;Cannons;viral50
Hadal Ahbek;1;31/01/2021;Issam Alnajjar;viral50
It's Okay To Cry;2;31/01/2021;SOPHIE;viral50
I Am (feat. Flo Milli);3;31/01/2021;Yung Baby Tate, Slade Da Monsta;viral50
Immaterial;4;31/01/2021;SOPHIE;viral50
ROLLIN N CONTROLLIN FREESTYLE;5;31/01/2021;DUSTY LOCANE;viral50
Wellerman;6;31/01/2021;The Longest Johns;viral50
Violent;7;31/01/2021;carolesdaughter;viral50
Wildest Dreams;8;31/01/2021;Duomo;viral50
Paparazzi;9;31/01/2021;Kim Dracula;viral50
Pierre;10;31/01/2021;Ryn Weaver;viral50
Good Days;11;31/01/2021;SZA;viral50
Faceshopping;12;31/01/2021;SOPHIE;viral50
Mi Trokita Cumbia;13;31/01/2021;Obzesion;viral50
Rolando (Caught In The Rain);14;31/01/2021;DUSTY LOCANE;viral50
Streets;15;31/01/2021;Doja Cat;viral50
agoraphobic;16;31/01/2021;CORPSE;viral50
Beat Box 2;17;31/01/2021;SpotemGottem, Pooh Shiesty;viral50
play w/ me;18;31/01/2021;Bailey Bryan;viral50
oops!;19;31/01/2021;Yung Gravy;viral50
Dicked Down in Dallas;20;31/01/2021;Trey Lewis;viral50
Buss It;21;31/01/2021;Erica Banks;viral50
Mmmh;22;31/01/2021;KAI;viral50
Astronaut In The Ocean;23;31/01/2021;Masked Wolf;viral50
Anyone;24;31/01/2021;Justin Bieber;viral50
Faygo Dreams;25;31/01/2021;6 Dogs;viral50
Back In Blood (feat. Lil Durk);26;31/01/2021;Pooh Shiesty;viral50
Hecha Pa' Mi;27;31/01/2021;Boza;viral50
Beat Box;28;31/01/2021;SpotemGottem;viral50
Road Of The Lonely Ones;29;31/01/2021;Madlib;viral50
Villain;30;31/01/2021;Lily Rose;viral50
Boku no Sensou - TV Size;31;31/01/2021;Shinsei Kamattechan;viral50
Bones in the Ocean;32;31/01/2021;The Longest Johns;viral50
Your New Boyfriend;33;31/01/2021;Wilbur Soot;viral50
Save Your Tears;34;31/01/2021;The Weeknd;viral50
Can You Feel My Heart;35;31/01/2021;Bring Me The Horizon;viral50
Strange (feat. Hillary Smith);36;31/01/2021;Kris Bowers;viral50
Leave Some Day;37;31/01/2021;Kevo Muney;viral50
Quicksand;38;31/01/2021;Morray;viral50
Touch You;39;31/01/2021;遠野高志, 加島優, 矢口恭介, ジミー, 百合絢斗, 田村唯, 明美圭一, 糸目幸士郎, 鹿谷樹;viral50
thank u next;40;31/01/2021;Vitamin String Quartet;viral50
Heat Waves;41;31/01/2021;Glass Animals;viral50
Zanzibar;42;31/01/2021;Billy Joel;viral50
With My Hoe!;43;31/01/2021;C2d;viral50
Bandido;44;31/01/2021;Myke Towers, Juhn;viral50
Vete Pal Carajo;45;31/01/2021;Yan Block, Jay Wheeler, DJ Nelson;viral50
What A Shame;46;31/01/2021;Leyla Blue;viral50
Nathy Peluso: Bzrp Music Sessions  Vol. 36;47;31/01/2021;Bizarrap, Nathy Peluso;viral50
Remember That Night?;48;31/01/2021;Sara Kays;viral50
Found It in You;49;31/01/2021;Tiera;viral50
Fire for You;50;31/01/2021;Cannons;viral50
