title; rank; date; artist; chart
abcdefu;9;25/12/2021;GAYLE;viral50
4 morant better luck next time;10;25/12/2021;Rap Plug;viral50
Just A Little While;11;25/12/2021;The 502s;viral50
Sunroof;12;25/12/2021;Nicky Youre, dazy;viral50
Own Brand Freestyle;13;25/12/2021;FelixThe1st, Dreya Mac, Finch Fetti;viral50
Shake;14;25/12/2021;IShowSpeed, Aura The Scientist;viral50
Nadie Va A Pensar En Ti Mejor Que Yo;15;25/12/2021;Conjunto Rienda Real;viral50
Beverly Hills;16;25/12/2021;Shaboozey;viral50
God Must Hate Me;17;25/12/2021;Catie Turner;viral50
3 BIG BALLS;18;25/12/2021;DigBarGayRaps;viral50
Happier Than Ever;19;25/12/2021;ASTN;viral50
Alien Blues;20;25/12/2021;Vundabar;viral50
It's Called: Freefall;21;25/12/2021;Rainbow Kitten Surprise;viral50
The Perfect Girl;22;25/12/2021;Mareux;viral50
Come Over (Again);23;25/12/2021;Crawlers;viral50
Always Been You;24;25/12/2021;Jessie Murph;viral50
Super Gremlin;25;25/12/2021;Kodak Black;viral50
Dear God (feat. Kevin Gates);26;25/12/2021;FL Dusa;viral50
abcdefu (angrier);27;25/12/2021;GAYLE;viral50
Pope Is a Rockstar;28;25/12/2021;SALES;viral50
La Espada;29;25/12/2021;Eternal Raijin;viral50
Cpr;30;25/12/2021;cupcakKe;viral50
Material Girl;31;25/12/2021;Saucy Santana;viral50
Never Til Now;32;25/12/2021;Ashley Cooke;viral50
Underground;33;25/12/2021;Cody Fry;viral50
LOST IN PARADISE;34;25/12/2021;ALI, AKLO;viral50
Boho Days;35;25/12/2021;Andrew Garfield, Robin de Jesus, Alexandra Shipp, Joshua Henry, Vanessa Hudgens;viral50
nuts (feat. rainy bear);36;25/12/2021;Lil Peep;viral50
12 Days of Christmas;37;25/12/2021;Gucci Mane;viral50
MIDDLE OF THE NIGHT;38;25/12/2021;Elley Duhé;viral50
Mon Amour - Remix;39;25/12/2021;zzoilo, Aitana;viral50
My Humps;40;25/12/2021;Joshwa, Lee Foss;viral50
Wonderful Time;41;25/12/2021;NOVA WAV, Kelly Rowland;viral50
i won't run;42;25/12/2021;Keanu Bicol;viral50
NO TRENDS;43;25/12/2021;Mike Dimes;viral50
4:00A.M.;44;25/12/2021;Taeko Onuki;viral50
Misery Meat;45;25/12/2021;Sodikken;viral50
By Your Side;46;25/12/2021;Rod Wave;viral50
What Else Can I Do?;47;25/12/2021;Diane Guerrero, Stephanie Beatriz;viral50
Chaise Longue;48;25/12/2021;Wet Leg;viral50
Я буду ебать;49;25/12/2021;Moreart, IHI;viral50
Do It To It;50;25/12/2021;ACRAZE, Cherish;viral50
TO THE MOON;1;26/12/2021;Jnr Choi;viral50
We Don't Talk About Bruno;2;26/12/2021;Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast;viral50
Swimming Pool;3;26/12/2021;Marie Madeleine;viral50
Hrs and Hrs;4;26/12/2021;Muni Long;viral50
Surface Pressure;5;26/12/2021;Jessica Darrow;viral50
I AM WOMAN;6;26/12/2021;Emmy Meli;viral50
"30/90 (from ""tick tick... BOOM!"" Soundtrack from the Netflix Film)";7;26/12/2021;Andrew Garfield, Joshua Henry, Vanessa Hudgens, Robin de Jesus, Alexandra Shipp, MJ Rodriguez;viral50
Fairytale of New York (feat. Kirsty MacColl);8;26/12/2021;The Pogues;viral50
abcdefu;9;26/12/2021;GAYLE;viral50
4 morant better luck next time;10;26/12/2021;Rap Plug;viral50
Just A Little While;11;26/12/2021;The 502s;viral50
Sunroof;12;26/12/2021;Nicky Youre, dazy;viral50
Shake;13;26/12/2021;IShowSpeed, Aura The Scientist;viral50
Own Brand Freestyle;14;26/12/2021;FelixThe1st, Dreya Mac, Finch Fetti;viral50
Shakey x off these drugs;15;26/12/2021;ShakeyFunnyAzz;viral50
Nadie Va A Pensar En Ti Mejor Que Yo;16;26/12/2021;Conjunto Rienda Real;viral50
Beverly Hills;17;26/12/2021;Shaboozey;viral50
God Must Hate Me;18;26/12/2021;Catie Turner;viral50
3 BIG BALLS;19;26/12/2021;DigBarGayRaps;viral50
It's Called: Freefall;20;26/12/2021;Rainbow Kitten Surprise;viral50
Alien Blues;21;26/12/2021;Vundabar;viral50
Happier Than Ever;22;26/12/2021;ASTN;viral50
The Perfect Girl;23;26/12/2021;Mareux;viral50
Always Been You;24;26/12/2021;Jessie Murph;viral50
Come Over (Again);25;26/12/2021;Crawlers;viral50
Super Gremlin;26;26/12/2021;Kodak Black;viral50
Dear God (feat. Kevin Gates);27;26/12/2021;FL Dusa;viral50
Pope Is a Rockstar;28;26/12/2021;SALES;viral50
abcdefu (angrier);29;26/12/2021;GAYLE;viral50
What Else Can I Do?;30;26/12/2021;Diane Guerrero, Stephanie Beatriz;viral50
La Espada;31;26/12/2021;Eternal Raijin;viral50
Material Girl;32;26/12/2021;Saucy Santana;viral50
Cpr;33;26/12/2021;cupcakKe;viral50
Boho Days;34;26/12/2021;Andrew Garfield, Robin de Jesus, Alexandra Shipp, Joshua Henry, Vanessa Hudgens;viral50
Underground;35;26/12/2021;Cody Fry;viral50
MIDDLE OF THE NIGHT;36;26/12/2021;Elley Duhé;viral50
LOST IN PARADISE;37;26/12/2021;ALI, AKLO;viral50
Never Til Now;38;26/12/2021;Ashley Cooke;viral50
12 Days of Christmas;39;26/12/2021;Gucci Mane;viral50
NO TRENDS;40;26/12/2021;Mike Dimes;viral50
Mon Amour - Remix;41;26/12/2021;zzoilo, Aitana;viral50
My Humps;42;26/12/2021;Joshwa, Lee Foss;viral50
4:00A.M.;43;26/12/2021;Taeko Onuki;viral50
nuts (feat. rainy bear);44;26/12/2021;Lil Peep;viral50
i won't run;45;26/12/2021;Keanu Bicol;viral50
By Your Side;46;26/12/2021;Rod Wave;viral50
Wonderful Time;47;26/12/2021;NOVA WAV, Kelly Rowland;viral50
Misery Meat;48;26/12/2021;Sodikken;viral50
Waiting On A Miracle;49;26/12/2021;Stephanie Beatriz;viral50
Dos Oruguitas;50;26/12/2021;Sebastian Yatra;viral50
We Don't Talk About Bruno;1;27/12/2021;Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast;viral50
TO THE MOON;2;27/12/2021;Jnr Choi;viral50
Hrs and Hrs;3;27/12/2021;Muni Long;viral50
Surface Pressure;4;27/12/2021;Jessica Darrow;viral50
Happy Death Day;5;27/12/2021;Xdinary Heroes;viral50
Swimming Pool;6;27/12/2021;Marie Madeleine;viral50
"30/90 (from ""tick tick... BOOM!"" Soundtrack from the Netflix Film)";7;27/12/2021;Andrew Garfield, Joshua Henry, Vanessa Hudgens, Robin de Jesus, Alexandra Shipp, MJ Rodriguez;viral50
Fairytale of New York (feat. Kirsty MacColl);8;27/12/2021;The Pogues;viral50
Just A Little While;9;27/12/2021;The 502s;viral50
Doja - 4 Morant;10;27/12/2021;JuMa44, juan mazini;viral50
ELEVEN;11;27/12/2021;IVE;viral50
I AM WOMAN;12;27/12/2021;Emmy Meli;viral50
Sunroof;13;27/12/2021;Nicky Youre, dazy;viral50
abcdefu;14;27/12/2021;GAYLE;viral50
Shake;15;27/12/2021;IShowSpeed, Aura The Scientist;viral50
Nadie Va A Pensar En Ti Mejor Que Yo;16;27/12/2021;Conjunto Rienda Real;viral50
Beverly Hills;17;27/12/2021;Shaboozey;viral50
Shakey x off these drugs;18;27/12/2021;ShakeyFunnyAzz;viral50
God Must Hate Me;19;27/12/2021;Catie Turner;viral50
It's Called: Freefall;20;27/12/2021;Rainbow Kitten Surprise;viral50
I Hate U;21;27/12/2021;SZA;viral50
3 BIG BALLS;22;27/12/2021;DigBarGayRaps;viral50
Own Brand Freestyle;23;27/12/2021;FelixThe1st, Dreya Mac, Finch Fetti;viral50
Love Grows (Where My Rosemary Goes);24;27/12/2021;Edison Lighthouse;viral50
Alien Blues;25;27/12/2021;Vundabar;viral50
Super Gremlin;26;27/12/2021;Kodak Black;viral50
The Perfect Girl;27;27/12/2021;Mareux;viral50
Happier Than Ever;28;27/12/2021;ASTN;viral50
Love To Keep Me Warm;29;27/12/2021;Laufey, dodie;viral50
What Else Can I Do?;30;27/12/2021;Diane Guerrero, Stephanie Beatriz;viral50
Pope Is a Rockstar;31;27/12/2021;SALES;viral50
Dos Oruguitas;32;27/12/2021;Sebastian Yatra;viral50
One Way!;33;27/12/2021;Autumn!;viral50
BACKROOM;34;27/12/2021;Mike Dimes;viral50
Material Girl;35;27/12/2021;Saucy Santana;viral50
Underground;36;27/12/2021;Cody Fry;viral50
No Te Deseo el Mal;37;27/12/2021;Eladio Carrion, KAROL G;viral50
Dear God (feat. Kevin Gates);38;27/12/2021;FL Dusa;viral50
Coconuts;39;27/12/2021;Kim Petras;viral50
12 Days of Christmas;40;27/12/2021;Gucci Mane;viral50
La Espada;41;27/12/2021;Eternal Raijin;viral50
Cpr;42;27/12/2021;cupcakKe;viral50
Always Been You;43;27/12/2021;Jessie Murph;viral50
Waiting On A Miracle;44;27/12/2021;Stephanie Beatriz;viral50
Come Over (Again);45;27/12/2021;Crawlers;viral50
The Family Madrigal;46;27/12/2021;Stephanie Beatriz, Olga Merediz, Encanto - Cast;viral50
My Humps;47;27/12/2021;Joshwa, Lee Foss;viral50
Boho Days;48;27/12/2021;Andrew Garfield, Robin de Jesus, Alexandra Shipp, Joshua Henry, Vanessa Hudgens;viral50
It'll Be Okay;49;27/12/2021;Shawn Mendes;viral50
By Your Side;50;27/12/2021;Rod Wave;viral50
We Don't Talk About Bruno;1;28/12/2021;Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast;viral50
TO THE MOON;2;28/12/2021;Jnr Choi;viral50
Surface Pressure;3;28/12/2021;Jessica Darrow;viral50
Hrs and Hrs;4;28/12/2021;Muni Long;viral50
Happy Death Day;5;28/12/2021;Xdinary Heroes;viral50
Swimming Pool;6;28/12/2021;Marie Madeleine;viral50
"30/90 (from ""tick tick... BOOM!"" Soundtrack from the Netflix Film)";7;28/12/2021;Andrew Garfield, Joshua Henry, Vanessa Hudgens, Robin de Jesus, Alexandra Shipp, MJ Rodriguez;viral50
Just A Little While;8;28/12/2021;The 502s;viral50
ELEVEN;9;28/12/2021;IVE;viral50
I AM WOMAN;10;28/12/2021;Emmy Meli;viral50
Doja - 4 Morant;11;28/12/2021;JuMa44, juan mazini;viral50
Fairytale of New York (feat. Kirsty MacColl);12;28/12/2021;The Pogues;viral50
Love Grows (Where My Rosemary Goes);13;28/12/2021;Edison Lighthouse;viral50
Sunroof;14;28/12/2021;Nicky Youre, dazy;viral50
Shake;15;28/12/2021;IShowSpeed, Aura The Scientist;viral50
abcdefu;16;28/12/2021;GAYLE;viral50
Nadie Va A Pensar En Ti Mejor Que Yo;17;28/12/2021;Conjunto Rienda Real;viral50
Shakey x off these drugs;18;28/12/2021;ShakeyFunnyAzz;viral50
Beverly Hills;19;28/12/2021;Shaboozey;viral50
It's Called: Freefall;20;28/12/2021;Rainbow Kitten Surprise;viral50
God Must Hate Me;21;28/12/2021;Catie Turner;viral50
I Hate U;22;28/12/2021;SZA;viral50
What Else Can I Do?;23;28/12/2021;Diane Guerrero, Stephanie Beatriz;viral50
Dos Oruguitas;24;28/12/2021;Sebastian Yatra;viral50
3 BIG BALLS;25;28/12/2021;DigBarGayRaps;viral50
Own Brand Freestyle;26;28/12/2021;FelixThe1st, Dreya Mac, Finch Fetti;viral50
Alien Blues;27;28/12/2021;Vundabar;viral50
Happier Than Ever;28;28/12/2021;ASTN;viral50
Super Gremlin;29;28/12/2021;Kodak Black;viral50
Material Girl;30;28/12/2021;Saucy Santana;viral50
The Perfect Girl;31;28/12/2021;Mareux;viral50
Pope Is a Rockstar;32;28/12/2021;SALES;viral50
Waiting On A Miracle;33;28/12/2021;Stephanie Beatriz;viral50
Love To Keep Me Warm;34;28/12/2021;Laufey, dodie;viral50
One Way!;35;28/12/2021;Autumn!;viral50
Underground;36;28/12/2021;Cody Fry;viral50
Dear God (feat. Kevin Gates);37;28/12/2021;FL Dusa;viral50
The Family Madrigal;38;28/12/2021;Stephanie Beatriz, Olga Merediz, Encanto - Cast;viral50
Cpr;39;28/12/2021;cupcakKe;viral50
Coconuts;40;28/12/2021;Kim Petras;viral50
La Espada;41;28/12/2021;Eternal Raijin;viral50
No Te Deseo el Mal;42;28/12/2021;Eladio Carrion, KAROL G;viral50
12 Days of Christmas;43;28/12/2021;Gucci Mane;viral50
BACKROOM;44;28/12/2021;Mike Dimes;viral50
Always Been You;45;28/12/2021;Jessie Murph;viral50
Boho Days;46;28/12/2021;Andrew Garfield, Robin de Jesus, Alexandra Shipp, Joshua Henry, Vanessa Hudgens;viral50
My Humps;47;28/12/2021;Joshwa, Lee Foss;viral50
Come Over (Again);48;28/12/2021;Crawlers;viral50
It'll Be Okay;49;28/12/2021;Shawn Mendes;viral50
By Your Side;50;28/12/2021;Rod Wave;viral50
We Don't Talk About Bruno;1;29/12/2021;Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast;viral50
TO THE;2;29/12/2021;GoldSkull;viral50
Surface Pressure;3;29/12/2021;Jessica Darrow;viral50
Hrs and Hrs;4;29/12/2021;Muni Long;viral50
Happy Death Day;5;29/12/2021;Xdinary Heroes;viral50
Swimming Pool;6;29/12/2021;Marie Madeleine;viral50
Love Grows (Where My Rosemary Goes);7;29/12/2021;Edison Lighthouse;viral50
"30/90 (from ""tick tick... BOOM!"" Soundtrack from the Netflix Film)";8;29/12/2021;Andrew Garfield, Joshua Henry, Vanessa Hudgens, Robin de Jesus, Alexandra Shipp, MJ Rodriguez;viral50
Just A Little While;9;29/12/2021;The 502s;viral50
I AM WOMAN;10;29/12/2021;Emmy Meli;viral50
ELEVEN;11;29/12/2021;IVE;viral50
Sunroof;12;29/12/2021;Nicky Youre, dazy;viral50
Doja - 4 Morant;13;29/12/2021;JuMa44, juan mazini;viral50
Fairytale of New York (feat. Kirsty MacColl);14;29/12/2021;The Pogues;viral50
Shake;15;29/12/2021;IShowSpeed, Aura The Scientist;viral50
Nadie Va A Pensar En Ti Mejor Que Yo;16;29/12/2021;Conjunto Rienda Real;viral50
abcdefu;17;29/12/2021;GAYLE;viral50
Shakey x off these drugs;18;29/12/2021;ShakeyFunnyAzz;viral50
What Else Can I Do?;19;29/12/2021;Diane Guerrero, Stephanie Beatriz;viral50
Habang Buhay;20;29/12/2021;Zack Tabudlo;viral50
It's Called: Freefall;21;29/12/2021;Rainbow Kitten Surprise;viral50
Dos Oruguitas;22;29/12/2021;Sebastian Yatra;viral50
God Must Hate Me;23;29/12/2021;Catie Turner;viral50
Beverly Hills;24;29/12/2021;Shaboozey;viral50
Alien Blues;25;29/12/2021;Vundabar;viral50
I Hate U;26;29/12/2021;SZA;viral50
Own Brand Freestyle;27;29/12/2021;FelixThe1st, Dreya Mac, Finch Fetti;viral50
3 BIG BALLS;28;29/12/2021;DigBarGayRaps;viral50
Waiting On A Miracle;29;29/12/2021;Stephanie Beatriz;viral50
Material Girl;30;29/12/2021;Saucy Santana;viral50
Therapy;31;29/12/2021;Andrew Garfield, Vanessa Hudgens;viral50
Happier Than Ever;32;29/12/2021;ASTN;viral50
Super Gremlin;33;29/12/2021;Kodak Black;viral50
The Family Madrigal;34;29/12/2021;Stephanie Beatriz, Olga Merediz, Encanto - Cast;viral50
Pope Is a Rockstar;35;29/12/2021;SALES;viral50
The Perfect Girl;36;29/12/2021;Mareux;viral50
One Way!;37;29/12/2021;Autumn!;viral50
Love To Keep Me Warm;38;29/12/2021;Laufey, dodie;viral50
Underground;39;29/12/2021;Cody Fry;viral50
Dear God (feat. Kevin Gates);40;29/12/2021;FL Dusa;viral50
Cpr;41;29/12/2021;cupcakKe;viral50
La Espada;42;29/12/2021;Eternal Raijin;viral50
Coconuts;43;29/12/2021;Kim Petras;viral50
Boho Days;44;29/12/2021;Andrew Garfield, Robin de Jesus, Alexandra Shipp, Joshua Henry, Vanessa Hudgens;viral50
Always Been You;45;29/12/2021;Jessie Murph;viral50
No Te Deseo el Mal;46;29/12/2021;Eladio Carrion, KAROL G;viral50
12 Days of Christmas;47;29/12/2021;Gucci Mane;viral50
My Humps;48;29/12/2021;Joshwa, Lee Foss;viral50
BACKROOM;49;29/12/2021;Mike Dimes;viral50
Come Over (Again);50;29/12/2021;Crawlers;viral50
We Don't Talk About Bruno;1;30/12/2021;Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast;viral50
TO THE;2;30/12/2021;GoldSkull;viral50
Surface Pressure;3;30/12/2021;Jessica Darrow;viral50
Hrs and Hrs;4;30/12/2021;Muni Long;viral50
Love Grows (Where My Rosemary Goes);5;30/12/2021;Edison Lighthouse;viral50
Happy Death Day;6;30/12/2021;Xdinary Heroes;viral50
Swimming Pool;7;30/12/2021;Marie Madeleine;viral50
"30/90 (from ""tick tick... BOOM!"" Soundtrack from the Netflix Film)";8;30/12/2021;Andrew Garfield, Joshua Henry, Vanessa Hudgens, Robin de Jesus, Alexandra Shipp, MJ Rodriguez;viral50
Just A Little While;9;30/12/2021;The 502s;viral50
I AM WOMAN;10;30/12/2021;Emmy Meli;viral50
ELEVEN;11;30/12/2021;IVE;viral50
Shakey x off these drugs;12;30/12/2021;ShakeyFunnyAzz;viral50
Sunroof;13;30/12/2021;Nicky Youre, dazy;viral50
After Hours;14;30/12/2021;charlieonnafriday;viral50
Shake;15;30/12/2021;IShowSpeed, Aura The Scientist;viral50
Doja - 4 Morant;16;30/12/2021;JuMa44, juan mazini;viral50
What Else Can I Do?;17;30/12/2021;Diane Guerrero, Stephanie Beatriz;viral50
abcdefu;18;30/12/2021;GAYLE;viral50
Nadie Va A Pensar En Ti Mejor Que Yo;19;30/12/2021;Conjunto Rienda Real;viral50
Dos Oruguitas;20;30/12/2021;Sebastian Yatra;viral50
Habang Buhay;21;30/12/2021;Zack Tabudlo;viral50
Fairytale of New York (feat. Kirsty MacColl);22;30/12/2021;The Pogues;viral50
It's Called: Freefall;23;30/12/2021;Rainbow Kitten Surprise;viral50
Alien Blues;24;30/12/2021;Vundabar;viral50
God Must Hate Me;25;30/12/2021;Catie Turner;viral50
Waiting On A Miracle;26;30/12/2021;Stephanie Beatriz;viral50
Beverly Hills;27;30/12/2021;Shaboozey;viral50
I Hate U;28;30/12/2021;SZA;viral50
Therapy;29;30/12/2021;Andrew Garfield, Vanessa Hudgens;viral50
Material Girl;30;30/12/2021;Saucy Santana;viral50
Own Brand Freestyle;31;30/12/2021;FelixThe1st, Dreya Mac, Finch Fetti;viral50
3 BIG BALLS;32;30/12/2021;DigBarGayRaps;viral50
The Family Madrigal;33;30/12/2021;Stephanie Beatriz, Olga Merediz, Encanto - Cast;viral50
Happier Than Ever;34;30/12/2021;ASTN;viral50
Super Gremlin;35;30/12/2021;Kodak Black;viral50
Pope Is a Rockstar;36;30/12/2021;SALES;viral50
One Way!;37;30/12/2021;Autumn!;viral50
The Perfect Girl;38;30/12/2021;Mareux;viral50
My Humps;39;30/12/2021;Joshwa, Lee Foss;viral50
Underground;40;30/12/2021;Cody Fry;viral50
Dear God (feat. Kevin Gates);41;30/12/2021;FL Dusa;viral50
Cpr;42;30/12/2021;cupcakKe;viral50
Love To Keep Me Warm;43;30/12/2021;Laufey, dodie;viral50
Boho Days;44;30/12/2021;Andrew Garfield, Robin de Jesus, Alexandra Shipp, Joshua Henry, Vanessa Hudgens;viral50
Always Been You;45;30/12/2021;Jessie Murph;viral50
La Espada;46;30/12/2021;Eternal Raijin;viral50
Coconuts;47;30/12/2021;Kim Petras;viral50
No Te Deseo el Mal;48;30/12/2021;Eladio Carrion, KAROL G;viral50
BACKROOM;49;30/12/2021;Mike Dimes;viral50
It'll Be Okay;50;30/12/2021;Shawn Mendes;viral50
We Don't Talk About Bruno;1;31/12/2021;Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast;viral50
TO THE;2;31/12/2021;GoldSkull;viral50
Surface Pressure;3;31/12/2021;Jessica Darrow;viral50
Hrs and Hrs;4;31/12/2021;Muni Long;viral50
Love Grows (Where My Rosemary Goes);5;31/12/2021;Edison Lighthouse;viral50
Happy Death Day;6;31/12/2021;Xdinary Heroes;viral50
Swimming Pool;7;31/12/2021;Marie Madeleine;viral50
"30/90 (from ""tick tick... BOOM!"" Soundtrack from the Netflix Film)";8;31/12/2021;Andrew Garfield, Joshua Henry, Vanessa Hudgens, Robin de Jesus, Alexandra Shipp, MJ Rodriguez;viral50
Shakey x off these drugs;9;31/12/2021;ShakeyFunnyAzz;viral50
Just A Little While;10;31/12/2021;The 502s;viral50
I AM WOMAN;11;31/12/2021;Emmy Meli;viral50
ELEVEN;12;31/12/2021;IVE;viral50
After Hours;13;31/12/2021;charlieonnafriday;viral50
Sunroof;14;31/12/2021;Nicky Youre, dazy;viral50
What Else Can I Do?;15;31/12/2021;Diane Guerrero, Stephanie Beatriz;viral50
Dos Oruguitas;16;31/12/2021;Sebastian Yatra;viral50
Shake;17;31/12/2021;IShowSpeed, Aura The Scientist;viral50
abcdefu;18;31/12/2021;GAYLE;viral50
Doja - 4 Morant;19;31/12/2021;JuMa44, juan mazini;viral50
Nadie Va A Pensar En Ti Mejor Que Yo;20;31/12/2021;Conjunto Rienda Real;viral50
Habang Buhay;21;31/12/2021;Zack Tabudlo;viral50
Therapy;22;31/12/2021;Andrew Garfield, Vanessa Hudgens;viral50
Waiting On A Miracle;23;31/12/2021;Stephanie Beatriz;viral50
It's Called: Freefall;24;31/12/2021;Rainbow Kitten Surprise;viral50
Alien Blues;25;31/12/2021;Vundabar;viral50
Material Girl;26;31/12/2021;Saucy Santana;viral50
God Must Hate Me;27;31/12/2021;Catie Turner;viral50
I Hate U;28;31/12/2021;SZA;viral50
Beverly Hills;29;31/12/2021;Shaboozey;viral50
The Family Madrigal;30;31/12/2021;Stephanie Beatriz, Olga Merediz, Encanto - Cast;viral50
Own Brand Freestyle;31;31/12/2021;FelixThe1st, Dreya Mac, Finch Fetti;viral50
3 BIG BALLS;32;31/12/2021;DigBarGayRaps;viral50
Super Gremlin;33;31/12/2021;Kodak Black;viral50
Happier Than Ever;34;31/12/2021;ASTN;viral50
My Humps;35;31/12/2021;Joshwa, Lee Foss;viral50
Fairytale of New York (feat. Kirsty MacColl);36;31/12/2021;The Pogues;viral50
The Perfect Girl;37;31/12/2021;Mareux;viral50
Pope Is a Rockstar;38;31/12/2021;SALES;viral50
One Way!;39;31/12/2021;Autumn!;viral50
Boho Days;40;31/12/2021;Andrew Garfield, Robin de Jesus, Alexandra Shipp, Joshua Henry, Vanessa Hudgens;viral50
Cpr;41;31/12/2021;cupcakKe;viral50
Always Been You;42;31/12/2021;Jessie Murph;viral50
Dear God (feat. Kevin Gates);43;31/12/2021;FL Dusa;viral50
Underground;44;31/12/2021;Cody Fry;viral50
La Espada;45;31/12/2021;Eternal Raijin;viral50
BACKROOM;46;31/12/2021;Mike Dimes;viral50
Coconuts;47;31/12/2021;Kim Petras;viral50
No Te Deseo el Mal;48;31/12/2021;Eladio Carrion, KAROL G;viral50
Two Oruguitas;49;31/12/2021;Sebastian Yatra;viral50
Jesus Is The One (I Got Depression);50;31/12/2021;Zack Fox, Kenny Beats;viral50
I Hate U;1;03/12/2021;SZA;top200
INDUSTRY BABY (feat. Jack Harlow);2;03/12/2021;Lil Nas X;top200
Wandered To LA (with Justin Bieber);3;03/12/2021;Juice WRLD;top200
Heat Waves;4;03/12/2021;Glass Animals;top200
Easy On Me;5;03/12/2021;Adele;top200
STAY (with Justin Bieber);6;03/12/2021;The Kid LAROI;top200
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault);7;03/12/2021;Taylor Swift;top200
Rockin' Around The Christmas Tree;8;03/12/2021;Brenda Lee;top200
All I Want for Christmas Is You;9;03/12/2021;Mariah Carey;top200
abcdefu;10;03/12/2021;GAYLE;top200
Jingle Bell Rock;11;03/12/2021;Bobby Helms;top200
White Christmas;12;03/12/2021;Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra;top200
good 4 u;13;03/12/2021;Olivia Rodrigo;top200
It's the Most Wonderful Time of the Year;14;03/12/2021;Andy Williams;top200
Kiss Me More (feat. SZA);15;03/12/2021;Doja Cat;top200
Need to Know;16;03/12/2021;Doja Cat;top200
Smokin Out The Window;17;03/12/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Knife Talk (with 21 Savage ft. Project Pat);18;03/12/2021;Drake;top200
Way 2 Sexy (with Future & Young Thug);19;03/12/2021;Drake;top200
family ties (with Kendrick Lamar);20;03/12/2021;Baby Keem;top200
It's Beginning to Look a Lot like Christmas;21;03/12/2021;Michael Bublé;top200
RAPSTAR;22;03/12/2021;Polo G;top200
Don’t Play (with Lil Baby);23;03/12/2021;Polo G;top200
MONTERO (Call Me By Your Name);24;03/12/2021;Lil Nas X;top200
Last Christmas;25;03/12/2021;Wham!;top200
Meet Me At Our Spot;26;03/12/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
The Christmas Song (Merry Christmas To You);27;03/12/2021;Nat King Cole;top200
Bad Man (Smooth Criminal);28;03/12/2021;Polo G;top200
Enemy (with JID) - from the series Arcane League of Legends;29;03/12/2021;Imagine Dragons;top200
Better Days (NEIKED x Mae Muller x Polo G);30;03/12/2021;NEIKED;top200
Heather;31;03/12/2021;Conan Gray;top200
Oh My God;32;03/12/2021;Adele;top200
Woman;33;03/12/2021;Doja Cat;top200
drivers license;34;03/12/2021;Olivia Rodrigo;top200
Cold Heart - PNAU Remix;35;03/12/2021;Elton John, Dua Lipa;top200
Shivers;36;03/12/2021;Ed Sheeran;top200
Dark Red;37;03/12/2021;Steve Lacy;top200
Feliz Navidad;38;03/12/2021;José Feliciano;top200
traitor;39;03/12/2021;Olivia Rodrigo;top200
Happier Than Ever;40;03/12/2021;Billie Eilish;top200
Levitating (feat. DaBaby);41;03/12/2021;Dua Lipa;top200
Sleigh Ride;42;03/12/2021;The Ronettes;top200
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet);43;03/12/2021;Frank Sinatra;top200
Young N Dumb;44;03/12/2021;Polo G;top200
Just Look Up (From Don’t Look Up);45;03/12/2021;Ariana Grande, Kid Cudi;top200
Good Days;46;03/12/2021;SZA;top200
Santa Tell Me;47;03/12/2021;Ariana Grande;top200
Sweater Weather;48;03/12/2021;The Neighbourhood;top200
Sky;49;03/12/2021;Playboi Carti;top200
A Holly Jolly Christmas - Single Version;50;03/12/2021;Burl Ives;top200
Bad Habits;51;03/12/2021;Ed Sheeran;top200
deja vu;52;03/12/2021;Olivia Rodrigo;top200
One Right Now (with The Weeknd);53;03/12/2021;Post Malone;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);54;03/12/2021;Nardo Wick;top200
2055;55;03/12/2021;Sleepy Hallow;top200
It'll Be Okay;56;03/12/2021;Shawn Mendes;top200
I Love You So;57;03/12/2021;The Walters;top200
Wants and Needs (feat. Lil Baby);58;03/12/2021;Drake;top200
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra);59;03/12/2021;Perry Como, The Fontane Sisters;top200
Super Gremlin;60;03/12/2021;Kodak Black;top200
Leave The Door Open;61;03/12/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
You Right;62;03/12/2021;Doja Cat, The Weeknd;top200
